ax,ay,az
0.23,-0.85,0.43
0.22,-0.84,0.42
0.23,-0.85,0.42
0.22,-0.85,0.42
0.23,-0.84,0.43
0.23,-0.85,0.44
0.23,-0.84,0.44
0.22,-0.83,0.43
0.21,-0.82,0.42
0.21,-0.83,0.41
0.22,-0.83,0.41
0.23,-0.84,0.42
0.23,-0.86,0.44
0.24,-0.86,0.45
0.24,-0.86,0.45
0.23,-0.86,0.45
0.23,-0.85,0.44
0.23,-0.86,0.43
0.22,-0.85,0.43
0.23,-0.86,0.43
0.23,-0.86,0.43
0.23,-0.86,0.43
0.24,-0.86,0.44
0.24,-0.86,0.44
0.24,-0.86,0.43
0.24,-0.86,0.42
0.22,-0.85,0.41
0.22,-0.84,0.41
0.22,-0.84,0.42
0.22,-0.83,0.41
0.21,-0.84,0.41
0.22,-0.84,0.42
0.23,-0.84,0.44
0.23,-0.85,0.44
0.23,-0.85,0.45
0.23,-0.85,0.45
0.24,-0.87,0.46
0.25,-0.88,0.46
0.25,-0.88,0.45
0.25,-0.87,0.43
0.25,-0.85,0.31
0.32,-0.74,0.11
-0.0,-1.01,0.24
0.0,-1.0,0.26
0.0,-1.0,0.26
-0.0,-1.01,0.27
-0.0,-1.01,0.27
0.03,-1.0,0.27
-0.02,-1.01,0.27
-0.02,-1.02,0.25
-0.02,-1.02,0.24
-0.02,-1.01,0.23
-0.03,-1.0,0.23
-0.03,-1.0,0.23
-0.04,-0.99,0.23
-0.04,-0.98,0.25
-0.05,-0.99,0.27
-0.05,-0.99,0.27
-0.06,-0.99,0.28
-0.06,-1.0,0.27
-0.06,-0.99,0.27
-0.06,-0.97,0.29
-0.09,-0.94,0.33
-0.07,-0.92,0.33
-0.09,-0.9,0.33
-0.09,-0.9,0.33
-0.09,-0.91,0.33
-0.1,-0.91,0.33
-0.1,-0.91,0.33
-0.09,-0.91,0.33
-0.09,-0.9,0.33
-0.1,-0.9,0.34
-0.09,-0.85,0.35
-0.1,-0.84,0.35
-0.09,-0.84,0.33
-0.1,-0.84,0.32
-0.09,-0.83,0.29
-0.08,-0.83,0.29
-0.08,-0.82,0.3
-0.09,-0.82,0.32
-0.08,-0.83,0.31
-0.05,-0.82,0.34
-0.04,-0.82,0.35
-0.04,-0.85,0.34
-0.08,-0.88,0.27
-0.04,-0.99,-0.17
-0.26,-0.81,-0.76
-0.95,-0.42,-3.67
-0.54,-0.67,-4.0
0.6,-1.96,-4.0
0.85,-2.3,-4.0
2.22,-2.05,-0.24
2.29,-1.39,1.36
1.81,-0.38,3.97
1.49,-0.47,4.0
0.81,-0.49,4.0
0.62,-0.6,4.0
0.42,-1.25,3.33
0.43,-1.49,2.32
-0.65,-0.39,-1.56
