ax,ay,az
0.11,-1.0,0.21
0.11,-1.0,0.2
0.11,-0.99,0.18
0.1,-0.98,0.18
0.1,-0.99,0.2
0.1,-0.99,0.2
0.1,-1.02,0.18
0.1,-1.03,0.18
0.08,-1.05,0.18
0.07,-1.04,0.18
0.06,-1.0,0.18
0.05,-0.98,0.2
0.03,-0.98,0.21
0.03,-0.98,0.2
0.03,-0.96,0.2
0.03,-0.95,0.21
0.03,-0.97,0.21
0.03,-0.97,0.2
0.02,-0.96,0.2
0.02,-0.98,0.2
0.01,-0.99,0.21
0.01,-1.0,0.21
0.01,-1.0,0.21
0.01,-0.98,0.21
0.0,-0.98,0.22
0.02,-0.98,0.23
0.02,-0.99,0.24
0.01,-0.99,0.24
0.01,-0.98,0.26
-0.01,-0.98,0.28
-0.0,-0.98,0.3
0.03,-0.96,0.24
0.01,-0.95,0.27
-0.06,-0.95,0.32
-0.02,-0.92,0.28
-0.0,-0.94,0.29
-0.01,-0.94,0.28
-0.01,-0.96,0.29
-0.01,-0.95,0.28
-0.03,-0.96,0.31
-0.03,-0.94,0.3
-0.03,-0.92,0.31
-0.02,-0.91,0.3
-0.03,-0.92,0.31
-0.03,-0.91,0.31
-0.04,-0.93,0.33
-0.04,-0.92,0.33
-0.04,-0.92,0.37
-0.05,-0.9,0.34
-0.05,-0.9,0.34
-0.06,-0.9,0.36
-0.06,-0.89,0.36
-0.06,-0.88,0.34
-0.06,-0.88,0.34
-0.06,-0.87,0.33
-0.06,-0.87,0.33
-0.06,-0.87,0.34
-0.07,-0.88,0.35
-0.06,-0.9,0.35
-0.06,-0.9,0.34
-0.06,-0.9,0.34
-0.06,-0.9,0.34
-0.06,-0.89,0.35
-0.06,-0.88,0.35
-0.06,-0.88,0.36
-0.06,-0.88,0.37
-0.06,-0.88,0.39
-0.05,-0.89,0.41
-0.06,-0.91,0.43
-0.04,-0.91,0.43
-0.05,-0.88,0.46
-0.05,-0.87,0.46
-0.05,-0.85,0.49
-0.05,-0.85,0.51
-0.06,-0.86,0.51
-0.07,-0.87,0.5
-0.07,-0.87,0.46
-0.07,-0.86,0.44
-0.07,-0.86,0.43
-0.08,-0.86,0.4
-0.07,-0.87,0.4
-0.07,-0.89,0.39
1.5,-0.81,-3.13
1.45,-0.85,-3.3
1.67,-0.37,-2.72
1.62,-0.12,-2.15
1.44,0.33,-0.35
1.53,0.48,0.84
1.33,0.34,3.0
1.07,0.42,3.97
1.0,0.33,4.0
0.93,0.18,4.0
0.59,0.17,4.0
0.25,0.26,3.11
0.26,0.32,1.02
0.48,0.27,0.29
1.07,0.02,-0.63
1.36,-0.12,-0.93
1.77,-0.43,-1.38
1.86,-0.57,-1.51
