ax,ay,az
-0.03,-0.9,0.1
-0.03,-0.9,0.07
-0.02,-0.92,0.05
-0.0,-0.92,0.05
-0.01,-0.95,0.08
0.03,-1.01,0.1
0.1,-1.02,0.07
0.1,-1.05,0.07
0.04,-1.07,0.11
0.04,-1.05,0.09
0.02,-1.02,0.08
0.01,-1.0,0.08
-0.01,-0.96,0.06
-0.01,-0.97,0.07
-0.01,-0.98,0.08
0.0,-0.98,0.07
-0.01,-1.0,0.07
-0.0,-1.03,0.08
-0.01,-1.06,0.07
-0.0,-1.08,0.05
-0.01,-1.09,0.05
-0.01,-1.08,0.05
-0.02,-1.07,0.05
0.0,-1.05,0.05
-0.0,-1.04,0.06
0.01,-1.03,0.09
0.01,-1.02,0.1
0.03,-1.02,0.1
0.02,-1.02,0.1
0.03,-1.04,0.11
0.03,-1.03,0.1
0.02,-1.01,0.11
0.02,-1.0,0.12
0.0,-0.99,0.13
-0.0,-0.99,0.13
0.04,-1.03,-0.1
0.04,-1.02,-0.06
0.05,-1.02,-0.02
0.04,-1.02,-0.01
0.03,-1.01,0.01
0.03,-1.0,0.01
0.02,-0.98,0.02
0.02,-0.98,0.03
-0.0,-0.96,0.06
0.01,-0.97,0.04
0.01,-0.98,0.04
0.01,-0.99,0.03
-0.03,-1.0,0.01
-0.0,-1.01,0.01
-0.0,-1.02,-0.0
0.0,-1.02,0.0
0.0,-1.01,0.02
0.0,-1.01,0.06
0.02,-1.04,0.05
0.04,-1.07,0.03
0.05,-1.07,0.03
0.04,-1.07,0.06
0.04,-1.06,0.08
0.05,-1.03,0.13
0.04,-1.02,0.15
0.05,-1.01,0.2
0.06,-1.02,0.22
0.09,-1.05,0.25
0.08,-1.04,0.25
0.06,-1.02,0.25
0.06,-1.01,0.26
0.06,-1.0,0.25
0.05,-0.99,0.24
0.02,-0.99,0.21
0.02,-0.99,0.18
0.0,-0.99,0.16
-0.0,-0.99,0.14
-0.02,-1.0,0.14
-0.02,-1.01,0.12
-0.02,-1.01,0.11
-0.02,-1.01,0.11
-0.02,-1.02,0.11
-0.03,-1.01,0.11
-0.04,-1.0,0.1
-0.04,-1.0,0.1
-0.04,-1.0,0.09
-0.04,-1.0,0.08
-0.04,-1.0,0.08
-0.13,-0.96,0.06
-0.19,-0.95,0.02
-0.35,-0.91,-0.25
-0.44,-0.81,-0.54
-0.37,-0.5,-1.84
-0.24,-0.39,-2.89
0.02,-0.57,-4.0
0.33,-0.72,-3.87
0.82,-0.89,-2.42
0.93,-0.78,-1.66
1.17,-0.54,-0.21
1.21,-0.54,0.51
1.22,-0.72,1.67
1.16,-0.86,2.08
0.93,-0.99,2.36
0.84,-1.01,2.34
0.61,-0.99,2.03
