ax,ay,az
0.59,-0.67,0.32
0.59,-0.67,0.33
0.59,-0.67,0.36
0.6,-0.7,0.37
0.6,-0.71,0.37
0.6,-0.72,0.37
0.59,-0.73,0.37
0.57,-0.72,0.39
0.57,-0.72,0.39
0.55,-0.72,0.4
0.56,-0.73,0.4
0.56,-0.74,0.42
0.56,-0.73,0.42
0.55,-0.72,0.42
0.54,-0.71,0.42
0.52,-0.7,0.43
0.52,-0.7,0.43
0.52,-0.69,0.44
0.51,-0.69,0.45
0.51,-0.7,0.46
0.13,-0.95,0.0
0.12,-0.92,0.1
0.11,-0.91,0.12
0.13,-0.89,0.12
0.13,-0.89,0.12
0.12,-0.89,0.15
0.13,-0.9,0.17
0.15,-0.95,0.18
0.17,-0.97,0.16
0.16,-0.99,0.14
0.17,-1.03,0.15
0.17,-1.03,0.17
0.19,-1.04,0.2
0.21,-1.05,0.21
0.21,-1.07,0.23
0.22,-1.07,0.24
0.22,-1.06,0.28
0.24,-1.06,0.29
0.26,-1.04,0.33
0.26,-1.04,0.34
0.27,-1.03,0.34
0.27,-1.03,0.33
0.26,-1.04,0.31
0.27,-1.04,0.3
0.25,-1.03,0.25
0.24,-1.03,0.23
0.23,-1.03,0.22
0.25,-1.06,0.2
0.24,-1.12,0.14
0.22,-1.12,0.1
0.21,-1.13,0.06
0.2,-1.12,0.05
0.19,-1.08,0.06
0.19,-1.06,0.08
0.18,-1.04,0.15
0.18,-1.03,0.16
0.19,-1.01,0.14
0.19,-1.01,0.13
0.2,-1.08,0.05
0.19,-1.13,-0.01
0.15,-1.15,-0.04
0.11,-1.1,-0.05
0.09,-1.05,-0.01
0.03,-0.97,0.09
0.03,-0.95,0.1
0.01,-0.92,0.13
0.0,-0.9,0.14
-0.0,-0.92,0.12
-0.0,-0.93,0.12
0.0,-0.94,0.11
0.0,-0.94,0.11
-0.01,-0.94,0.12
-0.01,-0.93,0.13
-0.0,-0.91,0.16
0.0,-0.9,0.18
0.01,-0.9,0.22
0.02,-0.9,0.24
0.04,-0.88,0.28
0.04,-0.88,0.29
0.04,-0.85,0.3
0.04,-0.85,0.31
-0.0,-0.84,0.31
-0.03,-0.84,0.3
-0.08,-0.86,0.31
-0.12,-0.87,0.32
-0.14,-0.85,0.2
-0.14,-0.84,0.06
-0.27,-0.83,-0.47
-0.36,-0.85,-1.01
-0.51,-0.78,-3.27
-0.44,-0.64,-4.0
-0.15,-0.33,-4.0
0.6,-0.03,-3.52
0.98,-0.33,-2.16
1.86,-1.01,0.58
2.19,-0.99,1.77
2.41,-1.0,3.59
2.23,-1.15,4.0
1.71,-1.19,3.68
1.47,-1.23,3.08
