ax,ay,az
-0.13,-0.84,0.28
-0.14,-0.85,0.2
-0.09,-0.93,0.07
-0.14,-0.98,0.11
-0.15,-1.06,0.08
-0.13,-1.09,0.08
-0.13,-1.1,0.1
-0.13,-1.08,0.11
-0.14,-1.05,0.11
-0.14,-1.0,0.12
-0.12,-0.96,0.1
-0.14,-0.95,0.14
-0.14,-0.95,0.14
-0.13,-0.94,0.16
-0.14,-0.95,0.15
-0.13,-0.96,0.08
-0.13,-0.98,0.09
-0.14,-1.01,0.1
-0.12,-1.01,0.08
-0.08,-1.0,0.1
-0.08,-1.0,0.11
-0.03,-0.98,0.16
0.01,-0.97,0.22
0.03,-0.97,0.31
0.19,-0.76,0.63
0.2,-0.77,0.64
0.2,-0.76,0.67
0.2,-0.76,0.67
0.19,-0.77,0.68
0.19,-0.77,0.69
0.18,-0.78,0.71
0.18,-0.79,0.72
0.2,-0.82,0.74
0.19,-0.8,0.73
0.18,-0.75,0.7
0.16,-0.77,0.67
0.15,-0.76,0.65
0.14,-0.73,0.62
0.14,-0.71,0.6
0.14,-0.7,0.57
0.13,-0.69,0.55
0.12,-0.7,0.52
0.12,-0.7,0.52
0.01,-1.0,0.1
0.03,-1.05,0.15
0.03,-1.08,0.17
0.02,-1.13,0.18
0.02,-1.14,0.18
0.02,-1.1,0.19
0.02,-1.11,0.21
0.02,-1.09,0.24
0.03,-1.11,0.26
0.03,-1.13,0.26
0.04,-1.17,0.29
0.03,-1.17,0.29
0.03,-1.17,0.31
0.02,-1.16,0.3
0.0,-1.12,0.28
-0.01,-1.09,0.28
-0.02,-1.05,0.29
-0.01,-1.03,0.28
-0.03,-1.03,0.27
-0.03,-1.02,0.25
-0.05,-1.0,0.21
-0.06,-1.0,0.19
-0.08,-0.98,0.15
-0.09,-0.97,0.13
-0.1,-0.93,0.11
-0.11,-0.92,0.12
-0.11,-0.92,0.15
-0.12,-0.92,0.17
-0.13,-0.92,0.18
-0.13,-0.92,0.18
-0.13,-0.92,0.19
-0.14,-0.92,0.2
-0.15,-0.91,0.21
-0.15,-0.9,0.21
-0.15,-0.9,0.21
-0.16,-0.91,0.2
-0.16,-0.91,0.17
-0.17,-0.92,0.14
-0.17,-0.92,0.11
-0.19,-0.9,0.03
-0.2,-0.89,-0.03
-0.23,-0.84,-0.2
-0.25,-0.81,-0.29
-0.29,-0.79,-0.49
-0.36,-0.81,-0.69
-0.5,-0.93,-1.46
-0.63,-0.87,-2.15
-0.71,-0.47,-3.82
-0.52,-0.35,-4.0
0.25,-0.61,-3.94
0.54,-1.14,-2.88
1.47,-1.93,-0.53
1.96,-2.17,0.78
2.69,-2.27,3.05
2.74,-2.06,3.94
2.33,-1.37,4.0
2.04,-1.08,4.0
