ax,ay,az
0.22,-0.95,0.13
0.22,-0.96,0.13
0.23,-0.97,0.13
0.22,-0.97,0.14
0.22,-0.96,0.15
0.22,-0.96,0.16
0.21,-0.96,0.16
0.21,-0.96,0.16
0.2,-0.94,0.16
0.2,-0.93,0.16
0.2,-0.93,0.16
0.2,-0.94,0.16
0.21,-0.95,0.16
0.21,-0.95,0.16
0.19,-0.93,0.15
0.18,-0.93,0.15
0.2,-0.93,0.17
0.2,-0.95,0.16
0.2,-0.95,0.16
0.2,-0.94,0.16
0.19,-0.94,0.16
0.2,-0.95,0.16
0.21,-0.97,0.16
0.21,-0.96,0.16
0.21,-0.96,0.16
0.22,-0.95,0.17
0.21,-0.96,0.17
0.22,-0.99,0.17
0.23,-0.99,0.17
0.21,-0.98,0.16
0.2,-0.97,0.15
0.2,-0.95,0.16
0.2,-0.95,0.16
0.19,-0.96,0.16
0.2,-0.96,0.16
0.21,-0.97,0.17
0.22,-0.97,0.17
0.21,-0.97,0.16
0.21,-0.96,0.16
0.2,-0.94,0.17
0.19,-0.94,0.16
0.2,-0.94,0.18
0.2,-0.95,0.19
0.2,-0.97,0.2
0.21,-0.97,0.2
0.21,-0.98,0.19
0.2,-0.97,0.18
0.19,-0.95,0.16
0.19,-0.94,0.15
0.18,-0.93,0.12
0.18,-0.93,0.1
0.18,-0.94,0.1
0.19,-0.94,0.11
0.2,-0.95,0.14
0.2,-0.95,0.16
0.21,-0.95,0.16
0.21,-0.97,0.19
0.22,-0.98,0.21
0.23,-1.0,0.21
0.22,-1.0,0.21
0.2,-0.98,0.2
0.19,-0.98,0.2
0.19,-0.99,0.21
0.19,-1.01,0.21
0.2,-1.06,0.24
0.19,-1.13,0.31
0.1,-1.31,0.72
-0.0,-1.36,1.12
-0.36,-1.06,2.36
-0.51,-0.76,3.12
-0.15,-0.32,4.0
0.22,-0.44,4.0
0.93,-0.76,2.66
1.27,-0.7,1.67
1.82,-0.2,-0.65
2.09,0.06,-2.03
1.18,0.63,-4.0
2.36,0.25,-4.0
3.27,0.22,-4.0
1.95,-0.4,-4.0
1.11,0.51,-3.26
1.31,0.87,-1.92
1.3,0.4,0.02
1.08,0.06,0.85
0.9,-0.13,2.25
0.83,-0.49,2.76
0.61,-0.98,3.18
0.01,-1.34,3.27
-0.19,-1.29,3.19
-0.52,-1.06,2.79
-0.58,-0.94,2.48
-0.61,-0.86,1.65
-0.53,-0.86,1.3
-0.19,-0.85,0.73
-0.04,-0.86,0.48
0.12,-0.91,0.08
0.19,-0.88,-0.06
0.33,-0.85,-0.29
0.38,-0.88,-0.38
0.49,-0.99,-0.47
