ax,ay,az
0.35,-0.9,0.22
0.33,-0.88,0.23
0.34,-0.87,0.23
0.32,-0.87,0.21
0.33,-0.86,0.21
0.33,-0.86,0.21
0.33,-0.86,0.21
0.35,-0.88,0.22
0.39,-0.92,0.25
0.41,-0.92,0.26
0.36,-0.88,0.24
0.34,-0.86,0.22
0.33,-0.89,0.2
0.34,-0.91,0.2
0.37,-0.92,0.2
0.36,-0.91,0.21
0.36,-0.9,0.21
0.36,-0.89,0.22
0.36,-0.89,0.22
0.35,-0.9,0.22
0.35,-0.89,0.23
0.35,-0.89,0.23
0.34,-0.89,0.23
0.34,-0.88,0.23
0.33,-0.88,0.22
0.34,-0.88,0.21
0.35,-0.88,0.2
0.35,-0.88,0.2
0.35,-0.9,0.18
0.36,-0.9,0.18
0.36,-0.91,0.18
0.37,-0.9,0.2
0.36,-0.87,0.23
0.35,-0.88,0.24
0.36,-0.9,0.24
0.36,-0.92,0.24
0.37,-0.93,0.24
0.36,-0.91,0.24
0.35,-0.9,0.23
0.34,-0.89,0.22
0.33,-0.89,0.22
0.34,-0.88,0.22
0.34,-0.89,0.22
0.34,-0.9,0.21
0.35,-0.89,0.22
0.34,-0.9,0.22
0.34,-0.89,0.23
0.33,-0.88,0.24
0.33,-0.88,0.24
0.33,-0.87,0.23
0.33,-0.87,0.23
0.33,-0.87,0.21
0.34,-0.88,0.21
0.35,-0.91,0.21
0.36,-0.92,0.22
0.36,-0.92,0.23
0.36,-0.91,0.24
0.35,-0.9,0.25
0.35,-0.89,0.24
0.34,-0.9,0.23
0.35,-0.9,0.22
0.34,-0.89,0.2
0.36,-0.9,0.21
0.36,-0.91,0.21
0.36,-0.9,0.21
0.35,-0.88,0.22
0.36,-0.89,0.22
0.36,-0.91,0.23
0.35,-0.92,0.25
0.32,-0.98,0.43
0.08,-0.99,0.69
-0.13,-0.97,1.09
-0.42,-0.89,2.36
-0.21,-0.85,3.09
0.5,-1.05,3.67
0.65,-1.36,3.41
0.81,-1.2,2.17
0.89,-0.79,1.54
1.04,0.0,0.21
1.2,0.2,-0.46
1.71,0.41,-1.93
1.86,0.42,-2.6
2.11,0.2,-4.0
2.83,0.33,-4.0
2.25,0.05,-3.69
1.67,-0.21,-3.5
1.27,0.19,-2.3
1.27,0.41,-1.57
1.07,0.46,-0.25
1.0,0.31,0.19
1.17,-0.21,0.87
1.23,-0.56,1.23
1.09,-1.02,1.89
0.94,-1.17,2.22
0.69,-1.35,2.75
0.52,-1.4,2.93
0.15,-1.33,3.01
0.04,-1.26,2.86
-0.14,-1.08,2.27
-0.17,-0.94,1.87
