ax,ay,az
0.2,-0.98,0.26
0.21,-0.97,0.27
0.21,-0.96,0.3
0.22,-0.96,0.3
0.24,-0.95,0.32
0.24,-0.94,0.33
0.25,-0.94,0.35
0.25,-0.93,0.35
0.25,-0.92,0.34
0.25,-0.92,0.34
0.25,-0.91,0.31
0.24,-0.92,0.31
0.25,-0.92,0.3
0.25,-0.93,0.3
0.24,-0.91,0.29
0.25,-0.91,0.29
0.25,-0.9,0.27
0.25,-0.9,0.27
0.25,-0.89,0.26
0.25,-0.89,0.25
0.26,-0.89,0.25
0.29,-0.91,0.24
0.29,-0.92,0.26
0.31,-0.93,0.25
0.31,-0.93,0.24
0.32,-0.92,0.24
0.34,-0.91,0.23
0.36,-0.9,0.21
0.37,-0.91,0.2
0.36,-0.94,0.26
0.37,-0.94,0.3
0.4,-0.91,0.36
0.39,-0.91,0.37
0.38,-0.89,0.39
0.39,-0.88,0.38
0.38,-0.88,0.37
0.39,-0.87,0.36
0.39,-0.88,0.35
0.39,-0.88,0.36
0.39,-0.88,0.38
0.39,-0.89,0.39
0.38,-0.89,0.4
0.38,-0.89,0.39
0.39,-0.88,0.38
0.38,-0.89,0.36
0.38,-0.9,0.37
0.38,-0.91,0.37
0.38,-0.9,0.39
0.39,-0.9,0.4
0.39,-0.91,0.45
0.37,-0.91,0.45
0.36,-0.9,0.43
0.35,-0.86,0.38
0.34,-0.86,0.36
0.32,-0.87,0.33
0.31,-0.87,0.31
0.3,-0.88,0.28
0.29,-0.89,0.26
0.28,-0.91,0.25
0.28,-0.92,0.25
0.27,-0.91,0.25
0.26,-0.9,0.25
0.25,-0.9,0.27
0.25,-0.9,0.27
0.24,-0.91,0.28
0.24,-0.9,0.27
0.23,-0.9,0.27
0.23,-0.9,0.26
0.22,-0.89,0.25
0.22,-0.89,0.26
0.22,-0.89,0.27
0.22,-0.89,0.28
0.23,-0.89,0.28
0.23,-0.9,0.29
0.25,-0.91,0.3
0.27,-0.92,0.32
0.38,-0.93,0.39
0.47,-0.94,0.47
0.79,-1.02,0.88
1.08,-1.04,1.34
1.41,-0.85,2.49
1.88,-0.04,3.11
1.82,0.31,3.07
1.87,0.09,2.1
2.0,-0.06,1.21
1.2,-0.73,-0.9
0.57,-0.92,-1.7
0.16,-1.26,-2.52
0.05,-1.39,-2.4
0.01,-1.37,-1.55
-0.0,-1.51,-0.97
-0.08,-1.58,-0.15
-0.02,-1.5,0.01
-0.04,-1.36,0.16
-0.02,-1.24,0.12
0.03,-1.1,0.12
0.02,-1.06,0.1
0.01,-1.0,0.04
-0.0,-0.96,0.01
-0.06,-0.87,-0.07
