ax,ay,az
0.11,-0.02,-0.95
0.08,-0.01,-0.93
0.09,-0.01,-0.94
0.11,-0.01,-1.01
0.1,0.01,-1.02
0.1,0.04,-0.99
0.1,0.04,-0.99
0.12,0.01,-1.0
0.13,-0.01,-1.01
0.14,-0.0,-1.05
0.14,0.01,-1.06
0.12,0.03,-1.06
0.11,0.02,-1.05
0.09,0.03,-1.03
0.09,0.02,-1.03
0.11,0.01,-1.0
0.08,0.04,-1.0
0.1,0.02,-1.02
0.1,0.0,-1.03
0.11,0.01,-1.02
0.12,0.01,-1.02
0.1,0.01,-1.02
0.13,-0.0,-1.0
0.15,-0.0,-1.01
0.08,0.01,-1.03
0.06,0.04,-1.03
0.05,0.02,-1.04
0.06,0.02,-1.04
0.07,0.03,-1.03
0.07,0.03,-1.03
0.07,0.03,-1.03
0.08,0.02,-1.03
0.11,0.01,-1.05
0.11,0.0,-1.06
0.11,0.0,-1.07
0.1,0.01,-1.07
0.09,0.02,-1.08
0.08,0.01,-1.09
0.09,0.02,-1.12
0.08,0.02,-1.13
0.09,0.01,-1.16
0.1,-0.0,-1.19
0.1,-0.0,-1.24
0.11,0.02,-1.25
0.05,0.03,-1.27
0.02,0.01,-1.28
0.0,-0.06,-1.26
-0.01,-0.08,-1.24
-0.03,-0.12,-1.21
-0.04,-0.13,-1.21
0.0,-0.13,-1.23
0.01,-0.13,-1.25
0.03,-0.12,-1.31
0.05,-0.1,-1.33
0.08,-0.09,-1.36
0.08,-0.07,-1.36
0.1,-0.06,-1.36
0.11,-0.04,-1.35
0.12,-0.03,-1.34
0.12,-0.02,-1.27
0.11,-0.01,-1.21
0.09,-0.02,-1.1
0.1,-0.05,-1.05
0.11,-0.08,-0.94
0.1,-0.08,-0.89
0.07,-0.07,-0.77
0.08,-0.06,-0.69
0.11,-0.05,-0.56
0.14,-0.05,-0.51
0.19,-0.08,-0.36
0.24,-0.08,-0.29
0.3,-0.03,0.03
0.3,0.04,0.27
0.24,0.29,0.91
0.11,0.35,1.19
-0.07,0.42,1.54
-0.1,0.4,1.76
-0.24,0.15,1.96
-0.2,0.08,1.62
0.33,-0.09,0.67
0.6,-0.17,0.01
1.11,-0.06,-1.86
1.35,0.06,-3.22
1.1,0.1,-4.0
0.86,0.07,-4.0
0.6,-0.21,-4.0
0.22,-0.33,-3.75
-0.01,-0.4,-3.17
-0.23,-0.38,-2.08
-0.33,-0.35,-1.6
-0.27,-0.3,-0.99
-0.22,-0.32,-0.85
-0.12,-0.33,-0.77
-0.04,-0.32,-0.77
0.07,-0.24,-0.81
0.11,-0.2,-0.82
0.15,-0.12,-0.85
0.16,-0.1,-0.86
0.17,-0.05,-0.89
0.17,-0.04,-0.9
