ax,ay,az
0.28,-0.91,0.29
0.29,-0.91,0.3
0.29,-0.91,0.29
0.28,-0.91,0.29
0.27,-0.9,0.28
0.27,-0.89,0.27
0.26,-0.89,0.26
0.27,-0.89,0.26
0.29,-0.91,0.28
0.29,-0.92,0.29
0.29,-0.91,0.29
0.28,-0.91,0.3
0.27,-0.9,0.29
0.27,-0.89,0.29
0.27,-0.9,0.28
0.27,-0.9,0.27
0.27,-0.9,0.28
0.27,-0.9,0.28
0.27,-0.9,0.28
0.28,-0.9,0.29
0.27,-0.9,0.29
0.27,-0.9,0.29
0.27,-0.9,0.28
0.27,-0.9,0.28
0.27,-0.9,0.27
0.27,-0.9,0.27
0.27,-0.9,0.27
0.28,-0.91,0.29
0.28,-0.91,0.3
0.27,-0.89,0.29
0.27,-0.89,0.29
0.27,-0.91,0.3
0.28,-0.91,0.3
0.28,-0.92,0.29
0.27,-0.91,0.28
0.26,-0.89,0.28
0.26,-0.88,0.27
0.26,-0.88,0.26
0.26,-0.88,0.26
0.27,-0.9,0.26
0.28,-0.91,0.27
0.29,-0.91,0.29
0.28,-0.91,0.29
0.27,-0.89,0.29
0.27,-0.89,0.29
0.27,-0.89,0.28
0.27,-0.9,0.28
0.28,-0.91,0.29
0.29,-0.9,0.29
0.29,-0.91,0.3
0.28,-0.91,0.3
0.27,-0.9,0.29
0.27,-0.9,0.3
0.27,-0.9,0.3
0.26,-0.9,0.3
0.26,-0.92,0.32
0.26,-0.95,0.37
0.26,-1.0,0.47
0.18,-1.14,0.98
0.12,-1.19,1.42
0.17,-1.05,2.54
0.17,-0.87,3.07
0.7,-0.37,3.71
1.05,-0.21,3.61
1.4,-0.2,2.87
1.54,-0.22,2.19
1.58,-0.01,0.56
1.58,0.11,-0.23
1.42,-0.02,-1.99
1.36,-0.29,-2.55
1.78,-1.1,-3.56
1.89,-1.45,-3.98
1.77,-1.82,-4.0
1.53,-1.79,-4.0
1.16,-1.31,-3.25
1.08,-0.93,-2.55
0.82,-0.36,-1.22
0.76,-0.15,-0.63
0.82,-0.03,0.31
0.92,-0.05,0.65
1.2,-0.48,1.03
1.13,-0.8,1.01
0.7,-0.87,1.34
0.68,-0.68,1.57
0.55,-0.58,1.98
0.48,-0.64,2.34
0.47,-0.71,2.62
0.55,-0.78,2.45
0.43,-0.84,2.1
0.17,-0.77,1.84
0.15,-0.71,1.52
0.11,-0.72,0.85
0.12,-0.78,0.54
0.21,-0.91,0.05
0.24,-0.94,-0.12
0.27,-0.95,-0.3
0.26,-0.91,-0.27
0.33,-0.85,-0.2
0.32,-0.83,-0.16
0.31,-0.84,0.01
