ax,ay,az
0.45,-0.85,0.14
0.44,-0.86,0.11
0.44,-0.88,0.08
0.43,-0.89,0.06
0.42,-0.89,0.04
0.41,-0.89,0.03
0.4,-0.91,0.01
0.39,-0.91,-0.0
0.38,-0.92,-0.01
0.38,-0.92,-0.02
0.38,-0.92,-0.03
0.38,-0.91,-0.04
0.38,-0.91,-0.06
0.38,-0.91,-0.06
0.38,-0.91,-0.06
0.38,-0.9,-0.08
0.38,-0.9,-0.08
0.38,-0.89,-0.08
0.37,-0.89,-0.07
0.38,-0.9,-0.07
0.38,-0.9,-0.07
0.39,-0.9,-0.07
0.39,-0.91,-0.07
0.39,-0.91,-0.06
0.39,-0.91,-0.06
0.39,-0.91,-0.05
0.39,-0.91,-0.05
0.39,-0.91,-0.04
0.39,-0.92,-0.04
0.39,-0.92,-0.04
0.39,-0.91,-0.04
0.4,-0.92,-0.04
0.39,-0.92,-0.04
0.39,-0.9,-0.04
0.39,-0.89,-0.04
0.39,-0.89,-0.05
0.39,-0.9,-0.05
0.4,-0.92,-0.06
0.4,-0.92,-0.06
0.39,-0.91,-0.06
0.39,-0.9,-0.06
0.39,-0.9,-0.06
0.39,-0.91,-0.07
0.4,-0.92,-0.06
0.39,-0.91,-0.06
0.39,-0.91,-0.03
0.39,-0.9,-0.06
0.39,-0.9,-0.06
0.38,-0.88,-0.05
0.38,-0.88,-0.05
0.39,-0.89,-0.05
0.4,-0.88,-0.05
0.4,-0.89,-0.04
0.4,-0.9,-0.04
0.4,-0.9,-0.03
0.4,-0.9,-0.03
0.4,-0.9,-0.02
0.4,-0.89,-0.02
0.4,-0.9,-0.02
0.4,-0.9,-0.02
0.4,-0.9,-0.01
0.4,-0.9,-0.01
0.4,-0.91,-0.01
0.4,-0.91,-0.01
0.4,-0.92,-0.02
0.4,-0.91,-0.02
0.4,-0.91,-0.03
0.39,-0.91,-0.03
0.39,-0.9,-0.03
0.39,-0.9,-0.03
0.39,-0.9,-0.04
0.39,-0.9,-0.05
0.39,-0.9,-0.05
0.39,-0.9,-0.05
0.39,-0.9,-0.06
0.39,-0.91,-0.06
0.39,-0.91,-0.06
0.39,-0.91,-0.06
0.39,-0.91,-0.06
0.39,-0.9,-0.06
0.39,-0.9,-0.06
0.38,-0.9,-0.05
0.38,-0.9,-0.05
0.39,-0.9,-0.05
0.39,-0.91,-0.06
0.43,-0.91,-0.04
0.5,-0.9,-0.03
0.69,-0.97,0.21
0.79,-1.04,0.44
1.15,-1.34,1.43
1.27,-1.38,2.19
1.5,-0.49,3.24
1.52,0.02,3.4
2.04,0.47,3.3
2.27,0.44,2.99
2.61,0.26,0.88
2.39,0.12,-0.19
1.37,-0.21,-1.72
1.2,-0.83,-2.66
0.56,-1.47,-3.94
