ax,ay,az
0.29,-0.91,0.28
0.25,-0.89,0.27
0.28,-0.89,0.26
0.28,-0.9,0.25
0.29,-0.91,0.25
0.29,-0.91,0.26
0.3,-0.91,0.26
0.3,-0.91,0.27
0.3,-0.91,0.29
0.29,-0.91,0.28
0.29,-0.91,0.28
0.29,-0.91,0.28
0.28,-0.9,0.28
0.28,-0.9,0.28
0.28,-0.89,0.28
0.28,-0.88,0.28
0.27,-0.87,0.28
0.27,-0.87,0.28
0.28,-0.88,0.28
0.28,-0.88,0.29
0.29,-0.9,0.28
0.3,-0.9,0.28
0.3,-0.91,0.28
0.29,-0.91,0.27
0.29,-0.9,0.27
0.29,-0.9,0.27
0.28,-0.9,0.27
0.28,-0.9,0.27
0.29,-0.9,0.27
0.29,-0.9,0.27
0.29,-0.9,0.28
0.29,-0.9,0.28
0.29,-0.91,0.29
0.29,-0.91,0.29
0.29,-0.9,0.3
0.29,-0.9,0.3
0.29,-0.9,0.3
0.29,-0.89,0.3
0.28,-0.89,0.31
0.28,-0.89,0.3
0.29,-0.89,0.3
0.29,-0.89,0.29
0.29,-0.89,0.27
0.29,-0.9,0.26
0.3,-0.9,0.25
0.29,-0.89,0.24
0.28,-0.89,0.24
0.3,-0.9,0.24
0.3,-0.91,0.24
0.3,-0.91,0.23
0.3,-0.92,0.22
0.28,-0.92,0.21
0.26,-0.92,0.21
0.18,-0.9,0.31
0.13,-0.85,0.42
-0.05,-0.68,0.75
-0.19,-0.55,1.01
-0.42,-0.11,1.85
-0.52,0.15,2.32
-0.16,0.41,2.81
0.17,0.26,2.75
0.83,-0.31,2.1
1.15,-0.6,1.59
1.59,-0.87,0.64
1.67,-0.88,0.19
1.68,-0.72,-0.82
1.62,-0.64,-1.34
1.74,-0.59,-2.03
1.88,-0.75,-3.53
1.72,-0.89,-3.88
1.41,-1.1,-3.7
1.37,-0.95,-3.26
1.3,-0.58,-2.17
1.19,-0.42,-1.64
1.07,-0.41,-0.77
1.11,-0.42,-0.31
1.15,-0.49,0.64
1.11,-0.55,1.0
0.82,-0.7,1.48
0.63,-0.73,1.64
0.29,-0.74,1.82
0.16,-0.71,1.88
-0.03,-0.6,1.86
-0.09,-0.57,1.77
-0.14,-0.58,1.48
-0.11,-0.62,1.32
0.0,-0.72,0.97
0.06,-0.76,0.79
0.17,-0.81,0.45
0.18,-0.84,0.32
0.21,-0.85,0.09
0.23,-0.85,0.02
0.29,-0.86,-0.07
0.3,-0.88,-0.09
0.34,-0.89,-0.07
0.37,-0.9,-0.04
0.39,-0.95,-0.0
0.41,-0.97,0.03
0.43,-0.98,0.09
0.45,-1.01,0.11
