ax,ay,az
0.37,-0.92,0.22
0.35,-0.91,0.22
0.35,-0.9,0.22
0.33,-0.89,0.21
0.33,-0.88,0.21
0.34,-0.89,0.21
0.35,-0.88,0.21
0.36,-0.89,0.22
0.36,-0.9,0.21
0.36,-0.9,0.21
0.35,-0.9,0.21
0.34,-0.88,0.2
0.33,-0.88,0.2
0.33,-0.87,0.21
0.33,-0.88,0.21
0.34,-0.89,0.21
0.34,-0.89,0.22
0.35,-0.89,0.23
0.35,-0.91,0.23
0.35,-0.9,0.23
0.34,-0.89,0.23
0.34,-0.88,0.22
0.33,-0.88,0.21
0.33,-0.88,0.21
0.34,-0.89,0.22
0.34,-0.89,0.23
0.35,-0.89,0.24
0.34,-0.9,0.23
0.35,-0.9,0.22
0.34,-0.9,0.22
0.33,-0.89,0.2
0.33,-0.89,0.2
0.33,-0.9,0.19
0.34,-0.9,0.2
0.34,-0.9,0.21
0.34,-0.9,0.21
0.35,-0.91,0.22
0.35,-0.91,0.23
0.35,-0.92,0.23
0.35,-0.91,0.23
0.33,-0.91,0.21
0.33,-0.91,0.22
0.33,-0.9,0.21
0.33,-0.9,0.21
0.33,-0.89,0.22
0.33,-0.89,0.22
0.34,-0.89,0.22
0.33,-0.9,0.22
0.34,-0.9,0.21
0.34,-0.9,0.21
0.34,-0.9,0.2
0.34,-0.89,0.2
0.33,-0.89,0.2
0.33,-0.89,0.21
0.33,-0.89,0.22
0.35,-0.9,0.23
0.35,-0.91,0.23
0.35,-0.91,0.22
0.35,-0.91,0.21
0.35,-0.91,0.21
0.34,-0.9,0.21
0.33,-0.89,0.19
0.34,-0.89,0.2
0.35,-0.9,0.21
0.35,-0.9,0.22
0.36,-0.91,0.25
0.36,-0.93,0.25
0.35,-0.93,0.23
0.34,-0.92,0.23
0.32,-0.92,0.26
0.3,-0.94,0.3
0.16,-1.06,0.73
0.05,-1.06,1.13
-0.24,-0.86,2.19
-0.34,-0.72,2.7
-0.23,-0.5,3.29
-0.03,-0.47,3.24
0.21,-0.38,2.46
0.66,-0.32,1.85
0.95,-0.19,1.19
1.51,-0.01,-0.51
1.75,-0.06,-1.54
1.44,-0.96,-4.0
3.39,-0.95,-4.0
3.52,-0.98,-4.0
2.34,-1.26,-4.0
0.73,-0.22,-2.3
0.72,0.19,-1.61
0.92,0.23,-0.23
1.06,0.02,0.31
1.03,-0.49,1.05
0.9,-0.58,1.48
0.67,-0.73,2.13
0.31,-0.75,2.38
-0.12,-0.58,2.49
-0.24,-0.56,2.46
-0.33,-0.66,2.29
-0.19,-0.8,2.2
0.07,-0.96,2.0
0.14,-0.96,1.8
