ax,ay,az
0.2,-0.94,0.26
0.19,-0.93,0.25
0.19,-0.92,0.25
0.18,-0.92,0.23
0.18,-0.91,0.23
0.17,-0.91,0.22
0.17,-0.91,0.2
0.2,-0.93,0.21
0.2,-0.95,0.22
0.22,-0.97,0.24
0.21,-0.97,0.25
0.21,-0.95,0.27
0.2,-0.96,0.28
0.21,-0.96,0.29
0.2,-0.96,0.29
0.19,-0.94,0.28
0.19,-0.93,0.27
0.18,-0.92,0.26
0.18,-0.92,0.26
0.18,-0.92,0.26
0.18,-0.92,0.27
0.19,-0.93,0.27
0.19,-0.93,0.27
0.19,-0.92,0.26
0.19,-0.92,0.25
0.18,-0.91,0.24
0.18,-0.91,0.24
0.19,-0.91,0.23
0.19,-0.91,0.23
0.19,-0.91,0.23
0.2,-0.92,0.24
0.2,-0.94,0.23
0.21,-0.94,0.24
0.21,-0.94,0.24
0.21,-0.95,0.24
0.21,-0.95,0.24
0.21,-0.96,0.24
0.2,-0.96,0.24
0.2,-0.94,0.25
0.19,-0.94,0.25
0.19,-0.93,0.25
0.19,-0.94,0.25
0.19,-0.94,0.25
0.19,-0.93,0.25
0.2,-0.95,0.25
0.2,-0.95,0.25
0.2,-0.95,0.25
0.2,-0.95,0.24
0.19,-0.94,0.24
0.19,-0.93,0.25
0.2,-0.94,0.27
0.21,-0.95,0.28
0.21,-0.96,0.28
0.22,-0.97,0.28
0.2,-0.97,0.27
0.2,-0.96,0.26
0.19,-0.95,0.24
0.18,-0.94,0.23
0.16,-0.92,0.2
0.15,-0.91,0.19
0.16,-0.9,0.2
0.16,-0.91,0.2
0.16,-0.92,0.21
0.17,-0.93,0.24
0.18,-0.96,0.36
0.14,-1.02,0.49
0.08,-1.05,0.72
-0.03,-1.04,1.52
-0.1,-1.0,2.07
0.15,-0.94,3.06
0.43,-1.01,3.21
0.72,-1.26,2.56
0.83,-1.19,1.98
0.85,-0.63,0.62
0.84,-0.33,-0.01
0.93,-0.03,-1.38
1.08,0.0,-2.05
0.93,-0.01,-4.0
1.99,-0.21,-4.0
1.83,-0.8,-3.84
1.09,-0.9,-3.43
0.4,-0.38,-2.23
0.51,-0.09,-1.49
0.59,-0.08,0.04
0.65,-0.31,0.66
0.64,-0.78,1.54
0.6,-0.93,1.84
0.25,-1.04,2.0
-0.03,-0.99,1.96
-0.36,-0.91,1.63
-0.36,-0.93,1.46
-0.15,-1.01,1.2
-0.05,-1.09,1.08
0.03,-1.13,0.84
0.01,-1.04,0.73
-0.02,-0.83,0.51
-0.08,-0.76,0.42
-0.09,-0.72,0.32
-0.06,-0.73,0.2
-0.01,-0.75,0.18
