ax,ay,az
-0.17,-0.99,0.16
-0.18,-0.98,0.17
-0.16,-0.98,0.16
-0.18,-0.97,0.16
-0.18,-0.97,0.14
-0.17,-0.97,0.13
-0.16,-0.99,0.14
-0.16,-1.0,0.14
-0.16,-0.98,0.11
-0.16,-0.98,0.11
-0.17,-0.96,0.11
-0.17,-0.95,0.12
-0.16,-0.93,0.18
-0.16,-0.92,0.21
-0.15,-0.91,0.25
-0.15,-0.91,0.25
-0.15,-0.91,0.21
-0.14,-0.92,0.2
-0.14,-0.94,0.18
-0.14,-0.94,0.17
-0.14,-0.92,0.18
-0.13,-0.92,0.19
-0.13,-0.92,0.19
-0.12,-0.93,0.2
-0.12,-0.94,0.19
-0.12,-0.93,0.17
-0.12,-0.93,0.17
-0.1,-0.93,0.15
-0.11,-0.94,0.15
-0.05,-0.96,0.17
-0.04,-0.99,0.23
-0.02,-1.0,0.31
-0.02,-1.0,0.35
-0.01,-0.98,0.37
-0.01,-0.97,0.37
-0.01,-0.96,0.37
-0.0,-0.96,0.38
0.01,-0.96,0.4
0.02,-0.96,0.42
0.02,-0.95,0.44
0.03,-0.94,0.44
0.01,-0.91,0.42
0.02,-0.9,0.42
0.03,-0.89,0.44
0.04,-0.89,0.44
0.04,-0.9,0.44
0.04,-0.9,0.43
0.04,-0.91,0.43
0.04,-0.9,0.43
0.05,-0.9,0.41
0.05,-0.9,0.4
0.05,-0.91,0.37
0.06,-0.9,0.35
0.05,-0.9,0.34
0.08,-0.91,0.36
0.09,-0.92,0.37
0.08,-0.92,0.37
0.08,-0.91,0.37
0.08,-0.9,0.36
0.08,-0.89,0.35
0.08,-0.88,0.35
0.08,-0.88,0.35
0.1,-0.89,0.35
0.11,-0.91,0.35
0.14,-0.93,0.37
0.16,-0.95,0.38
0.16,-0.95,0.39
0.17,-0.94,0.39
0.16,-0.93,0.41
0.16,-0.92,0.41
0.17,-0.92,0.42
0.18,-0.94,0.44
0.18,-0.95,0.45
0.18,-0.95,0.45
0.18,-0.94,0.47
0.19,-0.95,0.49
0.21,-0.98,0.55
0.24,-1.0,0.59
0.33,-1.04,0.75
0.33,-1.0,0.8
0.42,-0.82,0.98
0.45,-0.72,1.2
0.37,-0.57,1.72
0.45,-0.45,2.11
0.63,-0.24,2.88
0.99,0.24,3.04
1.22,0.4,2.85
1.82,0.04,1.89
1.87,-0.44,1.25
1.75,-1.38,-0.8
1.48,-1.63,-2.27
0.43,-1.29,-4.0
0.03,-1.28,-4.0
-0.38,-1.3,-3.02
-0.41,-1.22,-2.27
-0.3,-1.13,-0.75
-0.22,-1.11,-0.18
-0.23,-0.99,0.27
-0.24,-0.96,0.3
-0.24,-0.96,0.31
