ax,ay,az
0.23,-0.92,0.3
0.22,-0.96,0.24
0.2,-0.98,0.23
0.18,-0.99,0.19
0.18,-0.99,0.18
0.17,-0.99,0.2
0.17,-0.99,0.18
0.16,-0.97,0.14
0.17,-0.96,0.16
0.16,-0.97,0.08
0.15,-0.96,0.1
0.14,-0.94,0.1
0.14,-0.93,0.1
0.14,-0.94,0.12
0.14,-0.94,0.13
0.15,-0.94,0.14
0.16,-0.96,0.16
0.16,-0.97,0.16
0.17,-0.99,0.13
0.15,-0.98,0.12
0.19,-1.03,0.14
0.2,-1.03,0.15
0.14,-1.01,0.19
0.12,-0.99,0.22
0.12,-0.99,0.21
0.13,-0.99,0.19
0.12,-1.0,0.18
0.13,-1.01,0.15
0.14,-1.0,0.1
0.15,-1.0,0.1
0.13,-0.98,0.14
0.11,-0.97,0.15
0.12,-0.98,0.18
0.12,-0.98,0.18
0.12,-0.98,0.16
0.12,-0.98,0.16
0.12,-1.0,0.17
0.12,-1.01,0.18
0.14,-1.04,0.2
0.15,-1.04,0.21
0.15,-1.04,0.23
0.15,-1.04,0.22
0.16,-1.08,0.22
0.16,-1.11,0.22
0.16,-1.15,0.23
0.18,-1.19,0.25
0.18,-1.22,0.3
0.16,-1.24,0.32
0.17,-1.25,0.33
0.14,-1.26,0.33
0.13,-1.24,0.31
0.12,-1.23,0.3
0.11,-1.23,0.3
0.12,-1.23,0.3
0.11,-1.21,0.3
0.08,-1.11,0.27
0.08,-1.07,0.25
0.05,-1.0,0.22
0.04,-0.95,0.21
0.01,-0.88,0.19
-0.0,-0.84,0.17
-0.02,-0.77,0.14
-0.03,-0.75,0.12
-0.05,-0.73,0.11
-0.06,-0.72,0.1
-0.08,-0.71,0.07
-0.09,-0.7,0.06
-0.1,-0.69,0.04
-0.11,-0.69,0.04
-0.12,-0.68,0.05
-0.12,-0.69,0.05
-0.12,-0.72,0.05
-0.12,-0.73,0.05
-0.11,-0.79,0.05
-0.11,-0.82,0.05
-0.09,-0.92,0.06
-0.06,-1.01,0.13
-0.0,-1.14,0.63
0.24,-1.59,1.18
0.55,-1.6,2.03
0.64,-0.83,4.0
0.17,-0.28,4.0
0.13,-0.47,2.75
0.68,-0.73,1.84
1.31,-1.3,-1.93
1.52,-1.63,-3.91
0.83,-1.24,-4.0
0.36,-1.03,-4.0
-0.03,-0.86,-2.43
-0.14,-0.92,-1.46
-0.36,-0.74,0.0
-0.43,-0.66,0.45
-0.49,-0.54,0.83
-0.51,-0.58,0.9
-0.41,-0.7,0.76
-0.43,-0.75,0.66
-0.44,-0.79,0.38
-0.41,-0.79,0.23
-0.28,-0.8,0.07
-0.32,-0.79,0.04
