ax,ay,az
0.11,-0.92,0.26
0.11,-0.93,0.26
0.13,-0.95,0.27
0.13,-0.95,0.26
0.13,-0.95,0.25
0.13,-0.95,0.25
0.14,-0.95,0.26
0.15,-0.95,0.27
0.14,-0.96,0.26
0.14,-0.97,0.25
0.14,-0.96,0.24
0.14,-0.96,0.23
0.14,-0.96,0.22
0.14,-0.96,0.22
0.14,-0.95,0.22
0.15,-0.96,0.23
0.15,-0.96,0.24
0.14,-0.96,0.24
0.14,-0.96,0.24
0.13,-0.95,0.23
0.13,-0.96,0.22
0.11,-0.94,0.23
0.11,-0.93,0.24
0.1,-0.92,0.26
0.11,-0.92,0.27
0.12,-0.94,0.26
0.13,-0.95,0.26
0.13,-0.95,0.26
0.12,-0.95,0.26
0.12,-0.94,0.26
0.12,-0.94,0.25
0.12,-0.95,0.23
0.13,-0.96,0.23
0.14,-0.96,0.23
0.13,-0.96,0.24
0.13,-0.94,0.25
0.12,-0.94,0.25
0.13,-0.95,0.27
0.13,-0.95,0.26
0.13,-0.95,0.26
0.12,-0.95,0.26
0.12,-0.95,0.25
0.13,-0.95,0.24
0.14,-0.97,0.25
0.14,-0.96,0.26
0.11,-0.95,0.25
0.12,-0.95,0.24
0.12,-0.94,0.24
0.12,-0.95,0.23
0.12,-0.96,0.23
0.13,-0.97,0.23
0.13,-0.97,0.23
0.12,-0.96,0.24
0.12,-0.96,0.24
0.12,-0.95,0.25
0.12,-0.95,0.25
0.11,-0.95,0.25
0.11,-0.94,0.26
0.1,-0.95,0.25
0.1,-0.95,0.25
0.1,-0.95,0.24
0.1,-0.94,0.25
0.09,-0.93,0.26
0.09,-0.94,0.27
0.1,-0.95,0.27
0.09,-0.96,0.28
0.09,-1.0,0.34
0.06,-1.03,0.42
-0.08,-1.07,0.81
-0.22,-1.06,1.18
-0.28,-1.03,2.19
-0.1,-1.07,2.71
0.27,-1.15,3.14
0.36,-1.19,2.85
0.46,-1.02,1.71
0.49,-0.81,0.99
0.62,-0.36,-0.2
0.85,-0.18,-0.75
1.14,-0.06,-2.33
1.12,0.01,-3.87
1.48,0.11,-4.0
2.35,-0.38,-4.0
1.71,-0.79,-3.97
0.81,-0.27,-3.03
0.7,0.06,-2.21
0.68,0.27,-0.61
0.61,0.12,0.04
0.37,-0.29,1.26
0.37,-0.48,1.71
-0.03,-0.68,2.17
-0.32,-0.78,2.36
-0.43,-0.92,2.33
-0.41,-1.03,2.21
-0.31,-1.21,1.81
-0.21,-1.28,1.57
-0.16,-1.28,1.14
-0.14,-1.2,0.97
-0.09,-0.98,0.59
-0.08,-0.92,0.4
-0.03,-0.85,0.09
