ax,ay,az
-0.36,-0.68,-0.08
-0.29,-0.61,0.04
-0.26,-0.6,0.11
-0.23,-0.67,0.19
-0.22,-0.73,0.21
-0.21,-0.87,0.19
-0.22,-0.95,0.16
-0.24,-1.06,0.09
-0.24,-1.09,0.06
-0.27,-1.08,0.03
-0.27,-1.08,0.02
-0.28,-1.06,0.01
-0.28,-1.05,-0.01
-0.28,-1.03,-0.04
-0.27,-1.02,-0.04
-0.27,-1.01,-0.09
-0.27,-0.97,-0.09
-0.27,-0.94,-0.1
-0.28,-0.86,-0.09
-0.27,-0.81,-0.07
-0.26,-0.77,-0.02
-0.24,-0.74,-0.01
-0.2,-0.73,0.04
-0.17,-0.73,0.07
-0.12,-0.85,0.12
-0.08,-0.92,0.12
-0.07,-0.96,0.15
-0.07,-0.94,0.18
-0.08,-0.9,0.23
-0.05,-0.9,0.25
0.02,-0.92,0.31
0.06,-0.93,0.33
0.05,-1.02,0.39
0.05,-1.06,0.38
0.05,-1.0,0.37
0.05,-0.96,0.37
0.06,-0.92,0.42
0.07,-0.92,0.44
0.1,-0.93,0.49
0.12,-0.96,0.49
0.12,-1.01,0.48
0.11,-1.01,0.47
0.09,-1.0,0.47
0.07,-0.98,0.48
0.11,-0.93,0.54
0.09,-0.9,0.57
0.1,-0.85,0.63
0.13,-0.79,0.68
0.16,-0.79,0.73
0.14,-0.71,0.79
0.15,-0.67,0.79
0.15,-0.59,0.77
0.16,-0.59,0.78
0.2,-0.61,0.81
0.22,-0.64,0.83
0.24,-0.74,0.89
0.24,-0.76,0.9
0.23,-0.78,0.86
0.21,-0.76,0.82
0.19,-0.71,0.74
0.18,-0.71,0.71
0.18,-0.71,0.68
0.18,-0.72,0.69
0.17,-0.71,0.71
0.16,-0.7,0.7
0.14,-0.68,0.67
0.13,-0.67,0.65
0.11,-0.64,0.63
0.11,-0.61,0.63
0.12,-0.6,0.65
0.14,-0.62,0.67
0.25,0.26,0.73
0.26,0.24,0.77
0.22,0.03,0.8
0.17,-0.08,0.78
0.1,-0.14,0.82
0.11,-0.11,0.87
0.15,-0.0,0.92
0.2,0.04,0.95
0.23,0.1,1.05
0.21,0.12,1.06
0.19,0.12,1.1
0.16,0.16,1.07
0.12,0.23,0.99
0.12,0.24,0.97
0.12,0.28,0.93
0.12,0.28,0.94
0.13,0.22,0.91
0.13,0.17,0.89
0.11,0.06,0.84
0.09,-0.05,0.81
0.02,-0.49,0.68
0.01,-1.15,0.66
0.27,-3.98,0.68
0.45,-4.0,1.28
0.1,-4.0,2.42
1.07,-4.0,2.45
3.88,-4.0,1.44
4.0,-1.87,0.86
4.0,2.51,0.12
