ax,ay,az
-0.11,-0.95,0.04
-0.09,-0.99,0.07
-0.09,-1.0,0.08
-0.09,-1.03,0.09
-0.09,-1.03,0.09
-0.08,-1.02,0.09
-0.08,-1.02,0.09
-0.08,-1.02,0.07
-0.08,-1.02,0.08
-0.08,-1.01,0.08
-0.08,-1.01,0.07
-0.08,-1.01,0.07
-0.08,-1.01,0.07
-0.08,-0.99,0.06
-0.09,-0.98,0.06
-0.09,-0.99,0.04
-0.09,-0.98,0.05
-0.09,-0.97,0.07
-0.09,-0.98,0.07
-0.07,-1.01,0.1
-0.08,-1.02,0.11
-0.07,-1.03,0.12
-0.08,-1.03,0.12
-0.08,-1.01,0.1
-0.09,-0.99,0.08
-0.09,-0.97,0.06
-0.1,-0.95,0.05
-0.1,-0.96,0.05
-0.08,-0.97,0.07
-0.08,-0.98,0.08
-0.07,-1.0,0.09
-0.07,-1.01,0.09
-0.05,-1.02,0.11
-0.07,-1.02,0.1
-0.07,-1.0,0.08
-0.08,-1.0,0.08
-0.09,-0.99,0.08
-0.09,-0.99,0.09
-0.08,-1.0,0.12
-0.08,-1.01,0.12
-0.08,-0.98,0.09
-0.08,-0.96,0.08
-0.08,-0.95,0.07
-0.07,-0.96,0.06
-0.07,-0.97,0.05
-0.08,-0.97,0.05
-0.08,-0.97,0.07
-0.08,-0.99,0.07
-0.08,-1.01,0.08
-0.08,-1.0,0.08
-0.09,-0.99,0.07
-0.1,-1.0,0.08
-0.1,-0.99,0.09
-0.1,-1.0,0.1
-0.06,-1.01,0.11
-0.08,-1.01,0.12
-0.09,-1.01,0.12
-0.09,-1.0,0.12
-0.09,-0.99,0.12
-0.09,-0.98,0.1
-0.09,-0.97,0.09
-0.09,-0.96,0.08
-0.09,-0.96,0.09
-0.08,-0.96,0.08
-0.09,-0.96,0.08
-0.08,-0.96,0.08
-0.08,-0.96,0.07
-0.09,-0.96,0.07
-0.08,-0.97,0.08
-0.06,-1.03,0.1
-0.04,-1.08,0.11
-0.03,-1.14,0.13
-0.03,-1.14,0.13
-0.05,-1.09,0.12
-0.06,-1.06,0.1
-0.07,-1.0,0.07
-0.07,-1.0,0.07
-0.08,-1.01,0.05
-0.07,-1.04,0.06
-0.03,-1.18,0.12
-0.01,-1.27,0.15
0.12,-1.63,0.31
0.22,-1.88,0.44
0.41,-2.38,0.71
0.44,-2.44,0.79
0.16,-1.61,0.56
-0.07,-0.87,0.29
-0.28,-0.05,-0.49
-0.63,1.23,-0.87
-0.73,1.54,-1.14
-0.61,1.52,-1.15
-0.5,1.21,-1.01
-0.05,-0.19,-0.44
0.21,-1.06,-0.05
0.42,-2.21,0.72
0.34,-2.41,0.88
0.12,-2.31,0.86
0.03,-2.08,0.77
-0.17,-1.45,0.43
-0.26,-1.15,0.23
