ax,ay,az
-0.14,-1.38,0.27
-0.17,-1.26,0.21
-0.17,-1.06,0.15
-0.14,-0.99,0.13
-0.12,-0.89,0.06
-0.1,-0.89,0.06
-0.06,-0.88,0.07
-0.06,-0.87,0.1
-0.07,-0.88,0.15
-0.06,-0.89,0.16
-0.02,-0.96,0.17
-0.03,-1.01,0.18
-0.03,-1.04,0.13
-0.01,-1.05,0.12
-0.01,-1.05,0.08
-0.03,-1.05,0.07
-0.02,-1.06,0.05
-0.01,-1.05,0.04
-0.02,-1.04,0.04
-0.02,-1.03,0.04
-0.03,-1.01,0.05
-0.03,-1.01,0.06
-0.03,-0.99,0.1
-0.02,-0.98,0.13
-0.02,-0.98,0.17
-0.02,-0.96,0.18
-0.03,-0.94,0.18
-0.03,-0.94,0.18
-0.04,-0.94,0.17
-0.04,-0.93,0.15
-0.04,-0.93,0.13
-0.04,-0.92,0.11
-0.03,-0.93,0.11
-0.04,-0.93,0.12
-0.02,-0.95,0.13
0.0,-0.99,0.14
0.06,-1.0,0.17
-0.04,-1.01,0.12
-0.03,-1.03,0.09
-0.01,-1.01,0.1
-0.02,-1.02,0.11
0.0,-0.99,0.11
0.01,-0.98,0.11
-0.0,-1.0,0.12
-0.0,-1.01,0.11
0.01,-1.04,0.11
0.01,-1.05,0.11
0.0,-1.03,0.11
0.01,-1.02,0.11
0.0,-0.99,0.11
-0.0,-0.97,0.11
-0.02,-0.93,0.1
-0.02,-0.92,0.1
-0.02,-0.92,0.09
-0.01,-0.92,0.09
-0.0,-0.96,0.09
-0.01,-0.96,0.09
-0.01,-0.96,0.09
0.0,-0.97,0.09
0.03,-1.04,0.08
0.04,-1.08,0.08
0.04,-1.18,0.1
0.03,-1.19,0.12
0.02,-1.2,0.13
0.02,-1.18,0.13
0.02,-1.15,0.12
0.02,-1.08,0.12
0.01,-1.03,0.11
0.01,-0.95,0.11
0.01,-0.93,0.11
0.01,-0.9,0.1
0.02,-0.89,0.11
0.02,-0.87,0.1
0.02,-0.86,0.1
0.02,-0.9,0.09
0.03,-0.93,0.09
0.06,-1.04,0.08
0.07,-1.14,0.08
0.26,-1.69,0.1
0.43,-2.18,0.19
0.98,-3.54,0.71
1.0,-4.0,1.17
0.91,-3.72,1.54
0.77,-2.77,1.3
0.31,-0.34,0.4
0.01,0.79,-0.07
-0.43,2.59,-0.88
-0.66,3.11,-1.22
-0.79,3.3,-1.6
-0.66,2.9,-1.57
-0.35,1.46,-1.21
-0.15,0.56,-0.93
0.15,-1.26,-0.29
0.48,-1.85,0.02
0.46,-2.23,0.42
0.31,-2.51,0.82
0.25,-2.55,0.86
0.05,-2.46,0.88
0.01,-2.23,0.8
-0.13,-1.77,0.62
