ax,ay,az
-0.1,-0.98,-0.4
-0.1,-1.0,-0.43
-0.1,-1.0,-0.43
-0.1,-1.0,-0.42
-0.1,-1.0,-0.41
-0.1,-0.97,-0.4
-0.11,-0.95,-0.4
-0.1,-0.93,-0.38
-0.1,-0.92,-0.38
-0.1,-0.89,-0.37
-0.09,-0.87,-0.36
-0.1,-0.84,-0.37
-0.09,-0.83,-0.37
-0.1,-0.81,-0.39
-0.09,-0.81,-0.39
-0.09,-0.79,-0.4
-0.09,-0.77,-0.4
-0.09,-0.76,-0.39
-0.09,-0.75,-0.38
-0.06,-0.78,-0.34
-0.05,-0.81,-0.32
-0.05,-0.86,-0.28
-0.03,-0.88,-0.26
-0.02,-0.9,-0.21
-0.0,-0.93,-0.18
0.0,-0.92,-0.15
0.02,-0.91,-0.08
0.03,-0.91,-0.06
0.05,-0.93,-0.02
0.07,-0.94,-0.0
0.1,-0.93,0.02
0.12,-0.96,0.06
0.15,-1.0,0.14
0.17,-1.01,0.16
0.2,-1.02,0.18
0.2,-1.0,0.17
0.18,-0.97,0.18
0.18,-0.95,0.17
0.2,-0.94,0.15
0.24,-1.0,0.17
0.27,-1.05,0.18
0.29,-1.09,0.18
0.32,-1.19,0.17
0.32,-1.22,0.16
0.32,-1.25,0.15
0.33,-1.25,0.15
0.35,-1.26,0.15
0.35,-1.26,0.17
0.32,-1.19,0.18
0.3,-1.14,0.18
0.26,-1.04,0.16
0.25,-0.99,0.15
0.24,-0.9,0.14
0.22,-0.87,0.14
0.22,-0.85,0.15
0.21,-0.81,0.15
0.21,-0.8,0.15
0.21,-0.77,0.15
0.21,-0.78,0.16
0.22,-0.8,0.16
0.22,-0.81,0.17
0.26,-0.87,0.17
0.28,-0.91,0.18
0.3,-0.98,0.19
0.31,-1.02,0.2
0.3,-1.06,0.2
0.29,-1.06,0.2
0.29,-1.06,0.21
0.28,-1.05,0.21
0.26,-1.01,0.2
0.26,-0.98,0.2
0.25,-0.95,0.21
0.24,-0.93,0.21
0.24,-0.91,0.22
0.24,-0.9,0.22
0.24,-0.88,0.22
0.24,-0.89,0.22
0.24,-0.89,0.22
0.25,-0.92,0.22
0.3,-1.08,0.25
0.36,-1.24,0.27
0.67,-1.99,0.4
0.9,-2.59,0.54
0.82,-3.55,0.76
0.57,-3.36,0.36
0.37,-2.95,-0.16
0.25,-1.71,-0.22
0.22,-1.05,-0.17
0.12,0.04,0.12
0.1,0.43,0.19
-0.0,0.8,0.13
-0.05,0.84,0.06
-0.14,0.72,0.01
-0.18,0.58,0.03
-0.2,0.19,0.1
-0.15,-0.06,0.16
-0.03,-0.63,0.28
-0.0,-0.85,0.33
0.03,-1.17,0.38
0.03,-1.25,0.33
