ax,ay,az
0.32,-0.22,0.98
0.4,-0.19,0.98
0.47,-0.22,1.04
0.58,-0.4,1.19
0.62,-0.44,1.22
0.63,-0.44,1.28
0.63,-0.44,1.29
0.62,-0.32,1.28
0.59,-0.24,1.21
0.6,-0.19,1.11
0.64,-0.16,1.12
0.69,-0.22,1.34
0.66,-0.19,1.35
0.55,-0.13,1.18
0.49,-0.12,1.07
0.41,-0.06,1.01
0.41,0.02,1.03
0.46,0.21,1.29
0.51,0.23,1.37
0.46,0.06,1.36
0.38,0.01,1.25
0.37,-0.17,1.07
0.4,-0.24,1.04
0.45,-0.29,1.01
0.49,-0.31,1.02
0.5,-0.31,1.07
0.47,-0.31,0.98
0.5,-0.28,0.93
0.55,-0.26,0.93
0.56,-0.28,0.91
0.55,-0.17,0.89
0.54,-0.13,0.89
0.48,-0.02,0.72
0.44,0.02,0.61
0.44,0.06,0.48
0.42,0.11,0.43
0.43,0.22,0.43
0.43,0.27,0.48
0.44,0.34,0.51
0.46,0.36,0.52
0.46,0.42,0.59
0.47,0.44,0.61
0.48,0.52,0.64
0.49,0.55,0.65
0.49,0.55,0.64
0.49,0.55,0.64
0.47,0.57,0.61
0.48,0.57,0.6
0.49,0.57,0.59
0.5,0.57,0.58
0.52,0.53,0.6
0.52,0.49,0.61
0.53,0.46,0.62
0.53,0.46,0.6
0.53,0.49,0.63
0.53,0.52,0.63
0.53,0.55,0.59
0.52,0.57,0.61
0.52,0.58,0.61
0.52,0.6,0.6
0.52,0.59,0.62
0.53,0.57,0.65
0.53,0.56,0.66
0.54,0.54,0.68
0.55,0.52,0.68
0.53,0.5,0.63
0.53,0.5,0.63
0.52,0.52,0.64
0.52,0.53,0.63
0.52,0.54,0.61
0.52,0.55,0.62
0.53,0.57,0.61
0.52,0.58,0.6
0.53,0.56,0.6
0.52,0.55,0.6
0.52,0.52,0.59
0.52,0.51,0.61
0.52,0.51,0.61
0.51,0.51,0.62
0.52,0.51,0.62
0.52,0.5,0.63
0.51,0.5,0.61
0.51,0.5,0.61
0.51,0.49,0.61
0.51,0.49,0.62
0.51,0.47,0.61
0.5,0.47,0.61
0.5,0.47,0.59
0.5,0.47,0.58
0.5,0.46,0.63
0.49,0.34,0.65
0.48,0.21,0.68
0.54,-0.47,0.95
0.6,-1.22,1.28
0.84,-3.12,2.12
0.71,-4.0,2.37
1.3,-4.0,1.82
1.76,-4.0,1.31
2.7,-2.39,0.32
2.9,-0.47,0.33
