ax,ay,az
0.67,2.8,-0.47
0.47,2.45,0.06
0.41,2.14,0.11
0.25,1.16,0.15
0.16,0.53,0.19
0.04,-0.56,0.26
0.03,-0.97,0.37
-0.01,-1.45,0.64
0.0,-1.61,0.76
-0.05,-1.65,0.76
-0.07,-1.56,0.65
-0.09,-1.28,0.41
-0.11,-1.16,0.3
-0.15,-1.08,0.13
-0.15,-1.04,0.08
-0.1,-0.94,0.05
-0.07,-0.88,0.04
-0.08,-0.87,0.07
-0.07,-0.9,0.11
-0.05,-0.83,0.14
-0.01,-0.79,0.14
0.0,-0.88,0.19
-0.01,-0.94,0.25
-0.09,-1.08,0.13
-0.1,-0.99,0.06
-0.1,-0.97,0.04
-0.07,-0.96,0.03
-0.07,-0.96,0.03
-0.06,-0.95,0.04
-0.05,-0.95,0.06
-0.04,-0.99,0.11
-0.04,-1.0,0.14
-0.04,-1.01,0.15
-0.05,-1.0,0.15
-0.05,-0.99,0.15
-0.05,-0.98,0.12
-0.05,-0.99,0.11
-0.04,-0.99,0.1
-0.04,-1.0,0.09
-0.03,-1.0,0.11
-0.03,-1.0,0.12
-0.03,-1.0,0.11
-0.04,-1.0,0.11
-0.04,-0.98,0.12
-0.04,-0.98,0.12
-0.04,-0.98,0.11
-0.04,-0.99,0.11
-0.03,-1.0,0.12
0.09,-0.95,0.39
0.09,-0.97,0.37
0.18,-0.96,0.36
0.14,-0.93,0.34
0.05,-0.89,0.3
0.05,-0.87,0.3
0.1,-0.88,0.32
0.1,-0.92,0.32
0.12,-0.97,0.35
0.13,-0.99,0.35
0.11,-0.96,0.35
0.12,-0.95,0.35
0.13,-0.93,0.36
0.14,-0.92,0.36
0.1,-0.92,0.36
0.09,-0.94,0.35
0.1,-0.96,0.36
0.11,-0.96,0.37
0.12,-0.94,0.36
0.11,-0.92,0.36
0.1,-0.89,0.33
0.1,-0.88,0.33
0.09,-0.89,0.33
0.09,-0.9,0.33
0.1,-0.93,0.33
0.12,-0.94,0.33
0.12,-0.94,0.33
0.12,-0.95,0.34
0.13,-0.94,0.35
0.11,-0.94,0.35
0.1,-0.97,0.34
0.13,-1.08,0.36
0.17,-1.16,0.38
0.36,-1.57,0.57
0.55,-2.08,0.79
0.91,-2.97,1.74
0.89,-2.92,2.12
0.52,-2.51,1.64
0.34,-2.11,1.02
0.01,-0.93,-0.09
-0.09,-0.31,-0.45
-0.18,0.66,-0.92
-0.22,1.0,-1.08
-0.35,1.4,-1.14
-0.39,1.47,-1.08
-0.38,-3.03,0.19
-0.58,-3.49,-0.08
-0.89,-3.16,-0.22
-0.92,-2.67,-0.3
-0.84,-1.51,-0.15
-0.76,-0.95,-0.02
-0.6,-0.21,0.29
