ax,ay,az
-0.23,-0.02,0.96
-0.2,0.04,0.97
-0.2,0.04,0.96
-0.26,0.02,0.99
-0.22,0.04,0.98
-0.22,0.02,0.94
-0.22,0.04,0.97
-0.22,0.03,0.96
-0.22,0.02,0.96
-0.22,0.01,0.94
-0.21,0.01,0.95
-0.21,0.02,0.97
-0.2,0.03,0.96
-0.21,0.04,0.96
-0.21,0.02,0.95
-0.23,0.02,0.95
-0.22,0.01,0.96
-0.25,-0.06,0.96
-0.22,0.04,1.0
-0.18,0.05,0.97
-0.18,0.07,0.93
-0.22,0.04,0.95
-0.25,0.0,0.97
-0.23,0.01,0.95
-0.22,0.03,0.94
-0.21,0.04,0.94
-0.21,0.04,0.95
-0.22,0.03,0.96
-0.22,0.02,0.96
-0.21,0.02,0.96
-0.21,0.02,0.96
-0.22,0.02,0.96
-0.22,0.02,0.95
-0.22,0.03,0.95
-0.22,0.04,0.95
-0.22,0.03,0.95
-0.22,0.03,0.96
-0.22,0.03,0.96
-0.22,0.03,0.96
-0.22,0.02,0.94
-0.22,0.03,0.96
-0.21,0.05,0.97
-0.21,0.05,0.95
-0.21,0.05,0.94
-0.22,0.04,0.95
-0.22,0.04,0.95
-0.22,0.03,0.97
-0.22,0.03,0.97
-0.22,0.02,0.96
-0.22,0.02,0.96
-0.22,0.03,0.97
-0.22,0.04,0.98
-0.1,0.07,0.94
-0.28,0.01,1.01
-0.19,0.07,1.06
-0.04,0.12,1.13
-0.16,0.12,1.32
-0.16,0.07,1.28
-0.12,0.1,1.36
-0.08,0.15,1.3
-0.08,0.1,1.12
-0.08,0.09,1.13
-0.03,0.09,1.27
0.02,0.11,1.25
-0.01,0.08,1.13
-0.04,0.03,1.01
0.03,0.03,1.06
0.11,0.02,1.09
0.19,0.07,0.85
0.24,0.03,0.64
0.35,0.05,0.53
0.47,0.08,0.63
0.52,0.08,0.54
0.57,0.1,0.34
0.58,0.1,0.32
0.67,0.1,0.27
0.69,0.1,0.18
0.73,0.14,0.21
0.83,0.17,0.18
0.87,0.15,0.01
0.88,0.16,-0.05
0.89,0.17,0.04
0.96,0.18,-0.05
0.91,0.14,-0.09
0.93,0.16,-0.08
0.99,0.15,-0.01
0.98,0.13,0.12
0.96,0.05,0.04
0.93,0.07,0.14
0.94,0.08,0.23
0.92,0.06,0.15
0.87,0.03,0.17
0.9,0.05,0.19
0.92,0.09,0.23
0.91,0.09,0.17
0.88,0.09,0.16
0.91,0.11,0.16
0.93,0.13,0.19
0.91,0.1,0.18
0.88,0.1,0.09
0.86,0.1,0.06
0.85,0.07,0.04
0.91,0.16,-0.01
0.81,0.16,-0.05
0.67,0.09,-0.05
0.64,0.08,0.32
0.68,0.06,0.55
0.7,0.05,0.47
0.5,0.04,0.43
0.36,-0.02,0.48
0.38,0.1,1.12
0.4,0.01,0.93
0.2,-0.01,0.78
0.13,-0.0,0.93
0.14,0.07,1.27
0.14,-0.0,1.15
0.07,0.03,0.9
0.06,0.08,1.02
0.09,0.05,1.0
0.05,0.08,1.09
0.09,0.14,1.08
-0.03,0.11,1.02
-0.07,0.1,1.17
-0.01,0.14,1.19
-0.15,0.1,1.12
-0.11,0.12,1.12
-0.11,0.13,1.07
-0.09,0.14,1.07
-0.1,0.15,1.01
-0.19,0.11,1.02
-0.17,0.12,1.01
-0.11,0.46,1.42
-0.1,0.17,0.93
-0.23,0.07,1.04
-0.31,0.0,1.0
-0.27,0.01,0.9
-0.22,0.02,0.96
-0.22,0.02,1.01
-0.23,0.06,0.97
-0.23,0.07,0.94
-0.24,0.06,0.95
-0.25,0.03,0.95
-0.23,0.03,0.96
-0.22,0.02,0.95
-0.21,0.03,0.95
-0.21,0.03,0.95
-0.22,0.03,0.96
-0.22,0.03,0.97
-0.22,0.04,0.96
-0.22,0.04,0.94
