ax,ay,az
-0.1,0.08,1.11
-0.09,0.1,1.03
-0.1,0.11,1.01
-0.05,0.13,0.97
-0.11,0.16,1.04
-0.15,0.12,1.02
-0.15,0.14,1.02
-0.14,0.14,1.06
-0.19,0.11,1.02
-0.23,0.11,0.99
-0.27,-0.26,1.06
-0.18,0.08,0.96
-0.21,0.07,0.95
-0.21,0.05,0.95
-0.2,0.05,0.95
-0.19,0.06,0.97
-0.2,0.07,0.97
-0.2,0.07,0.95
-0.2,0.07,0.95
-0.21,0.06,0.96
-0.22,0.05,0.95
-0.21,0.06,0.97
-0.18,0.05,0.97
-0.17,0.07,0.95
-0.18,0.06,0.95
-0.2,0.05,0.95
-0.21,0.02,0.98
-0.2,0.04,0.96
-0.19,0.08,0.94
-0.18,0.08,0.97
-0.19,0.07,0.96
-0.2,0.05,0.95
-0.19,0.05,0.96
-0.18,0.05,0.96
-0.18,0.06,0.96
-0.18,0.06,0.96
-0.19,0.06,0.96
-0.2,0.06,0.96
-0.19,0.06,0.95
-0.19,0.06,0.95
-0.19,0.06,0.96
-0.2,0.05,0.96
-0.2,0.06,0.96
-0.19,0.06,0.96
-0.19,0.07,0.96
-0.19,0.06,0.96
-0.19,0.06,0.96
-0.19,0.06,0.96
-0.19,0.06,0.96
-0.19,0.06,0.95
-0.19,0.06,0.95
-0.2,0.06,0.96
-0.19,0.06,0.97
-0.19,0.06,0.97
-0.19,0.06,0.95
-0.19,0.06,0.95
-0.2,0.06,0.96
-0.2,0.06,0.96
-0.2,0.06,0.96
-0.2,0.06,0.96
-0.2,0.07,0.96
-0.19,0.07,0.96
-0.18,0.07,0.96
-0.18,0.06,0.96
-0.19,0.06,0.94
-0.19,0.07,0.94
-0.2,0.05,0.98
-0.18,0.06,0.95
-0.19,0.07,0.95
-0.21,0.06,0.99
-0.17,0.09,1.08
0.01,0.1,1.17
-0.16,0.11,1.23
-0.11,0.11,1.11
-0.11,0.1,1.12
-0.16,0.11,1.33
-0.12,0.05,1.37
-0.08,0.08,1.36
-0.01,0.08,1.26
-0.07,0.02,1.18
-0.09,0.03,1.15
-0.08,-0.02,1.02
0.02,-0.01,1.0
0.2,0.07,1.08
0.2,0.09,0.97
0.19,0.11,0.84
0.44,0.12,0.71
0.51,0.18,0.84
0.61,0.23,0.77
0.63,0.22,0.51
0.61,0.16,0.41
0.7,0.16,0.35
0.74,0.22,0.39
0.82,0.21,0.24
0.87,0.24,0.25
0.82,0.16,0.09
0.71,0.11,-0.09
0.65,0.04,-0.02
0.72,0.03,-0.11
0.67,-0.03,-0.33
0.61,-0.02,-0.36
0.66,-0.0,-0.4
0.77,0.02,-0.52
0.72,0.07,-0.37
0.82,0.14,-0.26
0.83,0.12,-0.17
0.84,0.12,-0.08
0.84,0.12,0.0
0.74,0.09,-0.02
0.64,0.05,0.12
0.72,0.07,0.27
0.71,0.08,0.25
0.68,0.14,0.51
0.6,0.09,0.67
0.54,0.05,0.63
0.55,0.1,0.61
0.38,0.07,0.81
0.36,0.06,0.97
0.45,0.11,1.15
0.39,0.07,0.98
0.28,0.06,0.88
0.31,0.13,0.98
0.31,0.08,0.97
0.22,0.09,1.25
0.22,0.07,1.15
0.13,0.06,1.1
0.1,0.04,0.94
0.04,0.04,1.0
0.01,0.06,1.05
0.01,0.07,0.94
0.0,0.11,1.02
0.12,0.17,1.09
-0.11,0.15,1.2
-0.08,0.13,1.18
-0.03,0.14,1.09
0.39,-0.05,1.81
-0.33,0.32,1.36
-0.09,0.06,0.86
-0.21,0.04,0.87
-0.33,0.05,1.02
-0.23,0.04,1.07
-0.21,0.05,0.98
-0.22,0.07,0.93
-0.22,0.09,0.95
-0.2,0.09,0.97
-0.22,0.09,0.97
-0.21,0.08,0.95
-0.21,0.07,0.94
-0.21,0.06,0.95
-0.22,0.05,0.93
