ax,ay,az
-0.24,0.05,0.95
-0.24,0.06,0.95
-0.23,0.06,0.95
-0.23,0.06,0.95
-0.24,0.05,0.95
-0.24,0.06,0.95
-0.24,0.06,0.95
-0.24,0.06,0.95
-0.23,0.06,0.96
-0.23,0.05,0.94
-0.24,0.05,0.94
-0.26,0.05,0.92
-0.22,0.04,1.01
-0.21,0.07,0.99
-0.21,0.08,0.92
-0.24,0.05,0.96
-0.26,0.02,0.97
-0.24,0.04,0.94
-0.23,0.05,0.93
-0.24,0.07,0.94
-0.24,0.07,0.96
-0.24,0.06,0.96
-0.23,0.06,0.95
-0.23,0.05,0.96
-0.22,0.06,0.96
-0.22,0.05,0.96
-0.23,0.05,0.96
-0.23,0.06,0.95
-0.24,0.07,0.95
-0.24,0.07,0.94
-0.23,0.07,0.95
-0.24,0.06,0.96
-0.24,0.06,0.97
-0.23,0.06,0.96
-0.24,0.06,0.96
-0.24,0.05,0.98
-0.28,0.04,0.97
-0.23,0.1,0.94
-0.22,0.09,0.95
-0.23,0.09,1.03
-0.21,0.09,0.97
-0.15,0.09,1.01
-0.17,0.11,1.14
-0.2,0.12,1.14
-0.19,0.11,1.12
-0.24,0.12,1.14
-0.18,0.14,1.17
-0.15,0.14,1.16
-0.14,0.14,1.21
-0.14,0.12,1.2
-0.15,0.11,1.2
-0.13,0.09,1.16
-0.11,0.07,1.19
-0.1,0.06,1.15
0.01,0.08,1.08
0.09,0.09,1.05
0.12,0.06,0.99
0.1,0.08,0.93
0.2,0.09,0.94
0.36,0.12,0.82
0.37,0.16,0.7
0.46,0.12,0.54
0.55,0.17,0.43
0.6,0.15,0.34
0.64,0.17,0.23
0.67,0.17,0.18
0.74,0.2,0.16
0.75,0.19,0.21
0.76,0.17,0.14
0.82,0.17,0.09
0.85,0.19,0.12
0.94,0.21,0.14
0.9,0.2,0.09
0.84,0.16,-0.05
0.86,0.15,-0.11
0.93,0.22,0.15
0.93,0.2,0.1
0.85,0.15,0.06
0.87,0.14,0.14
0.91,0.16,0.29
0.96,0.18,0.33
0.95,0.17,0.25
0.9,0.15,0.2
0.88,0.13,0.26
0.92,0.16,0.33
0.93,0.17,0.28
0.9,0.15,0.15
0.88,0.15,0.21
0.89,0.15,0.27
0.88,0.15,0.17
0.85,0.15,0.09
0.79,0.14,-0.08
0.79,0.18,-0.06
0.79,0.19,0.03
0.79,0.19,0.23
0.79,0.17,0.25
0.74,0.19,0.23
0.59,0.1,0.25
0.57,0.15,0.49
0.5,0.09,0.62
0.51,0.12,0.86
0.5,0.09,0.72
0.26,0.01,0.62
0.13,0.0,0.99
0.17,0.07,1.25
0.27,0.09,1.14
0.23,0.07,0.81
0.1,0.11,0.51
0.13,0.23,1.13
0.12,0.11,1.11
0.04,0.13,0.82
-0.15,0.09,1.06
-0.17,0.16,1.39
-0.2,0.11,1.36
-0.19,0.12,1.34
-0.07,0.17,1.31
-0.12,0.23,1.23
-0.21,0.14,1.43
-0.07,0.08,1.1
-0.16,0.04,0.97
-0.15,0.04,0.96
-0.22,-0.03,1.0
-0.23,-0.02,0.93
-0.23,-0.01,0.74
-0.09,0.15,1.3
-0.16,0.06,1.0
-0.21,0.05,1.03
-0.21,0.01,0.89
-0.24,-0.02,0.93
-0.24,-0.01,0.97
-0.24,-0.05,0.95
-0.25,0.03,0.99
-0.24,0.03,0.95
-0.22,0.04,0.95
-0.22,0.06,0.95
-0.27,0.03,0.92
-0.26,0.07,0.95
-0.24,0.07,0.98
-0.23,0.06,0.97
-0.24,0.05,0.95
-0.25,0.06,0.94
-0.25,0.06,0.94
-0.24,0.07,0.95
-0.24,0.07,0.95
-0.24,0.07,0.94
-0.24,0.06,0.95
-0.25,0.06,0.95
-0.24,0.06,0.94
-0.25,0.06,0.92
-0.25,-0.0,1.03
