ax,ay,az
-0.23,0.08,0.97
-0.23,0.07,0.95
-0.24,0.07,0.94
-0.24,0.07,0.95
-0.24,0.08,0.96
-0.24,0.08,0.95
-0.24,0.08,0.94
-0.24,0.07,0.94
-0.24,0.07,0.95
-0.23,0.07,0.95
-0.23,0.07,0.95
-0.23,0.07,0.95
-0.24,0.07,0.95
-0.24,0.08,0.95
-0.23,0.08,0.95
-0.23,0.08,0.94
-0.23,0.07,0.93
-0.27,0.09,0.79
-0.24,0.04,0.99
-0.22,0.07,1.01
-0.2,0.09,0.93
-0.24,0.08,0.95
-0.27,0.05,0.98
-0.26,0.05,0.94
-0.25,0.06,0.92
-0.24,0.08,0.92
-0.23,0.09,0.96
-0.23,0.09,0.96
-0.24,0.07,0.95
-0.24,0.06,0.95
-0.24,0.06,0.96
-0.23,0.06,0.97
-0.22,0.07,0.95
-0.23,0.07,0.94
-0.23,0.09,0.94
-0.24,0.08,0.94
-0.25,0.07,0.95
-0.24,0.07,0.95
-0.24,0.07,0.95
-0.24,0.07,0.95
-0.24,0.07,0.95
-0.23,0.07,0.96
-0.24,0.08,0.95
-0.24,0.08,0.95
-0.24,0.08,0.95
-0.24,0.08,0.94
-0.24,0.08,0.94
-0.26,0.07,0.96
-0.23,0.1,0.94
-0.22,0.1,0.95
-0.2,0.12,0.96
-0.21,0.11,0.97
-0.24,0.11,0.98
-0.22,0.1,1.01
-0.31,0.15,1.02
-0.14,0.15,1.27
-0.17,0.16,1.24
-0.19,0.14,1.17
-0.23,0.12,1.22
-0.22,0.09,1.25
-0.12,0.14,1.37
-0.15,0.11,1.36
-0.15,0.1,1.27
-0.1,0.07,1.11
-0.05,0.07,1.11
0.06,0.07,1.1
0.14,0.1,1.01
0.21,0.09,0.85
0.25,0.07,0.73
0.3,0.11,0.78
0.42,0.12,0.77
0.55,0.16,0.63
0.55,0.14,0.39
0.49,0.11,0.37
0.64,0.1,0.35
0.7,0.15,0.36
0.72,0.11,0.27
0.68,0.1,0.16
0.7,0.11,0.14
0.79,0.12,0.1
0.86,0.14,0.09
0.87,0.13,0.15
0.89,0.09,0.09
0.86,0.07,0.02
0.9,0.11,0.07
0.92,0.1,0.28
0.94,0.1,0.31
0.88,0.05,0.2
0.84,0.06,0.16
0.88,0.08,0.18
0.91,0.11,0.22
0.91,0.09,0.18
0.88,0.09,0.19
0.87,0.08,0.26
0.91,0.1,0.24
0.82,0.07,0.04
0.75,0.07,-0.18
0.71,0.12,-0.2
0.71,0.16,-0.11
0.7,0.2,-0.09
0.52,0.17,0.17
0.45,0.18,0.4
0.45,0.15,0.61
0.25,0.06,1.08
0.33,0.04,1.2
0.28,0.03,1.16
0.19,0.0,1.1
0.14,-0.04,0.99
0.08,-0.0,1.16
0.16,0.04,1.22
0.22,0.07,1.07
0.09,0.07,0.92
-0.01,0.05,0.92
-0.01,0.07,1.22
0.11,0.1,1.13
0.05,0.12,0.98
-0.07,0.08,0.97
-0.07,0.12,1.24
-0.01,0.11,1.17
-0.1,0.13,1.07
-0.07,0.14,0.95
-0.12,0.14,1.04
-0.17,0.13,1.14
-0.16,0.14,1.11
-0.13,0.15,0.99
0.04,0.09,1.26
-0.22,0.4,1.26
-0.12,0.12,0.94
-0.22,0.11,1.0
-0.15,0.09,0.86
-0.19,0.11,0.89
-0.16,0.11,0.93
-0.2,0.13,0.99
-0.22,0.12,0.98
-0.23,0.1,0.93
-0.25,0.06,0.95
-0.23,0.08,0.95
-0.23,0.09,0.96
-0.23,0.09,0.96
-0.23,0.08,0.95
-0.24,0.07,0.94
-0.24,0.07,0.95
-0.23,0.08,0.95
-0.23,0.09,0.94
-0.24,0.1,0.95
-0.24,0.09,0.95
-0.24,0.08,0.95
-0.23,0.08,0.95
-0.23,0.09,0.94
-0.26,0.08,0.87
