ax,ay,az
-0.19,0.05,0.97
-0.15,0.12,0.92
-0.21,0.01,0.97
-0.11,0.07,0.98
-0.18,0.06,0.96
-0.19,0.04,0.95
-0.26,0.01,0.98
-0.09,0.09,0.96
-0.15,0.06,0.98
-0.26,0.06,1.0
-0.18,0.05,0.95
-0.15,0.07,0.94
-0.16,0.07,0.96
-0.24,0.05,0.99
-0.18,0.05,0.95
-0.18,0.04,0.95
-0.14,0.08,0.96
-0.2,0.01,0.95
-0.2,0.04,0.96
-0.16,0.05,0.95
-0.19,0.02,0.97
-0.24,-0.03,0.97
-0.23,0.02,0.95
-0.2,0.02,0.95
-0.18,0.03,0.97
-0.17,0.04,0.97
-0.17,0.07,0.93
-0.2,0.02,0.94
-0.19,0.03,1.0
-0.19,0.02,0.99
-0.2,0.01,0.95
-0.19,0.0,0.95
-0.19,0.02,0.97
-0.2,0.03,0.96
-0.21,0.02,0.96
-0.21,0.02,0.96
-0.18,0.05,0.94
-0.21,0.03,0.95
-0.22,0.02,1.0
-0.18,0.06,1.02
-0.13,0.08,0.96
-0.2,0.04,0.99
-0.09,0.02,1.1
-0.05,0.05,1.15
-0.18,0.04,1.04
-0.21,0.04,1.0
-0.16,-0.0,1.05
-0.15,-0.01,1.21
-0.15,0.02,1.23
-0.12,0.0,1.23
-0.02,0.04,1.19
0.04,0.07,1.14
0.02,0.06,1.04
0.02,0.05,1.07
0.1,0.07,0.98
0.14,0.1,0.81
0.18,0.04,0.87
0.32,0.08,0.96
0.37,0.14,0.78
0.39,0.1,0.7
0.37,0.1,0.72
0.5,0.1,0.64
0.59,0.15,0.7
0.54,0.13,0.7
0.59,0.13,0.57
0.68,0.14,0.47
0.73,0.12,0.6
0.74,0.15,0.63
0.81,0.13,0.53
0.8,0.13,0.49
0.8,0.13,0.35
0.68,0.06,0.32
0.81,0.16,0.33
0.95,0.13,0.28
0.92,0.16,0.23
0.74,0.09,0.24
0.79,0.16,0.02
0.92,0.13,-0.01
0.96,0.15,0.09
0.95,0.15,0.13
0.91,0.16,0.08
0.91,0.15,0.06
0.88,0.12,0.12
0.92,0.14,0.18
0.93,0.11,0.25
0.89,0.08,0.29
0.95,0.09,0.28
0.91,0.05,0.26
0.89,0.1,0.29
0.96,0.14,0.29
0.91,0.11,0.24
0.92,0.13,0.23
0.93,0.15,0.27
0.91,0.12,0.23
0.89,0.12,0.23
0.89,0.11,0.24
0.93,0.14,0.28
0.94,0.15,0.27
0.93,0.12,0.22
0.92,0.13,0.23
0.93,0.1,0.25
0.92,0.11,0.27
0.91,0.1,0.25
0.87,0.11,0.15
0.86,0.12,0.09
0.87,0.13,0.19
0.87,0.13,0.22
0.89,0.12,0.17
0.83,0.12,0.15
0.8,0.16,0.19
0.81,0.23,0.29
0.79,0.14,0.28
0.74,0.11,0.31
0.79,0.16,0.41
0.69,0.13,0.38
0.57,0.09,0.31
0.45,0.08,0.11
0.41,0.06,0.64
0.6,0.22,0.97
0.59,0.06,0.84
0.43,0.09,0.61
0.17,0.07,0.49
0.31,0.27,1.1
0.28,-0.04,1.07
-0.03,0.03,1.12
-0.07,-0.06,1.33
0.1,0.19,1.29
-0.0,0.05,1.29
-0.1,0.02,1.23
-0.09,0.03,1.21
0.04,0.12,1.16
0.01,0.07,1.05
-0.19,0.06,0.95
-0.15,0.03,1.1
-0.03,0.13,1.06
-0.14,0.08,0.91
-0.14,0.18,1.54
-0.24,-0.15,1.09
-0.16,0.08,0.98
-0.23,0.02,0.93
-0.2,0.03,0.93
-0.21,0.03,0.96
-0.18,0.04,0.96
-0.19,0.06,0.96
-0.19,0.06,0.95
-0.19,0.05,0.95
-0.2,0.05,0.96
-0.19,0.05,0.97
-0.18,0.05,0.97
-0.17,0.04,0.99
