ax,ay,az
-0.2,0.04,0.97
-0.2,0.05,0.95
-0.2,0.03,0.95
-0.2,0.01,0.96
-0.19,0.01,0.97
-0.19,0.01,0.95
-0.2,-0.0,0.94
-0.19,0.02,0.96
-0.18,0.03,0.98
-0.19,0.03,0.98
-0.2,0.01,0.97
-0.2,0.02,0.95
-0.2,0.03,0.96
-0.21,0.04,0.97
-0.29,-0.03,0.99
-0.17,0.07,0.94
-0.19,0.04,0.97
-0.19,0.04,0.96
-0.2,0.02,0.95
-0.2,0.03,0.97
-0.19,0.02,0.98
-0.19,0.02,0.96
-0.19,0.02,0.95
-0.24,0.01,0.98
-0.16,0.03,0.97
-0.2,0.02,0.95
-0.2,0.02,0.95
-0.19,0.02,0.97
-0.2,0.03,0.98
-0.18,0.03,0.95
-0.2,0.03,0.95
-0.19,0.02,0.96
-0.19,0.04,0.96
-0.19,0.04,0.97
-0.21,0.02,0.95
-0.2,0.03,0.95
-0.19,0.03,0.97
-0.19,0.03,0.96
-0.19,0.03,0.95
-0.18,0.04,0.96
-0.2,0.03,0.98
-0.2,0.03,0.96
-0.2,0.03,0.95
-0.2,0.04,0.97
-0.19,0.03,0.96
-0.18,0.02,0.95
-0.19,0.03,0.97
-0.19,0.03,0.97
-0.19,0.03,0.97
-0.18,0.02,0.96
-0.18,0.04,0.96
-0.2,0.03,0.97
-0.2,0.03,0.97
-0.19,0.03,0.97
-0.19,0.04,0.96
-0.22,0.03,1.03
-0.17,0.05,0.99
-0.07,-0.02,1.1
-0.18,-0.0,1.1
-0.24,0.03,1.13
-0.22,-0.04,1.2
-0.19,-0.02,1.31
-0.18,-0.02,1.36
-0.19,-0.05,1.44
-0.1,-0.01,1.38
0.02,0.04,1.28
-0.0,0.02,1.1
-0.05,0.01,1.04
0.06,0.01,1.02
0.19,0.02,1.04
0.21,0.06,1.02
0.19,0.01,0.82
0.32,0.03,0.67
0.3,0.01,0.66
0.44,0.08,0.68
0.59,0.11,0.51
0.4,0.03,0.35
0.46,0.02,0.04
0.65,0.08,0.03
0.77,0.11,0.15
0.85,0.18,-0.1
0.82,0.13,-0.22
0.94,0.18,-0.13
0.96,0.15,0.02
0.94,0.12,-0.06
0.95,0.12,0.04
0.96,0.13,0.16
0.91,0.07,0.06
0.92,0.07,0.2
0.94,0.09,0.32
0.98,0.07,0.34
0.96,0.06,0.35
0.9,0.06,0.33
0.93,0.07,0.29
0.96,0.12,0.29
0.94,0.13,0.24
0.9,0.12,0.18
0.89,0.11,0.18
0.9,0.11,0.22
0.91,0.12,0.21
0.91,0.1,0.18
0.91,0.1,0.21
0.94,0.11,0.23
0.91,0.08,0.24
0.86,0.08,0.19
0.88,0.11,0.15
0.85,0.09,0.21
0.81,0.09,0.15
0.76,0.09,-0.05
0.83,0.29,0.26
0.8,0.23,0.25
0.72,0.16,0.2
0.59,0.07,0.12
0.45,0.04,0.22
0.5,0.23,0.7
0.57,0.12,0.61
0.35,0.05,0.5
0.09,0.02,0.48
0.15,0.16,1.0
0.26,0.1,0.92
-0.07,0.15,1.08
-0.19,0.03,0.99
-0.12,0.18,1.43
-0.02,0.16,1.34
-0.29,0.17,1.4
-0.28,0.15,1.26
-0.05,0.23,1.46
-0.06,-0.45,1.33
-0.17,0.27,0.98
-0.14,0.22,1.05
-0.22,0.03,0.99
-0.33,-0.03,1.0
-0.23,0.04,0.94
-0.21,0.05,0.99
-0.2,0.04,0.99
-0.2,0.04,0.95
-0.21,0.05,0.94
-0.21,0.05,0.95
-0.21,0.05,0.97
-0.2,0.04,0.97
-0.2,0.03,0.96
-0.2,0.03,0.95
-0.2,0.04,0.96
-0.2,0.06,0.96
-0.2,0.06,0.96
-0.2,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.2,0.05,0.96
-0.19,0.07,0.92
