ax,ay,az
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.04,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.97
-0.22,0.05,0.96
-0.21,0.04,0.97
-0.21,0.04,0.99
-0.2,0.03,0.96
-0.28,0.06,1.11
-0.19,0.05,1.02
-0.15,0.13,1.15
-0.21,0.06,1.28
-0.11,0.06,1.26
-0.14,0.05,1.22
-0.08,0.07,1.18
-0.11,0.03,1.2
-0.04,0.04,1.23
-0.02,0.04,1.22
0.0,0.06,1.14
0.0,0.04,1.08
0.08,0.05,1.03
0.14,0.07,0.95
0.17,0.04,0.9
0.21,0.06,0.85
0.28,0.09,0.77
0.32,0.07,0.76
0.4,0.1,0.75
0.41,0.1,0.73
0.47,0.13,0.67
0.52,0.12,0.56
0.54,0.12,0.54
0.54,0.1,0.57
0.65,0.14,0.55
0.69,0.15,0.52
0.69,0.13,0.46
0.67,0.12,0.37
0.66,0.11,0.33
0.87,0.15,0.35
0.87,0.19,0.32
0.84,0.13,0.21
0.86,0.13,0.14
0.85,0.11,0.09
0.96,0.14,0.13
0.98,0.15,0.16
0.94,0.09,0.06
0.89,0.09,0.11
0.92,0.1,0.17
0.94,0.12,0.25
0.91,0.08,0.25
0.88,0.05,0.26
0.84,0.04,0.27
0.87,0.08,0.3
0.92,0.1,0.35
0.92,0.11,0.31
0.88,0.1,0.29
0.9,0.12,0.31
0.94,0.13,0.32
0.92,0.14,0.32
0.91,0.12,0.27
0.91,0.12,0.3
0.92,0.12,0.31
0.89,0.11,0.27
0.88,0.09,0.31
0.89,0.09,0.31
0.9,0.1,0.32
0.89,0.09,0.31
0.91,0.1,0.33
0.91,0.11,0.33
0.92,0.11,0.32
0.92,0.12,0.33
0.93,0.12,0.31
0.9,0.11,0.27
0.9,0.11,0.28
0.88,0.11,0.31
0.9,0.1,0.3
0.86,0.1,0.28
0.88,0.1,0.22
0.85,0.1,0.18
0.85,0.1,0.11
0.82,0.11,0.02
0.89,0.2,0.03
0.79,0.1,-0.16
0.63,0.08,-0.07
0.58,0.13,0.41
0.65,0.16,0.59
0.66,0.17,0.65
0.57,0.15,0.62
0.3,0.05,0.64
0.27,0.1,1.0
0.41,0.14,0.98
0.16,0.09,0.79
0.05,0.01,0.82
0.13,0.19,1.17
0.02,0.07,1.1
-0.1,0.05,1.1
-0.08,0.06,1.17
0.05,0.09,1.09
-0.07,0.1,1.07
-0.09,0.09,1.09
-0.05,0.07,1.14
-0.07,0.09,1.14
-0.14,0.07,1.11
-0.14,0.09,1.12
-0.1,0.11,1.14
-0.12,0.11,1.13
-0.09,0.12,1.08
-0.12,0.13,0.99
-0.15,0.12,1.04
-0.15,0.12,1.05
-0.18,0.11,0.98
-0.22,0.08,0.94
-0.23,0.07,0.93
-0.26,0.07,0.97
-0.26,0.07,0.98
-0.24,0.08,0.88
-0.42,0.27,1.41
-0.13,-0.06,1.01
-0.24,0.03,1.0
-0.22,0.03,0.95
-0.21,0.03,0.94
-0.21,0.05,0.96
-0.21,0.05,0.97
-0.21,0.06,0.97
-0.2,0.06,0.98
-0.2,0.05,0.97
-0.2,0.05,0.95
-0.21,0.05,0.94
-0.21,0.05,0.95
-0.2,0.06,0.98
-0.2,0.06,0.98
-0.2,0.06,0.96
-0.2,0.05,0.95
-0.21,0.06,0.96
-0.21,0.06,0.96
-0.21,0.06,0.96
-0.2,0.05,0.96
-0.21,0.05,0.96
-0.2,0.05,0.96
-0.2,0.05,0.95
-0.2,0.05,0.96
-0.2,0.04,0.96
-0.2,0.04,0.95
-0.2,0.04,0.95
-0.2,0.05,0.96
-0.2,0.04,0.96
-0.22,0.01,0.97
