ax,ay,az
-0.2,0.03,0.96
-0.2,0.03,0.96
-0.2,0.04,0.95
-0.21,0.04,0.95
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.2,0.04,0.96
-0.21,0.0,0.96
-0.2,0.03,0.96
-0.2,0.04,0.96
-0.2,0.03,0.95
-0.2,0.04,0.95
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.21,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.95
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.95
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.95
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.2,0.04,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.04,0.97
-0.21,0.04,0.97
-0.2,0.04,0.97
-0.21,0.03,0.96
-0.22,0.04,0.97
-0.27,0.01,1.02
-0.24,0.1,1.09
-0.2,0.05,1.0
-0.06,0.07,1.18
-0.08,0.08,1.29
-0.08,0.03,1.27
-0.09,0.03,1.21
-0.05,0.05,1.15
-0.04,0.05,1.09
0.02,0.07,1.07
0.02,0.06,1.05
0.02,0.05,1.0
0.03,0.05,1.04
0.04,0.04,1.06
0.1,0.03,1.1
0.15,0.04,1.09
0.16,0.05,0.97
0.16,0.01,0.92
0.1,-0.03,0.8
0.36,0.07,0.78
0.48,0.06,0.7
0.49,0.15,0.76
0.48,0.09,0.65
0.53,0.09,0.61
0.68,0.13,0.55
0.73,0.15,0.48
0.75,0.15,0.36
0.8,0.18,0.03
0.84,0.22,-0.01
0.83,0.16,-0.03
0.92,0.2,-0.03
0.9,0.15,-0.08
0.86,0.1,-0.12
0.94,0.16,0.03
0.97,0.14,0.11
0.91,0.08,0.09
0.89,0.05,0.1
0.89,0.04,0.13
0.89,0.06,0.23
0.96,0.07,0.23
0.95,0.09,0.27
0.91,0.07,0.17
0.89,0.06,0.18
0.93,0.11,0.24
0.94,0.12,0.24
0.93,0.11,0.23
0.94,0.1,0.25
0.92,0.09,0.28
0.94,0.09,0.26
0.93,0.08,0.25
0.92,0.08,0.24
0.9,0.07,0.23
0.93,0.08,0.27
0.92,0.09,0.26
0.92,0.08,0.22
0.9,0.09,0.24
0.92,0.09,0.22
0.91,0.09,0.14
0.9,0.1,0.06
0.84,0.13,-0.03
0.78,0.12,-0.18
0.7,0.12,-0.37
0.64,0.16,-0.38
0.63,0.15,-0.0
0.67,0.12,0.29
0.67,0.14,0.41
0.55,0.07,0.55
0.34,-0.01,0.62
0.26,-0.02,1.0
0.35,0.11,1.4
0.26,-0.02,0.78
0.06,0.01,0.49
-0.03,0.08,1.12
0.18,0.28,1.56
0.05,0.08,1.16
-0.06,0.11,0.86
-0.03,0.3,1.49
0.08,0.24,1.4
-0.1,0.23,1.3
-0.05,0.18,1.07
-0.06,0.19,1.08
-0.25,-0.04,1.45
0.02,0.31,1.16
-0.07,0.12,0.94
-0.17,0.14,1.08
-0.2,0.1,1.04
-0.2,0.05,0.97
-0.19,0.05,0.94
-0.21,0.04,1.0
-0.19,0.04,1.0
-0.2,0.04,0.98
-0.21,0.04,0.95
-0.2,0.05,0.96
-0.2,0.05,0.96
-0.2,0.06,0.96
-0.2,0.06,0.96
-0.21,0.06,0.96
-0.2,0.06,0.96
-0.2,0.07,0.96
-0.19,0.06,0.96
-0.2,0.05,0.96
-0.2,0.05,0.96
-0.2,0.05,0.95
-0.2,0.05,0.95
-0.19,0.05,0.95
-0.21,-0.0,0.95
