ax,ay,az
-0.23,0.05,0.96
-0.23,0.04,0.95
-0.23,0.04,0.95
-0.22,0.05,0.97
-0.22,0.06,0.97
-0.22,0.05,0.95
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.22,0.05,0.95
-0.22,0.05,0.95
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.22,0.04,0.95
-0.22,0.04,0.95
-0.22,0.04,0.94
-0.24,0.05,1.01
-0.2,0.04,1.0
-0.18,0.07,0.94
-0.23,0.04,0.94
-0.25,0.03,0.98
-0.24,0.03,0.96
-0.22,0.03,0.94
-0.22,0.05,0.94
-0.22,0.06,0.96
-0.22,0.06,0.96
-0.22,0.05,0.96
-0.22,0.04,0.95
-0.22,0.03,0.96
-0.22,0.03,0.97
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.21,0.05,0.95
-0.25,0.05,0.95
-0.23,0.05,0.95
-0.23,0.05,0.96
-0.23,0.05,0.96
-0.22,0.04,0.96
-0.22,0.05,0.96
-0.22,0.05,0.96
-0.22,0.05,0.95
-0.22,0.05,0.95
-0.21,0.05,0.94
-0.22,0.04,0.94
-0.22,0.04,0.95
-0.23,0.05,0.95
-0.23,0.04,0.96
-0.23,0.04,0.97
-0.22,0.05,0.96
-0.23,0.04,0.96
-0.23,0.05,0.96
-0.23,0.05,0.99
-0.22,0.05,0.98
-0.29,0.1,1.11
-0.21,0.05,1.05
-0.08,0.12,1.15
-0.18,0.1,1.31
-0.07,0.08,1.27
-0.16,0.03,1.19
-0.12,0.04,1.3
-0.05,0.03,1.37
0.02,0.05,1.22
0.09,0.08,1.08
0.11,0.08,1.12
0.19,0.08,1.05
0.25,0.09,1.06
0.24,0.06,1.01
0.3,0.09,0.95
0.34,0.04,0.76
0.41,0.07,0.68
0.49,0.11,0.66
0.53,0.1,0.55
0.48,0.02,0.34
0.55,0.05,0.36
0.64,0.1,0.41
0.82,0.14,0.27
0.8,0.16,0.11
0.72,0.1,-0.04
0.83,0.13,-0.13
0.9,0.16,-0.2
0.89,0.12,-0.36
0.77,0.09,-0.16
0.96,0.12,-0.08
0.97,0.1,-0.09
0.92,0.05,-0.1
0.93,0.03,0.17
1.0,0.02,0.18
1.0,0.04,0.21
0.92,0.03,0.26
0.9,0.02,0.16
0.88,0.02,0.21
0.95,0.08,0.19
0.93,0.08,0.22
0.95,0.11,0.13
0.84,0.07,0.05
0.84,0.1,-0.03
0.86,0.13,0.03
0.88,0.17,0.02
0.89,0.21,-0.22
0.59,0.08,-0.39
0.59,0.03,-0.18
0.89,0.14,0.35
0.82,0.05,0.5
0.7,0.01,0.44
0.33,-0.11,0.33
0.43,0.04,0.99
0.67,0.18,1.18
0.52,0.09,0.75
0.25,0.03,0.36
0.02,-0.05,1.12
0.33,0.08,1.57
0.37,0.1,1.09
-0.04,-0.02,0.6
-0.14,0.03,1.12
-0.1,0.02,1.32
-0.13,-0.01,1.3
-0.01,-0.02,1.01
-0.06,0.04,1.21
-0.12,0.01,1.23
-0.05,0.05,1.09
-0.04,0.04,1.06
-0.08,0.08,1.07
-0.16,0.08,1.07
-0.19,0.05,1.1
0.08,-0.11,1.38
-0.24,0.05,1.03
-0.26,-0.01,0.99
-0.33,0.12,1.04
-0.25,-0.05,0.88
-0.24,0.01,0.97
-0.23,-0.02,0.96
-0.2,0.04,0.97
-0.2,0.04,0.96
-0.26,0.02,0.99
-0.22,0.04,0.98
-0.22,0.02,0.94
-0.22,0.04,0.97
-0.22,0.03,0.96
-0.22,0.02,0.96
-0.22,0.01,0.94
-0.21,0.01,0.95
-0.21,0.02,0.97
-0.2,0.03,0.96
-0.21,0.04,0.96
-0.21,0.02,0.95
-0.23,0.02,0.95
-0.22,0.01,0.96
-0.25,-0.06,0.96
