ax,ay,az
-0.21,0.05,0.95
-0.21,0.05,0.96
-0.2,0.04,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.2,0.05,0.96
-0.2,0.05,0.95
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.04,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.95
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.2,0.05,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.05,0.96
-0.2,0.05,0.96
-0.2,0.05,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.05,0.97
-0.21,0.05,0.98
-0.21,0.03,0.97
-0.25,0.03,1.0
-0.24,0.02,1.08
-0.19,0.15,1.04
-0.09,0.17,1.09
-0.24,0.04,1.09
-0.19,0.04,1.18
-0.15,0.06,1.3
-0.09,0.08,1.31
-0.04,0.11,1.26
-0.11,0.06,1.23
-0.13,0.04,1.2
-0.11,0.02,1.18
-0.05,0.01,1.15
-0.01,0.03,1.12
0.06,0.04,1.02
0.16,0.07,0.98
0.21,0.08,0.95
0.22,0.07,0.86
0.27,0.08,0.7
0.34,0.08,0.67
0.43,0.12,0.76
0.51,0.13,0.76
0.57,0.15,0.63
0.64,0.18,0.38
0.61,0.13,0.31
0.6,0.11,0.35
0.69,0.13,0.35
0.74,0.13,0.33
0.74,0.11,0.23
0.72,0.09,0.19
0.8,0.13,0.15
0.9,0.17,0.16
0.95,0.17,0.08
0.87,0.08,0.05
0.85,0.09,-0.1
0.88,0.12,-0.2
0.96,0.2,-0.15
0.97,0.21,-0.13
0.91,0.15,-0.02
0.88,0.09,0.08
0.87,0.09,0.21
0.88,0.08,0.32
0.92,0.11,0.31
0.89,0.09,0.22
0.81,0.08,0.21
0.79,0.07,0.16
0.72,0.08,0.2
0.78,0.13,0.3
0.81,0.13,0.23
0.64,0.06,0.13
0.62,0.18,0.63
0.71,0.17,0.74
0.57,0.09,0.7
0.6,0.14,0.63
0.53,0.13,0.84
0.54,0.12,0.88
0.48,0.09,0.9
0.5,0.11,0.93
0.41,0.09,0.88
0.46,0.13,0.8
0.39,0.11,0.84
0.34,0.09,0.91
0.32,0.07,0.77
0.21,0.06,0.81
0.29,0.15,0.95
0.15,0.05,0.88
0.05,0.02,0.97
0.04,0.05,1.14
0.14,0.09,1.09
0.04,0.1,1.08
0.03,0.09,1.0
0.02,0.11,1.05
0.04,0.14,1.13
-0.04,0.09,1.06
-0.05,0.11,0.96
-0.08,0.11,1.06
-0.09,0.08,1.08
-0.12,0.12,1.1
-0.11,0.11,1.11
-0.04,0.14,0.98
-0.07,0.15,0.95
-0.18,0.13,1.09
-0.1,0.09,0.99
-0.14,0.1,0.95
-0.12,0.08,0.86
0.15,-0.1,1.18
-0.17,-0.02,0.99
-0.2,0.08,1.02
-0.21,0.06,0.93
-0.25,0.02,0.92
-0.21,0.05,0.98
-0.2,0.05,1.0
-0.21,0.05,0.97
-0.22,0.04,0.94
-0.23,0.04,0.95
-0.23,0.06,0.97
-0.23,0.06,0.97
-0.22,0.05,0.96
-0.22,0.05,0.95
-0.22,0.04,0.95
-0.21,0.05,0.95
-0.21,0.05,0.96
-0.21,0.05,0.97
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.21,0.05,0.96
-0.21,0.04,0.95
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.21,0.04,0.95
-0.25,0.05,0.89
