ax,ay,az
-0.22,0.06,0.98
-0.21,0.04,0.96
-0.21,0.04,0.95
-0.21,0.05,0.96
-0.2,0.06,0.96
-0.2,0.04,0.97
-0.21,0.04,0.96
-0.21,0.04,0.95
-0.22,0.05,0.95
-0.21,0.05,0.96
-0.21,0.04,0.96
-0.2,0.03,0.96
-0.21,0.03,0.95
-0.21,0.04,0.96
-0.21,0.05,0.96
-0.21,0.04,0.95
-0.21,0.04,0.95
-0.21,0.04,0.95
-0.21,0.04,0.95
-0.22,0.04,0.96
-0.25,-0.01,0.94
-0.21,0.06,1.0
-0.16,0.06,0.99
-0.17,0.08,0.93
-0.21,0.05,0.95
-0.24,0.03,0.98
-0.22,0.03,0.96
-0.22,0.03,0.94
-0.22,0.04,0.94
-0.21,0.05,0.96
-0.2,0.06,0.97
-0.2,0.05,0.96
-0.21,0.03,0.95
-0.21,0.03,0.97
-0.2,0.03,0.97
-0.2,0.04,0.96
-0.2,0.04,0.95
-0.21,0.04,0.95
-0.21,0.05,0.96
-0.21,0.05,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.03,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.21,0.04,0.96
-0.22,0.02,0.97
-0.22,0.03,0.97
-0.21,0.05,0.96
-0.19,0.06,0.94
-0.2,0.05,0.95
-0.22,0.04,0.96
-0.22,0.04,0.98
-0.22,0.06,1.0
-0.31,0.08,1.16
-0.22,0.06,1.09
-0.17,0.11,1.17
-0.15,0.12,1.31
-0.11,0.12,1.28
-0.16,0.11,1.32
-0.14,0.09,1.27
-0.1,0.09,1.22
-0.07,0.06,1.18
-0.0,0.11,1.23
0.08,0.13,1.1
0.1,0.12,0.97
0.13,0.12,0.98
0.19,0.14,1.12
0.24,0.08,1.04
0.22,0.1,0.75
0.27,-0.0,0.71
0.42,0.02,0.75
0.53,0.06,0.63
0.6,0.06,0.39
0.57,0.1,0.17
0.64,0.07,0.11
0.8,0.04,0.22
0.85,0.16,0.16
0.83,0.1,-0.17
0.72,0.12,-0.03
0.81,0.16,-0.07
0.98,0.19,-0.21
1.0,0.23,-0.08
0.95,0.14,0.04
0.89,0.07,0.14
0.86,0.02,0.11
0.91,0.02,0.24
0.92,0.05,0.35
0.91,0.0,0.24
0.84,-0.01,0.23
0.87,0.02,0.21
0.9,0.05,0.19
0.93,0.07,0.27
0.93,0.09,0.25
0.9,0.07,0.2
0.9,0.07,0.21
0.93,0.11,0.2
0.89,0.11,0.07
0.82,0.1,-0.2
0.63,0.08,-0.49
0.73,0.22,0.15
0.85,0.32,0.24
0.67,0.12,-0.02
0.43,0.05,-0.14
0.28,0.06,0.68
0.41,0.06,1.22
0.44,0.03,0.97
0.18,-0.02,0.56
0.04,0.03,1.18
0.06,0.08,1.22
0.02,0.09,0.96
-0.13,0.05,0.86
-0.09,0.15,1.19
-0.13,0.19,1.44
-0.18,0.11,1.23
-0.19,0.15,0.94
-0.16,0.12,1.29
-0.15,0.25,1.37
-0.29,0.16,1.15
-0.19,0.13,1.03
-0.2,0.14,1.14
-0.22,0.12,1.09
-0.29,0.11,1.04
-0.29,0.11,0.93
-0.29,0.05,1.06
-0.21,0.06,0.95
-0.26,0.01,0.9
-0.24,0.02,0.96
-0.22,0.03,0.98
-0.22,0.05,0.96
-0.22,0.07,0.95
-0.23,0.06,0.95
-0.23,0.05,0.96
-0.23,0.04,0.95
-0.23,0.04,0.95
-0.22,0.05,0.97
-0.22,0.06,0.97
-0.22,0.05,0.95
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.22,0.05,0.95
-0.22,0.05,0.95
-0.22,0.04,0.95
-0.22,0.04,0.96
-0.22,0.04,0.96
-0.22,0.04,0.95
-0.22,0.04,0.95
-0.22,0.04,0.95
-0.22,0.04,0.94
