ax,ay,az
-0.02,-0.91,0.2
0.01,-0.9,0.19
0.04,-0.87,0.15
0.02,-0.85,0.12
0.01,-0.83,0.04
0.02,-0.84,0.01
0.04,-0.88,0.01
0.05,-0.92,0.04
0.07,-1.0,0.15
0.09,-1.03,0.19
0.14,-1.1,0.23
0.16,-1.13,0.24
0.16,-1.13,0.25
0.16,-1.13,0.25
0.15,-1.11,0.26
0.15,-1.11,0.26
0.14,-1.1,0.25
0.13,-1.09,0.24
0.12,-1.09,0.19
0.12,-1.13,0.2
0.12,-1.15,0.2
0.12,-1.14,0.16
0.12,-1.13,0.15
0.11,-1.11,0.13
0.1,-1.11,0.12
0.11,-1.11,0.11
0.12,-1.11,0.09
0.11,-1.11,0.06
0.13,-1.11,0.07
0.16,-1.12,0.09
0.16,-1.13,0.08
0.18,-1.12,0.06
0.16,-1.09,0.07
0.15,-1.04,0.04
0.14,-1.02,0.03
0.16,-1.06,0.0
0.15,-1.07,0.02
0.15,-1.06,0.03
0.15,-1.03,0.03
0.13,-0.98,0.03
0.1,-0.95,0.04
0.11,-0.93,0.03
0.11,-0.94,0.03
0.1,-0.96,0.05
0.1,-0.95,0.06
0.1,-0.9,0.05
0.11,-0.9,0.05
0.12,-0.94,0.05
0.13,-0.96,0.05
0.14,-0.97,0.05
0.14,-0.97,0.05
0.14,-0.95,0.03
0.12,-0.95,0.02
0.13,-0.96,0.04
0.13,-0.98,0.05
0.14,-0.98,0.06
0.15,-1.0,0.08
0.15,-1.0,0.09
0.15,-1.02,0.1
0.15,-1.02,0.1
0.16,-1.04,0.1
0.16,-1.04,0.09
0.14,-1.07,0.09
0.14,-1.08,0.08
0.14,-1.06,0.06
0.13,-1.04,0.05
0.12,-1.01,0.05
0.11,-1.0,0.06
0.11,-0.99,0.09
0.12,-0.99,0.11
0.11,-0.96,0.12
0.09,-0.94,0.11
0.09,-0.91,0.12
0.08,-0.9,0.12
0.07,-0.91,0.12
0.06,-0.91,0.13
0.05,-0.85,0.13
0.05,-0.83,0.12
0.05,-0.8,0.13
0.04,-0.78,0.12
0.03,-0.78,0.11
0.04,-0.79,0.12
0.05,-0.78,0.11
0.04,-0.74,0.09
0.04,-0.71,0.06
0.05,-0.62,0.04
0.08,-0.5,-0.0
0.28,0.09,-0.32
0.52,1.05,-0.72
0.78,2.98,-1.8
-0.42,3.27,-1.97
-1.97,2.38,0.1
-0.22,1.57,0.13
0.75,-0.27,0.74
1.32,-0.88,0.91
1.67,-2.18,1.59
1.69,-2.64,1.69
1.35,-3.42,1.68
1.13,-3.31,1.45
0.7,-3.0,0.8
