ax,ay,az
-0.25,0.15,0.84
-0.25,0.15,0.86
-0.26,0.16,0.86
-0.26,0.2,0.88
-0.26,0.21,0.88
-0.23,0.21,0.88
-0.22,0.2,0.89
-0.21,0.2,0.88
-0.21,0.2,0.89
-0.2,0.19,0.93
-0.2,0.19,0.93
-0.19,0.19,0.94
-0.19,0.2,0.94
-0.18,0.21,0.95
-0.18,0.22,0.95
-0.19,0.23,0.93
-0.19,0.24,0.91
-0.18,0.24,0.9
-0.18,0.24,0.9
-0.18,0.24,0.92
-0.19,0.23,0.93
-0.2,0.23,0.93
-0.2,0.24,0.91
-0.2,0.24,0.92
-0.22,0.24,0.92
-0.22,0.24,0.88
-0.21,0.24,0.89
-0.22,0.23,0.89
-0.23,0.24,0.9
-0.24,0.24,0.9
-0.26,0.26,0.88
-0.26,0.25,0.88
-0.25,0.22,0.9
-0.24,0.22,0.9
-0.25,0.23,0.93
-0.26,0.24,0.93
-0.26,0.23,0.93
-0.27,0.23,0.93
-0.26,0.22,0.92
-0.25,0.22,0.93
-0.25,0.2,0.93
-0.25,0.19,0.93
-0.25,0.19,0.92
-0.25,0.18,0.92
-0.24,0.18,0.92
-0.24,0.18,0.93
-0.24,0.17,0.94
-0.24,0.18,0.93
-0.25,0.18,0.93
-0.26,0.18,0.93
-0.26,0.18,0.93
-0.26,0.18,0.94
-0.27,0.18,0.95
-0.27,0.17,0.95
-0.27,0.17,0.96
-0.26,0.17,0.95
-0.26,0.18,0.93
-0.27,0.19,0.93
-0.28,0.2,0.92
-0.27,0.21,0.91
-0.26,0.21,0.91
-0.25,0.21,0.91
-0.25,0.21,0.9
-0.24,0.23,0.89
-0.23,0.25,0.87
-0.23,0.27,0.86
-0.23,0.28,0.85
-0.21,0.28,0.82
-0.21,0.28,0.82
-0.21,0.27,0.83
-0.21,0.26,0.83
-0.2,0.26,0.82
-0.2,0.27,0.82
-0.2,0.29,0.85
-0.19,0.3,0.87
-0.18,0.3,0.88
-0.17,0.3,0.88
-0.16,0.27,0.9
-0.15,0.27,0.92
-0.14,0.26,0.93
-0.12,0.25,0.93
-0.1,0.27,0.91
-0.09,0.27,0.89
-0.08,0.28,0.84
-0.09,0.3,0.8
-0.09,0.34,0.86
-0.12,0.39,0.88
-0.08,0.39,0.68
-0.0,0.32,0.56
0.03,0.31,0.44
0.01,0.45,0.16
0.03,0.69,-0.04
0.11,1.38,-0.38
0.02,1.77,-0.51
0.34,3.05,-0.78
0.59,4.0,-0.74
0.46,4.0,-0.22
1.29,2.87,0.64
0.73,-1.34,0.93
0.57,-2.73,1.19
