ax,ay,az
0.21,-1.01,0.01
0.22,-1.01,0.01
0.23,-1.02,0.01
0.23,-1.04,0.01
0.23,-1.04,0.01
0.24,-1.04,-0.0
0.24,-1.06,-0.01
0.24,-1.06,-0.04
0.25,-1.07,-0.05
0.26,-1.08,-0.07
0.26,-1.07,-0.08
0.25,-1.06,-0.1
0.25,-1.04,-0.12
0.24,-1.01,-0.15
0.25,-1.01,-0.15
0.25,-1.04,-0.18
0.24,-1.05,-0.2
0.23,-1.05,-0.22
0.24,-1.05,-0.22
0.24,-1.05,-0.22
0.24,-1.04,-0.22
0.23,-1.03,-0.22
0.22,-1.0,-0.22
0.2,-0.98,-0.23
0.19,-0.96,-0.24
0.18,-0.93,-0.25
0.19,-0.93,-0.25
0.18,-0.94,-0.24
0.18,-0.94,-0.23
0.17,-0.93,-0.23
0.15,-0.92,-0.23
0.13,-0.91,-0.22
0.14,-0.93,-0.18
0.13,-0.93,-0.17
0.08,-0.87,-0.2
0.07,-0.84,-0.23
0.03,-0.79,-0.25
0.02,-0.78,-0.25
0.02,-0.78,-0.24
0.03,-0.78,-0.24
0.03,-0.76,-0.24
0.04,-0.75,-0.25
0.07,-0.79,-0.25
0.07,-0.82,-0.26
0.07,-0.88,-0.29
0.06,-0.89,-0.32
0.04,-0.87,-0.34
0.03,-0.86,-0.35
0.02,-0.85,-0.35
0.02,-0.85,-0.34
0.03,-0.88,-0.31
0.04,-0.9,-0.29
0.05,-0.94,-0.29
0.05,-0.95,-0.29
0.02,-0.93,-0.32
0.01,-0.92,-0.33
-0.01,-0.9,-0.32
-0.01,-0.92,-0.31
0.01,-0.96,-0.31
0.02,-0.97,-0.31
0.01,-0.98,-0.31
0.03,-0.98,-0.31
0.02,-0.98,-0.32
0.01,-0.96,-0.31
0.01,-0.95,-0.32
0.0,-0.91,-0.33
-0.0,-0.89,-0.33
-0.01,-0.86,-0.34
-0.01,-0.86,-0.33
0.02,-0.89,-0.31
0.02,-0.91,-0.3
0.03,-0.9,-0.29
0.04,-0.9,-0.28
0.05,-0.9,-0.26
0.06,-0.88,-0.25
0.07,-0.84,-0.24
0.08,-0.81,-0.25
0.1,-0.8,-0.24
0.1,-0.8,-0.25
0.09,-0.8,-0.28
0.1,-0.82,-0.28
0.1,-0.87,-0.26
0.11,-0.89,-0.27
0.06,-0.76,-0.2
0.06,-0.63,-0.16
0.02,-0.29,-0.09
-0.03,-0.15,-0.12
-0.15,-0.05,-0.17
-0.2,-0.09,-0.16
-0.21,-0.09,-0.07
-0.21,0.01,-0.01
-0.2,0.23,0.1
-0.23,1.15,0.18
-0.1,1.98,0.18
0.19,4.0,-0.55
0.04,4.0,-1.11
0.31,4.0,-1.4
1.96,4.0,-0.96
4.0,-2.72,1.01
4.0,-4.0,2.93
