ax,ay,az
-0.59,-4.0,1.45
-1.08,-1.99,1.38
-1.09,-0.28,1.43
-0.57,1.5,0.81
-0.55,1.79,0.46
-0.13,1.46,0.39
-0.07,0.99,0.38
0.23,-0.43,0.32
0.28,-1.12,0.3
0.31,-1.95,0.38
0.26,-2.03,0.43
0.14,-1.84,0.5
0.1,-1.66,0.51
0.01,-1.28,0.49
-0.03,-1.1,0.45
-0.08,-0.85,0.34
-0.09,-0.73,0.3
-0.03,-0.59,0.25
0.01,-0.61,0.26
0.06,-0.77,0.33
0.12,-0.88,0.37
0.15,-1.03,0.38
0.16,-1.08,0.37
0.18,-1.12,0.37
0.12,-1.13,0.34
0.08,-1.1,0.31
0.03,-1.05,0.31
0.05,-1.01,0.31
0.11,-0.99,0.3
0.11,-0.99,0.3
0.16,-0.95,0.26
0.16,-0.96,0.27
0.16,-0.99,0.27
0.17,-1.01,0.27
0.14,-1.02,0.3
0.12,-1.02,0.33
0.11,-0.99,0.37
0.13,-0.97,0.37
0.14,-0.96,0.38
0.14,-0.97,0.39
0.15,-0.99,0.37
0.15,-1.01,0.37
0.13,-1.03,0.37
0.13,-1.04,0.37
0.11,-1.05,0.36
0.1,-1.06,0.35
0.09,-1.09,0.34
0.09,-1.1,0.34
0.07,-1.13,0.35
0.06,-1.14,0.36
0.04,-1.16,0.4
0.03,-1.14,0.39
-0.0,-1.07,0.38
-0.02,-1.07,0.37
-0.03,-1.1,0.36
-0.01,-1.14,0.36
-0.01,-1.18,0.41
-0.0,-1.22,0.44
-0.0,-1.23,0.43
-0.03,-1.21,0.39
-0.04,-1.21,0.36
-0.03,-1.25,0.31
-0.03,-1.28,0.3
-0.01,-1.31,0.29
-0.01,-1.34,0.29
-0.01,-1.42,0.32
-0.01,-1.45,0.31
0.0,-1.52,0.3
0.0,-1.52,0.32
-0.02,-1.42,0.34
-0.03,-1.34,0.36
-0.05,-1.24,0.36
-0.06,-1.18,0.36
-0.08,-1.03,0.35
-0.1,-0.96,0.34
-0.09,-0.91,0.32
-0.12,-0.9,0.32
-0.12,-0.87,0.27
-0.13,-0.85,0.24
-0.15,-0.77,0.17
-0.16,-0.74,0.15
-0.19,-0.65,0.13
-0.2,-0.6,0.13
-0.21,-0.48,0.12
-0.24,-0.42,0.12
-0.27,-0.35,0.13
-0.3,-0.23,0.16
-0.3,-0.18,0.17
-0.31,-0.14,0.19
-0.33,-0.12,0.19
-0.34,-0.14,0.23
-0.35,-0.14,0.26
-0.32,-0.05,0.29
-0.27,0.03,0.27
-0.07,0.27,0.12
0.08,0.53,0.03
0.43,1.81,-0.2
0.96,3.12,-0.18
0.08,4.0,0.18
-0.26,4.0,0.71
