ax,ay,az
0.07,-1.04,0.32
0.06,-1.02,0.29
0.07,-1.01,0.29
0.1,-1.01,0.31
0.12,-1.04,0.33
0.12,-1.03,0.31
0.11,-1.01,0.29
0.12,-1.0,0.27
0.12,-0.99,0.26
0.1,-0.97,0.25
0.12,-0.96,0.26
0.13,-0.92,0.23
0.13,-0.93,0.22
0.12,-0.94,0.22
0.13,-0.94,0.2
0.14,-0.96,0.17
0.16,-0.97,0.16
0.16,-1.0,0.18
0.17,-0.99,0.2
0.17,-0.99,0.24
0.18,-0.99,0.23
0.17,-1.0,0.24
0.14,-1.01,0.25
0.13,-1.01,0.23
0.11,-1.01,0.19
0.1,-0.99,0.18
0.09,-0.95,0.16
0.1,-0.95,0.16
0.09,-0.94,0.14
0.08,-0.94,0.13
0.07,-0.94,0.11
0.08,-0.95,0.09
0.08,-0.98,0.09
0.08,-0.99,0.09
0.09,-0.98,0.1
0.1,-0.98,0.1
0.09,-0.97,0.11
0.09,-0.96,0.11
0.07,-0.93,0.1
0.07,-0.93,0.09
0.05,-0.96,0.09
0.03,-0.98,0.09
0.0,-0.96,0.12
0.01,-0.93,0.12
0.03,-0.87,0.13
0.02,-0.85,0.13
0.0,-0.84,0.11
0.0,-0.85,0.1
-0.01,-0.87,0.09
-0.02,-0.89,0.09
-0.02,-0.89,0.09
-0.01,-0.87,0.1
-0.01,-0.84,0.1
0.0,-0.8,0.09
0.01,-0.81,0.09
0.02,-0.85,0.1
0.02,-0.85,0.1
0.02,-0.85,0.08
0.02,-0.85,0.07
0.02,-0.83,0.05
0.02,-0.84,0.04
0.04,-0.89,0.03
0.04,-0.92,0.03
0.05,-0.97,0.06
0.05,-0.99,0.06
0.05,-0.99,0.05
0.04,-0.99,0.04
0.06,-0.97,0.04
0.06,-0.97,0.02
0.05,-0.99,0.03
0.05,-1.0,0.03
0.05,-1.01,0.03
0.05,-1.01,0.03
0.05,-1.0,0.05
0.05,-0.99,0.05
0.05,-0.98,0.05
0.05,-0.98,0.04
0.04,-0.98,0.03
0.04,-1.0,0.03
0.04,-1.01,0.01
0.03,-1.01,0.0
0.03,-1.0,0.0
0.04,-0.98,0.0
0.08,-0.9,0.01
0.32,-0.42,-0.21
0.55,0.22,-0.61
0.75,2.57,-1.11
-0.62,2.48,-0.74
-1.59,2.3,0.23
-1.41,2.61,0.65
-0.35,2.42,0.12
-0.08,1.82,0.22
0.95,-0.3,0.95
1.58,-1.53,1.4
2.11,-3.86,1.79
2.14,-4.0,1.59
1.75,-4.0,1.1
1.35,-4.0,0.87
0.77,-3.35,0.45
0.6,-2.9,0.21
