ax,ay,az
-0.05,-0.95,-0.07
-0.03,-0.96,-0.07
-0.01,-0.99,-0.05
-0.01,-1.01,-0.03
-0.01,-1.03,-0.04
-0.02,-1.04,-0.04
-0.03,-1.02,-0.06
-0.03,-1.01,-0.07
-0.03,-0.98,-0.11
-0.03,-0.97,-0.09
-0.02,-0.99,-0.07
-0.02,-1.0,-0.08
-0.0,-1.03,-0.09
-0.0,-1.05,-0.07
-0.02,-1.04,-0.1
0.0,-1.06,-0.1
0.02,-1.1,-0.1
0.01,-1.12,-0.1
0.03,-1.19,-0.11
0.04,-1.21,-0.11
0.01,-1.19,-0.1
0.01,-1.19,-0.12
0.02,-1.24,-0.12
0.01,-1.24,-0.11
0.03,-1.3,-0.06
0.03,-1.32,-0.02
0.02,-1.33,0.04
0.01,-1.3,0.05
-0.0,-1.26,0.02
0.04,-1.26,-0.03
0.06,-1.27,-0.1
0.04,-1.32,-0.06
0.04,-1.34,-0.01
0.02,-1.32,0.03
0.03,-1.31,0.04
-0.0,-1.26,0.03
-0.01,-1.21,0.05
0.03,-1.15,0.01
0.05,-1.13,-0.04
0.09,-1.12,-0.03
0.1,-1.17,-0.01
0.1,-1.18,0.01
0.09,-1.17,-0.01
0.12,-1.19,-0.01
0.1,-1.14,-0.0
0.06,-1.02,0.07
0.05,-1.0,0.12
0.01,-1.0,0.12
0.01,-1.0,0.1
-0.01,-1.03,0.09
-0.03,-1.0,0.08
-0.06,-0.9,0.11
-0.06,-0.87,0.15
-0.12,-0.86,0.2
-0.12,-0.82,0.23
-0.13,-0.78,0.27
-0.14,-0.8,0.29
-0.15,-0.83,0.26
-0.14,-0.81,0.23
-0.12,-0.8,0.24
-0.19,-0.8,0.25
-0.18,-0.8,0.25
-0.15,-0.85,0.3
-0.14,-0.86,0.3
-0.16,-0.91,0.29
-0.15,-0.92,0.29
-0.14,-0.91,0.25
-0.13,-0.89,0.24
-0.13,-0.81,0.24
-0.13,-0.78,0.26
-0.12,-0.71,0.27
-0.11,-0.68,0.27
-0.1,-0.58,0.26
-0.1,-0.52,0.26
-0.11,-0.4,0.24
-0.1,-0.36,0.24
-0.08,-0.35,0.21
-0.11,-0.42,0.17
-0.02,-0.32,0.26
-0.05,-0.29,0.28
-0.05,-0.24,0.29
-0.04,-0.23,0.26
-0.03,-0.19,0.17
-0.01,-0.21,0.11
0.0,-0.26,0.04
0.03,-0.33,0.01
0.11,-0.46,-0.02
0.14,-0.51,-0.02
0.24,-0.56,-0.06
0.28,-0.6,-0.09
0.34,-0.38,-0.35
0.33,-0.11,-0.54
0.33,0.32,-0.87
0.19,2.13,-1.03
0.51,3.65,-0.82
1.2,4.0,0.69
0.09,4.0,1.98
1.45,2.19,3.54
3.13,-0.0,1.61
2.97,-4.0,-1.05
