ax,ay,az
0.0,-1.08,0.05
-0.01,-1.05,0.04
-0.0,-1.04,0.01
0.02,-1.03,-0.03
0.03,-1.04,-0.03
0.03,-1.05,-0.02
0.03,-1.06,-0.01
0.02,-1.08,0.03
0.01,-1.07,0.04
0.03,-1.08,0.02
0.03,-1.07,0.0
0.04,-1.06,0.01
0.03,-1.08,0.03
0.04,-1.08,0.06
0.04,-1.07,0.07
0.04,-1.08,0.06
0.05,-1.07,0.05
0.05,-1.07,0.05
0.05,-1.07,0.05
0.06,-1.07,0.04
0.05,-1.1,0.04
0.05,-1.12,0.05
0.04,-1.12,0.1
0.04,-1.13,0.1
0.05,-1.13,0.09
0.05,-1.12,0.09
0.04,-1.09,0.1
0.04,-1.1,0.12
0.05,-1.16,0.12
0.07,-1.19,0.07
0.1,-1.27,0.02
0.11,-1.29,0.01
0.1,-1.29,-0.01
0.1,-1.28,-0.01
0.09,-1.29,-0.02
0.08,-1.28,-0.05
0.08,-1.27,-0.05
0.07,-1.27,-0.07
0.08,-1.23,-0.11
0.07,-1.21,-0.11
0.04,-1.19,-0.07
0.03,-1.18,-0.04
0.01,-1.13,0.01
0.0,-1.11,0.05
-0.01,-1.08,0.11
-0.01,-1.07,0.13
-0.02,-1.07,0.16
-0.04,-1.08,0.17
-0.04,-1.08,0.17
-0.07,-1.06,0.18
-0.09,-1.05,0.2
-0.1,-1.01,0.19
-0.11,-1.0,0.2
-0.11,-0.97,0.2
-0.12,-0.94,0.19
-0.09,-0.94,0.14
-0.08,-0.92,0.11
-0.09,-0.9,0.1
-0.08,-0.87,0.1
-0.09,-0.83,0.13
-0.11,-0.78,0.14
-0.11,-0.71,0.15
-0.12,-0.69,0.16
-0.11,-0.71,0.14
-0.11,-0.69,0.14
-0.1,-0.64,0.17
-0.1,-0.63,0.19
-0.1,-0.62,0.22
-0.11,-0.62,0.24
-0.12,-0.57,0.26
-0.11,-0.57,0.27
-0.1,-0.57,0.25
-0.08,-0.58,0.23
-0.07,-0.57,0.21
-0.06,-0.57,0.2
-0.06,-0.61,0.24
-0.07,-0.63,0.29
-0.07,-0.6,0.23
-0.06,-0.57,0.13
-0.02,-0.5,0.03
0.08,-0.38,-0.09
0.08,-0.39,-0.11
0.06,-0.45,0.0
0.07,-0.5,0.1
0.08,-0.67,0.27
0.09,-0.74,0.32
0.14,-0.68,0.23
0.15,-0.54,0.13
0.14,-0.22,-0.19
0.08,0.04,-0.38
-0.02,0.83,-0.88
0.04,1.89,-0.91
0.59,4.0,0.45
0.63,4.0,0.32
2.14,4.0,0.07
4.0,2.49,0.4
3.06,-4.0,0.68
1.96,-4.0,0.93
0.99,-4.0,-0.04
0.34,-4.0,-0.8
