ax,ay,az
0.08,-1.01,-0.07
0.08,-1.0,-0.07
0.08,-0.99,-0.08
0.08,-0.99,-0.08
0.09,-0.99,-0.09
0.09,-1.0,-0.09
0.08,-1.0,-0.1
0.08,-1.0,-0.1
0.08,-1.0,-0.09
0.08,-1.0,-0.08
0.08,-1.0,-0.07
0.08,-1.0,-0.07
0.09,-1.0,-0.06
0.09,-1.0,-0.06
0.09,-0.99,-0.05
0.09,-0.99,-0.05
0.09,-1.0,-0.05
0.09,-1.0,-0.05
0.09,-1.0,-0.05
0.09,-1.0,-0.05
0.1,-1.0,-0.05
0.1,-0.99,-0.05
0.09,-1.0,-0.05
0.09,-1.0,-0.05
0.07,-1.02,-0.06
0.06,-1.04,-0.05
0.04,-1.09,-0.04
0.03,-1.12,-0.03
0.04,-1.23,-0.02
0.06,-1.33,-0.05
0.07,-1.44,-0.08
0.08,-1.6,-0.15
0.09,-1.64,-0.17
0.11,-1.67,-0.17
0.13,-1.67,-0.15
0.12,-1.66,-0.11
0.11,-1.64,-0.07
0.09,-1.5,-0.01
0.07,-1.41,0.01
0.08,-1.28,0.01
0.09,-1.27,-0.0
0.05,-1.22,0.0
0.03,-1.17,0.02
0.05,-1.09,0.07
0.06,-1.05,0.07
0.06,-1.01,0.07
0.06,-1.01,0.07
0.07,-0.94,0.05
0.07,-0.92,0.04
0.07,-0.89,0.0
0.07,-0.89,-0.02
0.08,-0.9,-0.05
0.09,-0.91,-0.07
0.09,-0.91,-0.09
0.08,-0.89,-0.11
0.07,-0.86,-0.14
0.07,-0.86,-0.17
0.04,-0.81,-0.24
0.02,-0.76,-0.28
0.01,-0.68,-0.33
-0.0,-0.65,-0.36
-0.02,-0.63,-0.37
-0.04,-0.59,-0.36
-0.03,-0.58,-0.34
-0.0,-0.6,-0.31
-0.0,-0.62,-0.29
0.01,-0.66,-0.27
0.01,-0.67,-0.26
-0.0,-0.66,-0.23
-0.0,-0.66,-0.23
-0.04,-0.65,-0.23
-0.05,-0.64,-0.23
-0.06,-0.65,-0.24
-0.05,-0.66,-0.24
-0.05,-0.72,-0.26
-0.06,-0.74,-0.27
-0.08,-0.77,-0.29
-0.1,-0.77,-0.3
-0.13,-0.73,-0.31
-0.14,-0.69,-0.32
-0.15,-0.66,-0.32
-0.14,-0.66,-0.32
-0.12,-0.65,-0.33
-0.1,-0.66,-0.32
-0.03,-0.62,-0.31
0.08,-0.53,-0.31
0.31,-0.04,-0.34
0.49,0.53,-0.32
1.03,2.09,0.04
1.17,2.86,0.34
0.91,3.97,0.52
-0.1,4.0,0.51
0.39,4.0,0.46
1.11,3.93,0.19
1.6,2.14,-0.1
3.05,-3.91,1.08
4.0,-4.0,2.29
2.84,-4.0,3.91
1.73,-4.0,3.98
0.19,-4.0,2.88
