ax,ay,az
0.5,-0.46,0.4
0.46,-0.37,0.47
0.42,-0.29,0.49
0.36,-0.2,0.53
0.35,-0.2,0.55
0.3,-0.2,0.54
0.28,-0.18,0.53
0.26,-0.13,0.54
0.26,-0.13,0.55
0.26,-0.15,0.6
0.26,-0.16,0.63
0.23,-0.13,0.65
0.21,-0.1,0.63
0.16,-0.08,0.61
0.17,-0.08,0.6
0.16,-0.07,0.6
0.17,-0.07,0.61
0.17,-0.08,0.63
0.17,-0.1,0.67
0.17,-0.1,0.68
0.15,-0.1,0.74
0.15,-0.1,0.76
0.14,-0.1,0.78
0.14,-0.1,0.79
0.15,-0.13,0.79
0.15,-0.14,0.79
0.15,-0.19,0.83
0.15,-0.2,0.85
0.15,-0.23,0.88
0.14,-0.25,0.9
0.14,-0.25,0.91
0.15,-0.25,0.91
0.17,-0.23,0.95
0.18,-0.22,1.0
0.17,-0.16,1.08
0.18,-0.12,1.08
0.17,-0.06,1.07
0.17,-0.02,1.06
0.18,0.02,1.03
0.17,0.03,1.02
0.15,0.04,0.98
0.15,0.05,0.95
0.14,0.05,0.91
0.16,0.02,0.91
0.17,-0.03,0.96
0.18,-0.0,0.95
0.15,0.01,0.95
0.14,0.02,0.93
0.13,0.02,0.94
0.14,0.03,0.95
0.14,0.03,0.96
0.15,0.02,1.0
0.14,0.03,1.01
0.13,0.04,1.04
0.11,0.06,1.05
0.07,0.08,1.04
0.05,0.08,1.04
0.02,0.12,1.01
0.01,0.13,0.99
0.01,0.15,0.96
0.01,0.16,0.97
0.03,0.17,0.99
0.04,0.16,1.03
0.04,0.15,1.08
0.04,0.16,1.08
0.03,0.15,1.05
0.03,0.15,1.02
0.01,0.17,0.98
0.0,0.18,0.96
-0.01,0.18,0.94
-0.01,0.16,0.95
-0.02,0.14,0.95
-0.03,0.14,0.94
-0.06,0.15,0.91
-0.06,0.15,0.9
-0.08,0.17,0.87
-0.1,0.18,0.85
-0.11,0.19,0.83
-0.12,0.18,0.81
-0.12,0.17,0.81
-0.13,0.17,0.82
-0.13,0.17,0.83
-0.13,0.18,0.83
-0.14,0.19,0.83
-0.15,0.2,0.83
-0.16,0.21,0.81
-0.17,0.24,0.79
-0.17,0.24,0.78
-0.19,0.26,0.76
-0.19,0.28,0.75
-0.16,0.3,0.69
-0.14,0.36,0.65
0.05,1.17,0.44
0.43,2.33,0.05
1.77,4.0,-0.81
2.16,4.0,-0.38
2.77,4.0,-0.52
3.31,3.87,-2.39
3.93,-1.32,-1.5
4.0,-4.0,1.75
