ax,ay,az
2.91,-1.92,-0.17
1.67,-4.0,0.39
1.67,-4.0,0.3
0.29,-4.0,0.91
0.11,-4.0,1.01
-0.22,-2.47,0.68
-0.48,-1.34,0.68
-0.41,-0.59,0.67
-0.14,0.26,0.17
-0.02,0.29,0.01
0.14,0.13,0.02
0.24,-0.09,0.02
0.39,-0.7,0.21
0.27,-0.89,0.3
0.29,-0.89,0.22
0.29,-0.85,0.25
0.21,-0.81,0.36
0.16,-0.81,0.38
0.1,-0.82,0.33
0.1,-0.85,0.31
0.1,-0.94,0.26
0.1,-0.98,0.22
0.15,-1.07,0.15
0.17,-1.13,0.14
0.19,-1.22,0.17
0.19,-1.23,0.18
0.21,-1.22,0.17
0.2,-1.19,0.17
0.19,-1.14,0.14
0.2,-1.12,0.12
0.2,-1.08,0.11
0.2,-1.05,0.12
0.2,-1.05,0.16
0.2,-1.06,0.17
0.19,-1.07,0.19
0.19,-1.09,0.21
0.2,-1.11,0.24
0.19,-1.12,0.26
0.19,-1.13,0.28
0.18,-1.15,0.32
0.17,-1.14,0.33
0.17,-1.1,0.35
0.16,-1.08,0.36
0.15,-1.04,0.36
0.15,-1.03,0.36
0.15,-1.02,0.32
0.15,-1.01,0.3
0.14,-1.01,0.28
0.13,-1.0,0.27
0.12,-1.0,0.26
0.12,-0.99,0.27
0.1,-0.97,0.3
0.09,-0.95,0.31
0.09,-0.93,0.35
0.08,-0.93,0.36
0.07,-0.95,0.35
0.06,-0.95,0.35
0.06,-0.93,0.35
0.05,-0.92,0.37
0.04,-0.9,0.39
0.04,-0.89,0.4
0.02,-0.87,0.4
0.01,-0.86,0.39
0.01,-0.82,0.36
0.0,-0.8,0.36
0.0,-0.77,0.37
0.0,-0.75,0.38
0.01,-0.74,0.42
0.01,-0.71,0.43
0.01,-0.72,0.44
0.01,-0.76,0.44
0.0,-0.77,0.43
-0.0,-0.77,0.42
-0.01,-0.78,0.42
-0.01,-0.77,0.43
-0.01,-0.78,0.43
-0.01,-0.78,0.45
-0.02,-0.78,0.45
-0.02,-0.76,0.48
-0.01,-0.73,0.5
0.02,-0.45,0.64
0.02,0.03,0.77
0.23,2.76,1.13
0.47,4.0,1.16
0.03,4.0,0.42
1.34,2.16,0.36
1.75,-2.81,0.23
1.59,-4.0,0.46
0.92,-4.0,1.25
0.22,-4.0,1.27
-0.12,-3.99,0.95
-0.39,-2.39,0.55
-0.18,-0.07,0.2
-0.06,0.45,0.2
0.12,0.68,0.15
0.1,0.57,0.14
0.14,0.15,0.32
0.15,-0.12,0.5
0.12,-0.51,0.66
0.18,-0.65,0.65
