ax,ay,az
-0.62,-0.02,0.83
-0.61,-0.01,0.85
-0.6,-0.01,0.86
-0.59,0.0,0.89
-0.58,-0.0,0.9
-0.57,-0.01,0.91
-0.56,-0.01,0.92
-0.55,-0.01,0.91
-0.55,0.01,0.91
-0.54,0.01,0.91
-0.52,0.01,0.91
-0.51,0.01,0.91
-0.51,0.0,0.92
-0.5,0.01,0.92
-0.5,0.01,0.9
-0.5,0.02,0.88
-0.49,0.01,0.86
-0.49,0.01,0.86
-0.48,0.0,0.87
-0.48,-0.0,0.87
-0.47,-0.0,0.88
-0.46,-0.0,0.89
-0.47,0.01,0.89
-0.46,0.02,0.89
-0.45,0.02,0.9
-0.45,0.02,0.9
-0.44,0.02,0.93
-0.44,0.02,0.93
-0.44,0.03,0.94
-0.43,0.02,0.95
-0.43,0.03,0.96
-0.43,0.03,0.96
-0.43,0.04,0.96
-0.42,0.04,0.96
-0.42,0.04,0.96
-0.42,0.04,0.95
-0.42,0.04,0.93
-0.42,0.04,0.93
-0.42,0.04,0.92
-0.43,0.03,0.92
-0.42,0.03,0.92
-0.43,0.03,0.91
-0.42,0.02,0.9
-0.43,0.02,0.89
-0.43,0.02,0.89
-0.44,0.03,0.88
-0.44,0.02,0.88
-0.44,0.01,0.89
-0.43,0.01,0.89
-0.43,0.0,0.89
-0.43,0.0,0.9
-0.43,-0.0,0.9
-0.43,-0.0,0.91
-0.43,-0.0,0.9
-0.43,-0.0,0.9
-0.44,0.01,0.88
-0.44,0.01,0.88
-0.44,0.01,0.88
-0.43,0.01,0.88
-0.44,0.01,0.89
-0.45,0.01,0.89
-0.45,0.02,0.88
-0.46,0.02,0.87
-0.45,0.02,0.88
-0.45,0.02,0.88
-0.49,0.01,0.89
-0.55,0.02,0.9
-0.68,0.07,0.89
-1.22,0.09,0.9
-1.49,0.11,0.92
-1.41,0.05,0.91
-1.04,-0.04,0.92
-0.21,-0.09,1.01
0.32,0.03,0.96
0.72,-0.15,0.97
0.66,-0.06,1.0
0.18,0.26,1.0
-0.05,0.36,0.94
-0.46,0.4,0.85
-0.57,0.38,0.79
-0.61,0.28,0.72
-0.55,0.2,0.7
-0.37,0.01,0.7
-0.28,-0.08,0.71
-0.26,-0.18,0.79
-0.34,-0.19,0.87
-0.44,-0.2,1.06
-0.46,-0.21,1.12
-0.47,-0.2,1.14
-0.48,-0.17,1.1
-0.46,-0.12,1.0
-0.43,-0.1,0.95
-0.37,-0.08,0.89
-0.35,-0.07,0.88
-0.33,-0.05,0.9
-0.33,-0.06,0.91
-0.34,-0.07,0.93
-0.35,-0.08,0.93
-0.36,-0.08,0.94
-0.38,-0.08,0.94
