ax,ay,az
0.95,0.06,0.18
0.97,0.09,0.15
0.97,0.12,0.11
0.95,0.13,0.09
0.93,0.11,0.08
0.9,0.09,0.07
0.87,0.01,0.07
0.87,-0.02,0.08
0.89,-0.04,0.09
0.93,-0.03,0.1
0.96,0.02,0.1
0.96,0.04,0.1
0.98,0.04,0.09
0.96,0.03,0.1
0.95,0.02,0.11
0.94,-0.01,0.12
0.93,-0.04,0.15
0.94,-0.04,0.16
0.97,-0.04,0.15
0.96,-0.04,0.16
0.98,-0.02,0.15
1.01,-0.01,0.14
1.07,-0.0,0.16
1.02,-0.02,0.15
0.96,-0.05,0.15
0.94,-0.06,0.13
0.94,-0.06,0.12
0.93,-0.07,0.13
0.92,-0.06,0.13
0.92,-0.02,0.1
0.92,-0.02,0.1
0.91,0.01,0.09
0.92,0.01,0.09
0.91,-0.01,0.09
0.92,-0.03,0.1
0.98,-0.04,0.14
0.98,-0.05,0.15
0.97,-0.06,0.14
0.99,-0.05,0.14
1.0,-0.05,0.13
0.98,-0.04,0.12
0.99,-0.04,0.1
0.98,-0.04,0.1
0.97,-0.04,0.11
0.96,-0.04,0.11
0.97,-0.05,0.11
0.97,-0.05,0.11
0.96,-0.04,0.11
0.96,-0.03,0.11
0.95,-0.05,0.12
0.94,-0.04,0.12
0.94,-0.05,0.14
0.93,-0.07,0.15
0.94,-0.05,0.14
0.95,-0.06,0.14
0.93,-0.06,0.15
0.93,-0.04,0.14
0.95,-0.04,0.14
0.97,-0.04,0.15
0.98,-0.04,0.15
0.97,-0.05,0.15
0.94,-0.05,0.16
0.94,-0.06,0.17
0.94,-0.06,0.17
0.94,-0.05,0.17
0.94,-0.06,0.17
0.94,-0.07,0.17
0.93,-0.07,0.16
0.97,-0.07,0.17
0.97,-0.05,0.16
0.98,-0.06,0.16
0.98,-0.06,0.17
0.98,-0.07,0.17
0.97,-0.08,0.18
0.99,-0.08,0.18
1.0,-0.08,0.19
1.03,-0.09,0.21
1.01,-0.11,0.22
0.77,-0.36,0.14
0.16,-0.77,-0.15
-3.1,-1.73,-1.82
-4.0,-1.29,-1.95
-2.43,2.61,-1.61
0.97,4.0,-0.69
4.0,1.75,2.29
4.0,-2.23,3.05
4.0,-4.0,1.42
4.0,-1.15,1.19
4.0,0.44,0.89
1.15,1.56,0.46
0.98,1.04,0.51
0.05,1.14,0.22
-0.02,1.11,-0.06
-0.19,0.49,-0.42
-0.14,0.17,-0.31
0.3,-0.05,-0.13
0.52,-0.03,-0.05
0.79,-0.04,0.15
0.93,-0.06,0.32
1.23,-0.26,0.57
