ax,ay,az
0.74,0.42,0.8
0.61,0.47,1.11
0.65,0.26,1.0
0.59,0.19,0.85
0.41,0.06,0.53
0.4,0.07,0.48
0.31,0.11,0.52
0.36,0.06,0.62
0.42,0.05,0.77
0.45,0.06,0.73
0.46,0.07,0.53
0.51,0.09,0.58
0.49,0.13,0.65
0.5,0.21,0.77
0.51,0.25,0.82
0.49,0.3,0.88
0.47,0.3,0.86
0.46,0.29,0.78
0.46,0.28,0.73
0.44,0.24,0.67
0.45,0.22,0.68
0.48,0.19,0.73
0.49,0.18,0.76
0.48,0.17,0.81
0.5,0.17,0.81
0.44,0.15,0.77
0.44,0.12,0.76
0.41,0.12,0.74
0.41,0.11,0.74
0.42,0.09,0.76
0.43,0.06,0.79
0.42,0.02,0.83
0.42,0.02,0.83
0.41,-0.02,0.83
0.4,-0.06,0.82
0.39,-0.09,0.81
0.39,-0.09,0.84
0.38,-0.1,0.97
0.36,-0.09,1.0
0.32,-0.08,1.01
0.31,-0.09,1.0
0.29,-0.14,0.97
0.23,-0.13,0.95
0.22,-0.14,0.93
0.22,-0.15,0.93
0.23,-0.15,0.96
0.22,-0.17,1.05
0.22,-0.19,1.07
0.19,-0.21,1.04
0.16,-0.22,1.04
0.14,-0.26,1.06
0.13,-0.27,1.07
0.14,-0.39,1.12
0.14,-0.46,1.14
0.12,-0.6,1.15
0.09,-0.61,1.12
0.04,-0.58,1.04
0.02,-0.57,1.0
-0.01,-0.55,0.96
-0.02,-0.55,0.96
-0.03,-0.54,0.94
-0.02,-0.55,0.94
-0.07,-0.53,0.93
-0.08,-0.52,0.9
-0.12,-0.49,0.83
-0.15,-0.48,0.8
-0.19,-0.49,0.75
-0.22,-0.49,0.72
-0.24,-0.51,0.72
-0.26,-0.5,0.73
-0.31,-0.47,0.75
-0.34,-0.44,0.74
-0.36,-0.44,0.79
-0.41,-0.44,0.84
-0.44,-0.45,0.89
-0.56,-0.46,1.03
-0.6,-0.5,1.06
-0.66,-0.65,1.18
-0.71,-0.74,1.28
-0.92,-0.95,1.46
-1.11,-1.08,1.54
-1.93,-1.42,1.69
-2.56,-1.62,1.61
-3.74,-1.96,1.2
-3.98,-2.26,1.05
-3.43,-2.28,0.28
-3.48,-1.63,-0.2
-2.15,-1.04,-0.5
-0.7,-0.51,-0.77
2.97,1.74,-0.91
3.28,1.88,0.11
2.23,1.03,1.25
2.92,0.5,0.96
3.82,-1.12,-0.35
3.48,-1.43,-0.45
2.35,-1.46,-0.05
2.05,-1.3,-0.16
1.14,-0.63,0.03
0.78,-0.2,0.09
0.42,0.29,0.31
