ax,ay,az
0.92,0.34,0.53
0.93,0.38,0.54
0.94,0.37,0.57
0.97,0.3,0.58
0.97,0.28,0.57
0.89,0.22,0.55
0.91,0.17,0.52
0.86,0.19,0.52
0.85,0.17,0.51
0.84,0.19,0.54
0.82,0.18,0.62
0.75,0.17,0.66
0.72,0.16,0.69
0.68,0.14,0.7
0.67,0.1,0.72
0.63,0.03,0.73
0.6,0.04,0.73
0.54,0.01,0.78
0.51,-0.03,0.79
0.49,-0.1,0.79
0.45,-0.15,0.79
0.42,-0.19,0.78
0.31,-0.22,0.78
0.26,-0.25,0.76
0.1,-0.38,0.79
0.05,-0.46,0.83
-0.02,-0.52,0.84
-0.04,-0.56,0.86
-0.09,-0.65,0.92
-0.1,-0.68,0.98
-0.11,-0.69,1.0
-0.15,-0.69,0.97
-0.22,-0.69,0.91
-0.23,-0.71,0.86
-0.24,-0.76,0.73
-0.25,-0.77,0.66
-0.26,-0.72,0.53
-0.24,-0.69,0.48
-0.2,-0.63,0.44
-0.16,-0.6,0.46
-0.06,-0.58,0.58
-0.04,-0.59,0.66
0.01,-0.64,0.69
0.01,-0.7,0.74
0.0,-0.69,0.77
-0.02,-0.67,0.79
-0.01,-0.68,0.94
-0.0,-0.69,1.06
0.02,-0.73,1.31
0.04,-0.75,1.33
0.02,-0.84,1.23
-0.08,-0.89,1.14
-0.12,-0.92,1.03
-0.22,-0.91,0.84
-0.27,-0.88,0.81
-0.37,-0.84,0.9
-0.42,-0.81,0.99
-0.52,-0.76,1.08
-0.54,-0.78,1.05
-0.56,-0.84,0.98
-0.59,-0.85,0.94
-0.61,-0.88,0.88
-0.61,-0.86,0.87
-0.64,-0.77,0.82
-0.64,-0.71,0.8
-0.62,-0.58,0.76
-0.6,-0.51,0.75
-0.58,-0.37,0.74
-0.56,-0.33,0.74
-0.48,-0.2,0.67
-0.44,-0.12,0.64
-0.33,0.03,0.61
-0.28,0.09,0.63
-0.16,0.04,0.76
-0.14,-0.05,0.86
-0.21,-0.2,1.05
-0.39,-0.27,1.12
-2.04,-0.56,1.55
-3.36,-0.82,2.12
-3.86,-1.41,3.13
-3.45,-1.32,2.58
-3.69,-0.57,0.64
-4.0,0.74,0.04
-3.73,2.18,0.38
-0.54,3.88,1.97
2.01,2.84,1.58
4.0,-1.34,0.28
4.0,-3.68,0.85
4.0,-4.0,-1.43
4.0,-4.0,-2.21
3.05,0.31,-2.08
2.47,1.69,-2.16
1.58,1.79,-1.11
1.47,1.65,-0.73
1.55,1.49,0.41
1.61,1.32,0.81
1.59,0.87,1.55
1.53,0.59,1.64
1.22,0.29,1.37
1.03,0.23,1.09
