ax,ay,az
-0.14,-1.0,0.12
-0.15,-0.98,0.11
-0.15,-0.99,0.1
-0.14,-0.99,0.11
-0.13,-1.0,0.1
-0.13,-1.0,0.1
-0.11,-1.0,0.11
-0.11,-1.0,0.12
-0.09,-1.0,0.14
-0.08,-0.99,0.15
-0.05,-0.95,0.16
-0.04,-0.93,0.16
-0.01,-0.92,0.17
-0.0,-0.91,0.18
-0.05,-0.89,0.24
-0.12,-0.86,0.29
-0.57,-0.81,0.46
-0.89,-0.79,0.59
-1.36,-0.72,0.74
-1.37,-0.83,0.77
-0.95,-0.94,0.62
-0.67,-0.96,0.45
0.02,-0.93,0.24
0.37,-0.96,0.17
0.79,-1.34,0.23
0.84,-1.5,0.28
0.72,-1.6,0.33
0.78,-1.53,0.34
0.83,-1.33,0.36
0.67,-1.18,0.37
0.35,-0.87,0.32
0.22,-0.73,0.29
0.05,-0.6,0.27
-0.01,-0.58,0.28
-0.06,-0.59,0.29
-0.11,-0.66,0.29
-0.12,-0.71,0.29
-0.11,-0.8,0.27
-0.08,-0.85,0.26
-0.02,-0.96,0.27
0.0,-0.99,0.27
0.04,-1.04,0.28
0.03,-1.03,0.27
0.02,-0.99,0.27
0.03,-0.96,0.27
0.02,-0.92,0.28
0.01,-0.89,0.28
0.0,-0.88,0.3
0.0,-0.87,0.31
-0.01,-0.86,0.33
-0.0,-0.87,0.35
-0.0,-0.89,0.37
-0.0,-0.9,0.38
-0.01,-0.9,0.39
-0.01,-0.9,0.4
-0.01,-0.92,0.4
-0.01,-0.92,0.4
-0.0,-0.94,0.39
-0.0,-0.94,0.39
-0.0,-0.95,0.38
0.0,-0.95,0.37
0.0,-0.97,0.35
0.01,-0.97,0.35
0.01,-0.98,0.34
0.01,-0.98,0.33
0.02,-1.02,0.32
0.03,-1.0,0.32
0.02,-1.0,0.32
0.02,-0.98,0.33
0.02,-0.97,0.34
0.03,-0.96,0.36
0.03,-0.96,0.37
0.03,-0.95,0.38
0.02,-0.94,0.37
0.0,-0.92,0.36
-0.01,-0.9,0.35
-0.03,-0.86,0.34
-0.04,-0.84,0.34
-0.09,-0.8,0.35
-0.14,-0.76,0.34
-0.43,-0.69,0.3
-0.68,-0.66,0.28
-1.74,-0.63,0.29
-1.99,-0.69,0.27
-1.51,-0.96,0.18
-1.18,-1.04,0.09
-0.15,-1.19,0.2
0.71,-1.09,0.37
2.1,-1.33,1.05
1.88,-1.39,1.04
0.85,-1.21,0.33
1.26,-1.06,0.18
0.93,-0.69,0.26
0.56,-0.45,0.28
0.08,-0.29,0.16
-0.05,-0.36,0.14
-0.14,-0.6,0.25
-0.21,-0.74,0.31
-0.23,-0.86,0.34
-0.2,-1.05,0.35
