ax,ay,az
-0.86,-0.3,0.9
-0.59,-0.47,1.01
-0.43,-0.51,1.08
-0.15,-0.6,1.21
-0.05,-0.55,1.17
0.12,-0.45,1.08
0.17,-0.39,1.03
0.2,-0.34,0.93
0.18,-0.32,0.89
0.15,-0.3,0.82
0.1,-0.22,0.79
0.05,-0.22,0.79
-0.03,-0.23,0.88
-0.04,-0.22,0.93
-0.05,-0.18,0.98
-0.06,-0.16,0.99
-0.05,-0.15,1.0
-0.06,-0.19,1.0
-0.07,-0.26,1.0
-0.06,-0.29,0.99
-0.05,-0.32,0.94
-0.04,-0.33,0.92
-0.03,-0.33,0.88
-0.02,-0.32,0.87
-0.02,-0.33,0.88
-0.02,-0.35,0.91
-0.02,-0.33,0.93
-0.0,-0.32,0.94
0.01,-0.32,0.97
0.02,-0.32,0.98
0.0,-0.34,0.98
-0.01,-0.34,0.96
-0.03,-0.33,0.94
-0.04,-0.32,0.93
-0.03,-0.29,0.9
-0.03,-0.28,0.89
-0.01,-0.28,0.9
-0.01,-0.27,0.89
-0.01,-0.29,0.9
-0.01,-0.29,0.9
-0.01,-0.29,0.9
-0.01,-0.31,0.89
-0.01,-0.32,0.89
0.0,-0.34,0.91
0.01,-0.35,0.93
-0.01,-0.38,0.94
-0.02,-0.38,0.94
-0.03,-0.37,0.93
-0.05,-0.37,0.91
-0.08,-0.34,0.88
-0.1,-0.32,0.88
-0.17,-0.26,0.88
-0.2,-0.25,0.9
-0.3,-0.32,0.9
-0.47,-0.41,0.8
-0.96,-0.66,0.72
-1.16,-0.64,0.74
-1.27,-0.33,0.61
-1.14,-0.19,0.61
-0.48,-0.01,0.9
-0.11,0.03,1.08
0.61,-0.08,1.21
0.92,-0.22,1.28
1.48,-0.48,1.83
1.6,-0.5,2.11
1.76,-0.17,2.14
1.95,0.03,1.73
1.5,0.02,0.61
1.11,-0.25,0.21
0.32,-0.68,-0.12
-0.04,-0.83,-0.05
-0.37,-0.97,0.3
-0.75,-0.84,0.29
-0.88,-0.69,0.31
-0.99,-0.34,0.4
-0.98,-0.29,0.58
-0.82,-0.27,0.93
-0.7,-0.27,1.06
-0.5,-0.29,1.21
-0.35,-0.36,1.32
-0.14,-0.29,1.24
-0.05,-0.28,1.12
-0.0,-0.24,0.92
0.05,-0.26,0.88
0.05,-0.32,0.83
0.05,-0.34,0.82
0.05,-0.34,0.85
0.06,-0.31,0.84
0.02,-0.29,0.82
0.01,-0.3,0.85
-0.05,-0.36,0.89
-0.09,-0.39,0.9
-0.12,-0.4,0.92
-0.12,-0.4,0.94
-0.11,-0.39,0.96
-0.09,-0.38,0.96
-0.08,-0.38,0.96
-0.09,-0.37,0.95
-0.08,-0.35,0.95
-0.07,-0.32,0.93
