ax,ay,az
-0.39,-0.02,0.86
-0.39,-0.02,0.87
-0.4,-0.01,0.86
-0.4,-0.0,0.85
-0.4,0.01,0.83
-0.4,0.01,0.81
-0.39,0.01,0.81
-0.37,-0.01,0.81
-0.37,-0.01,0.82
-0.37,-0.0,0.81
-0.36,-0.01,0.82
-0.36,0.0,0.84
-0.34,0.0,0.86
-0.32,-0.01,0.89
-0.31,-0.02,0.9
-0.31,-0.02,0.91
-0.3,-0.02,0.9
-0.29,-0.01,0.86
-0.28,-0.01,0.84
-0.27,0.0,0.85
-0.26,0.01,0.84
-0.24,-0.01,0.84
-0.23,-0.02,0.84
-0.22,-0.01,0.84
-0.21,-0.01,0.85
-0.18,-0.03,0.87
-0.17,-0.04,0.89
-0.15,-0.06,0.96
-0.14,-0.06,1.0
-0.12,-0.07,1.04
-0.11,-0.08,1.05
-0.09,-0.09,1.06
-0.09,-0.09,1.05
-0.08,-0.09,1.03
-0.07,-0.09,1.02
-0.06,-0.1,1.01
-0.05,-0.09,1.0
-0.05,-0.1,1.0
-0.03,-0.11,0.98
-0.01,-0.11,0.97
0.01,-0.13,0.95
0.01,-0.14,0.95
0.01,-0.16,0.98
0.01,-0.17,0.99
0.01,-0.2,1.02
0.02,-0.21,1.03
0.03,-0.22,1.05
0.03,-0.23,1.05
0.03,-0.25,1.03
0.04,-0.26,1.02
0.04,-0.26,1.01
0.04,-0.26,1.01
0.04,-0.26,1.02
0.05,-0.26,1.02
0.07,-0.27,1.03
0.07,-0.27,1.04
0.07,-0.27,1.05
0.07,-0.26,1.05
0.07,-0.25,1.0
0.06,-0.25,0.99
0.03,-0.26,0.98
-0.05,-0.26,0.98
-0.57,-0.26,1.01
-0.92,-0.28,1.02
-1.58,-0.35,0.95
-1.34,-0.43,0.82
-0.7,-0.49,0.55
0.59,-0.54,0.48
1.22,-0.53,0.84
1.57,-0.49,1.19
1.33,-0.26,1.41
0.83,0.14,1.48
0.65,0.25,1.34
-0.01,0.31,1.12
-0.32,0.24,0.97
-0.18,-0.1,0.61
-0.05,-0.3,0.46
0.09,-0.62,0.43
0.08,-0.67,0.59
-0.05,-0.63,0.86
-0.06,-0.6,0.93
-0.0,-0.54,1.04
0.03,-0.5,1.08
0.12,-0.45,1.03
0.16,-0.42,0.99
0.18,-0.38,0.95
0.17,-0.36,0.95
0.15,-0.3,0.93
0.12,-0.27,0.91
0.07,-0.24,0.9
0.07,-0.23,0.91
0.08,-0.24,0.91
0.1,-0.26,0.92
0.11,-0.29,0.94
0.11,-0.29,0.95
0.11,-0.29,0.96
0.11,-0.29,0.96
0.11,-0.3,0.93
0.1,-0.3,0.92
0.1,-0.3,0.9
