ax,ay,az
0.09,-0.97,0.19
0.08,-0.96,0.19
0.08,-0.96,0.19
0.08,-0.95,0.18
0.08,-0.94,0.18
0.07,-0.94,0.18
0.07,-0.94,0.17
0.07,-0.94,0.17
0.06,-0.96,0.17
0.06,-0.96,0.17
0.06,-0.98,0.17
0.06,-0.99,0.17
0.06,-1.0,0.17
0.06,-1.0,0.17
0.05,-1.0,0.17
0.05,-1.0,0.18
0.05,-0.99,0.18
0.05,-0.99,0.18
0.04,-0.98,0.17
0.04,-0.97,0.17
0.04,-0.97,0.17
0.04,-0.97,0.17
0.04,-0.97,0.17
0.04,-0.98,0.17
0.05,-1.0,0.18
0.05,-1.0,0.18
0.05,-1.0,0.18
0.05,-1.0,0.18
0.05,-1.0,0.18
0.05,-0.99,0.19
0.05,-0.98,0.19
0.05,-0.97,0.19
0.05,-0.96,0.19
0.05,-0.95,0.19
0.05,-0.95,0.19
0.05,-0.94,0.19
0.05,-0.94,0.19
0.04,-0.93,0.19
0.04,-0.92,0.18
0.06,-0.92,0.21
0.01,-0.93,0.21
0.02,-0.93,0.2
0.0,-0.96,0.18
0.02,-0.99,0.16
0.03,-1.01,0.16
0.02,-1.01,0.16
0.02,-1.02,0.17
0.04,-1.01,0.16
0.03,-1.01,0.15
0.03,-1.01,0.11
0.03,-1.0,0.09
0.02,-0.99,0.04
0.02,-0.98,0.03
0.02,-0.97,0.01
0.02,-0.96,0.01
0.01,-0.94,-0.01
0.01,-0.93,-0.02
0.01,-0.91,-0.04
0.01,-0.91,-0.03
0.02,-0.93,-0.02
0.02,-0.94,-0.01
0.04,-0.96,-0.0
0.05,-0.97,0.01
0.08,-1.0,0.03
0.09,-1.02,0.04
0.1,-1.04,0.05
0.13,-1.07,0.05
0.13,-1.08,0.05
0.13,-1.1,0.05
0.11,-1.1,0.05
0.07,-1.07,0.04
0.05,-1.04,0.03
-0.05,-0.99,0.01
-0.21,-0.93,-0.01
-1.07,-0.81,0.08
-1.83,-0.96,0.3
-3.54,-1.63,0.81
-3.84,-2.06,1.01
-2.51,-2.45,1.18
-1.69,-2.04,1.01
0.92,-0.53,0.01
3.37,-0.38,-0.86
3.95,-1.1,-0.31
1.96,-1.47,-0.39
4.0,-1.44,-0.1
3.65,-1.04,0.05
0.61,0.1,-0.01
0.04,0.12,0.06
-0.41,-0.29,0.04
-0.5,-0.64,0.04
-0.5,-1.18,0.08
-0.54,-1.34,0.11
-0.59,-1.37,0.11
-0.58,-1.33,0.08
-0.5,-1.25,0.04
-0.43,-1.22,0.01
-0.34,-1.2,-0.06
-0.2,-1.18,-0.11
-0.18,-1.17,-0.16
-0.2,-1.1,-0.22
