ax,ay,az
0.1,-0.02,0.88
0.12,-0.03,0.9
0.19,-0.01,0.84
0.23,-0.01,0.79
0.27,0.12,0.71
0.29,0.16,0.64
0.36,0.14,0.64
0.39,0.09,0.66
0.47,-0.06,0.78
0.48,-0.11,0.88
0.41,-0.09,0.97
0.39,-0.09,0.99
0.36,-0.04,1.01
0.35,-0.06,0.95
0.33,-0.12,0.88
0.32,-0.15,0.88
0.36,-0.22,0.92
0.4,-0.29,1.08
0.41,-0.32,1.13
0.4,-0.33,1.09
0.39,-0.33,1.03
0.35,-0.28,0.92
0.32,-0.27,0.87
0.3,-0.27,0.81
0.3,-0.28,0.79
0.26,-0.3,0.78
0.24,-0.3,0.77
0.22,-0.32,0.75
0.22,-0.32,0.73
0.21,-0.33,0.68
0.22,-0.36,0.67
0.2,-0.42,0.65
0.17,-0.47,0.64
0.08,-0.52,0.63
0.07,-0.53,0.63
0.07,-0.54,0.61
0.07,-0.55,0.61
0.05,-0.56,0.65
0.04,-0.56,0.7
0.06,-0.63,0.82
0.07,-0.66,0.88
0.08,-0.76,0.94
0.08,-0.82,0.94
0.03,-0.89,0.94
0.01,-0.91,0.93
-0.0,-0.95,0.92
-0.03,-0.98,0.96
0.01,-1.0,0.97
-0.02,-1.0,1.01
-0.04,-1.02,1.03
-0.05,-1.02,1.04
-0.03,-0.99,1.03
-0.03,-0.96,1.0
-0.03,-0.96,0.99
-0.04,-0.99,0.97
-0.04,-1.0,0.98
-0.03,-0.96,0.99
-0.05,-0.93,1.01
-0.03,-0.86,0.97
-0.04,-0.83,0.94
-0.02,-0.8,0.92
-0.02,-0.77,0.93
-0.02,-0.71,0.95
0.0,-0.72,0.95
0.02,-0.68,0.96
0.0,-0.66,0.92
-0.02,-0.64,0.9
-0.02,-0.64,0.88
-0.01,-0.62,0.83
-0.01,-0.62,0.81
-0.0,-0.66,0.83
-0.02,-0.67,0.89
-0.48,-0.69,1.03
-1.33,-0.72,1.2
-4.0,-1.44,1.94
-4.0,-1.59,2.01
-3.99,-1.37,0.84
-3.93,-0.76,-0.03
-3.79,0.41,-0.62
-2.03,3.3,0.23
-0.32,3.73,1.14
4.0,1.1,1.75
4.0,-0.97,1.5
4.0,-2.68,0.87
4.0,-2.62,-0.29
4.0,-2.02,-1.44
3.38,-1.86,-1.38
1.54,-0.77,-0.73
0.95,-0.28,-0.15
0.44,0.14,0.63
0.35,0.2,0.8
0.19,0.11,1.01
0.11,0.06,1.09
0.04,-0.08,1.1
0.05,-0.12,1.09
0.06,-0.19,1.06
0.09,-0.21,1.0
0.12,-0.26,0.84
0.11,-0.29,0.74
0.15,-0.32,0.64
