ax,ay,az
0.98,-0.05,0.0
0.99,-0.04,0.01
0.99,-0.04,0.05
1.0,-0.03,0.06
1.0,-0.0,0.06
1.0,0.0,0.06
0.99,0.01,0.08
0.99,0.01,0.09
0.95,0.0,0.06
0.96,-0.0,0.06
0.95,-0.05,0.05
0.95,-0.09,0.05
0.98,-0.1,0.03
0.98,-0.11,0.02
0.98,-0.1,0.01
0.95,-0.1,0.03
0.96,-0.09,0.04
0.96,-0.05,0.01
0.96,-0.04,0.01
0.96,-0.05,0.07
0.95,-0.06,0.09
0.95,-0.06,0.09
0.95,-0.06,0.1
0.96,-0.04,0.1
0.96,-0.03,0.1
0.96,-0.04,0.09
0.96,-0.05,0.09
0.96,-0.07,0.1
0.97,-0.06,0.08
0.97,-0.05,0.04
0.96,-0.06,0.04
0.97,-0.05,0.09
0.97,-0.04,0.11
0.97,-0.04,0.11
0.97,-0.04,0.1
0.97,-0.05,0.09
0.99,-0.05,0.09
0.98,-0.07,0.07
0.99,-0.07,0.09
0.98,-0.07,0.11
0.98,-0.07,0.11
0.97,-0.03,0.09
0.94,-0.01,0.05
0.93,0.0,0.06
0.93,-0.01,0.07
0.93,-0.05,0.1
0.93,-0.04,0.11
0.96,-0.06,0.11
0.97,-0.1,0.12
0.98,-0.1,0.12
0.99,-0.12,0.12
0.98,-0.1,0.08
1.0,-0.01,0.01
0.99,-0.01,0.02
0.96,-0.06,0.1
0.95,-0.08,0.13
0.91,-0.09,0.14
0.92,-0.07,0.13
0.93,-0.04,0.1
0.92,-0.05,0.09
0.94,-0.05,0.1
0.95,-0.04,0.1
0.95,-0.06,0.12
0.95,-0.07,0.13
0.95,-0.09,0.14
0.97,-0.09,0.14
0.99,-0.1,0.14
1.0,-0.11,0.13
0.94,-0.16,0.08
0.88,-0.21,0.08
0.55,-0.27,-0.16
0.09,-0.25,-0.37
-1.63,0.52,-0.33
-1.86,1.26,0.04
0.17,2.2,0.93
1.23,1.94,0.48
2.28,-0.42,-0.44
4.0,-2.71,-0.56
3.24,-4.0,-0.2
3.01,-3.38,0.16
3.19,-1.19,-0.12
2.07,2.04,0.15
1.24,2.16,0.93
0.39,1.8,1.79
0.31,1.74,1.21
0.02,0.95,-0.22
0.09,0.38,-0.32
0.72,-0.26,0.03
0.9,-0.25,-0.11
1.09,-0.04,-0.41
1.08,-0.03,-0.42
1.09,-0.15,0.0
1.06,-0.18,0.1
1.01,-0.16,0.04
0.99,-0.12,0.0
0.96,-0.09,0.0
0.97,-0.14,0.03
0.99,-0.26,0.09
1.03,-0.25,0.07
1.07,-0.23,0.04
