ax,ay,az
-2.54,-0.78,0.49
-1.26,-1.03,0.45
-0.7,-1.14,0.28
0.74,-1.09,0.2
1.49,-0.98,0.26
1.69,-0.91,0.34
1.11,-1.06,0.36
1.14,-1.03,0.16
1.41,-1.15,0.16
0.65,-1.07,0.07
0.3,-0.99,0.08
-0.08,-0.96,0.15
-0.17,-0.96,0.2
-0.25,-0.99,0.31
-0.33,-1.03,0.35
-0.33,-1.05,0.37
-0.2,-1.08,0.36
-0.14,-1.1,0.32
-0.07,-1.08,0.19
-0.04,-1.05,0.13
-0.04,-0.97,0.03
-0.03,-0.93,0.01
-0.04,-0.89,0.02
-0.04,-0.87,0.04
-0.03,-0.83,0.09
-0.03,-0.82,0.13
-0.02,-0.81,0.18
-0.01,-0.81,0.2
-0.0,-0.83,0.25
-0.0,-0.84,0.27
-0.0,-0.85,0.3
-0.0,-0.86,0.3
0.0,-0.92,0.3
0.0,-0.94,0.29
0.01,-0.98,0.26
0.01,-1.0,0.25
0.01,-1.02,0.23
0.0,-1.01,0.23
-0.01,-0.97,0.21
-0.01,-0.98,0.2
-0.01,-0.98,0.19
-0.02,-0.96,0.18
-0.06,-0.92,0.18
-0.04,-0.9,0.18
-0.03,-0.89,0.18
-0.01,-0.95,0.18
-0.01,-0.98,0.19
-0.0,-0.99,0.2
-0.01,-0.98,0.22
-0.02,-0.96,0.24
-0.02,-0.96,0.24
0.01,-1.0,0.24
0.02,-1.0,0.26
-0.0,-0.98,0.26
0.0,-0.98,0.27
0.0,-0.99,0.29
-0.0,-0.98,0.3
-0.01,-0.98,0.29
-0.01,-0.98,0.28
-0.01,-0.98,0.26
-0.01,-0.98,0.27
-0.01,-0.99,0.28
-0.02,-0.98,0.3
-0.03,-0.97,0.32
-0.03,-0.97,0.32
-0.04,-0.98,0.31
-0.04,-0.99,0.31
-0.04,-0.99,0.3
-0.04,-1.0,0.3
-0.03,-1.02,0.3
-0.03,-1.03,0.3
-0.01,-1.03,0.3
-0.02,-1.03,0.3
-0.02,-1.02,0.3
-0.02,-1.02,0.3
-0.02,-1.01,0.29
-0.03,-0.99,0.29
-0.02,-0.98,0.3
-0.02,-0.98,0.3
-0.02,-0.99,0.29
-0.02,-0.99,0.28
-0.03,-1.0,0.29
-0.03,-0.98,0.3
-0.05,-0.97,0.3
-0.12,-0.93,0.32
-0.21,-0.91,0.33
-0.58,-0.87,0.34
-0.83,-0.89,0.36
-1.29,-1.04,0.44
-1.25,-1.17,0.45
-0.76,-1.46,0.35
-0.59,-1.5,0.24
-0.03,-1.36,0.13
0.27,-1.17,0.12
0.71,-0.9,0.29
0.77,-0.87,0.36
0.79,-0.85,0.3
0.85,-0.91,0.24
0.77,-0.94,0.12
0.6,-0.89,0.11
