ax,ay,az
0.7,-0.2,0.62
0.71,-0.19,0.62
0.7,-0.18,0.62
0.7,-0.18,0.62
0.7,-0.18,0.61
0.7,-0.18,0.61
0.69,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.71,-0.18,0.6
0.71,-0.18,0.6
0.7,-0.17,0.6
0.7,-0.18,0.6
0.7,-0.18,0.61
0.7,-0.17,0.61
0.7,-0.18,0.61
0.7,-0.18,0.61
0.7,-0.18,0.62
0.7,-0.18,0.62
0.7,-0.19,0.63
0.7,-0.19,0.62
0.7,-0.19,0.61
0.7,-0.19,0.61
0.7,-0.19,0.6
0.7,-0.18,0.6
0.7,-0.17,0.59
0.7,-0.17,0.59
0.7,-0.16,0.59
0.7,-0.16,0.59
0.7,-0.16,0.59
0.7,-0.16,0.59
0.7,-0.16,0.59
0.7,-0.16,0.59
0.7,-0.17,0.59
0.7,-0.17,0.6
0.71,-0.17,0.6
0.71,-0.17,0.6
0.72,-0.16,0.61
0.72,-0.16,0.62
0.72,-0.16,0.62
0.72,-0.16,0.63
0.72,-0.16,0.64
0.72,-0.16,0.65
0.72,-0.16,0.65
0.72,-0.17,0.65
0.72,-0.17,0.65
0.7,-0.17,0.65
0.7,-0.17,0.65
0.7,-0.18,0.64
0.69,-0.18,0.63
0.67,-0.18,0.62
0.64,-0.19,0.61
0.27,-0.25,0.54
-0.05,-0.29,0.53
-0.9,-0.35,0.5
-1.14,-0.39,0.5
-0.42,-0.5,0.44
0.16,-0.49,0.43
1.01,-0.33,0.57
1.36,-0.28,0.74
1.51,-0.19,1.05
1.28,-0.11,1.11
1.15,0.0,0.96
1.28,-0.02,0.81
1.33,-0.09,0.53
1.24,-0.13,0.44
1.1,-0.21,0.25
1.03,-0.25,0.24
0.97,-0.29,0.33
0.82,-0.32,0.42
0.78,-0.31,0.49
0.73,-0.3,0.58
0.71,-0.31,0.6
0.74,-0.35,0.59
0.74,-0.37,0.56
0.73,-0.39,0.54
0.72,-0.38,0.54
0.7,-0.37,0.56
0.7,-0.35,0.56
0.68,-0.33,0.56
0.68,-0.31,0.56
0.68,-0.28,0.59
0.68,-0.27,0.6
0.68,-0.25,0.63
0.68,-0.25,0.64
0.65,-0.24,0.64
0.65,-0.25,0.63
0.64,-0.27,0.61
0.65,-0.28,0.61
0.65,-0.3,0.6
0.66,-0.31,0.61
0.66,-0.33,0.62
0.66,-0.34,0.63
0.67,-0.37,0.61
0.67,-0.37,0.6
