ax,ay,az
0.07,-0.87,0.13
0.07,-0.87,0.12
0.08,-0.89,0.11
0.07,-0.91,0.11
0.07,-0.94,0.1
0.06,-0.95,0.1
0.06,-0.99,0.1
0.06,-1.01,0.11
0.06,-1.04,0.12
0.06,-1.04,0.12
0.06,-1.05,0.12
0.07,-1.05,0.13
0.06,-1.04,0.14
0.05,-1.03,0.15
0.05,-1.02,0.16
0.04,-1.01,0.16
0.03,-1.0,0.17
0.02,-1.0,0.17
0.02,-1.0,0.18
0.01,-0.99,0.19
0.01,-0.99,0.2
0.0,-0.99,0.23
-0.0,-1.0,0.26
-0.02,-1.0,0.29
-0.02,-1.0,0.31
-0.03,-1.0,0.32
-0.03,-1.0,0.31
-0.04,-1.03,0.3
-0.04,-1.04,0.3
-0.04,-1.06,0.3
-0.03,-1.06,0.29
-0.03,-1.06,0.28
-0.03,-1.05,0.27
-0.01,-1.03,0.26
-0.0,-1.03,0.24
0.02,-1.02,0.21
0.03,-1.02,0.19
0.06,-1.01,0.15
0.08,-1.01,0.13
0.12,-1.03,0.11
0.13,-1.03,0.09
0.15,-1.0,0.05
0.15,-0.99,0.04
0.16,-0.94,0.02
0.17,-0.92,0.02
0.17,-0.88,0.01
0.18,-0.87,0.02
-0.93,-0.47,-0.01
-0.92,-0.45,-0.03
-0.92,-0.45,-0.03
-0.91,-0.45,-0.01
-0.9,-0.45,-0.0
-0.91,-0.43,0.0
-0.91,-0.41,-0.0
-0.92,-0.4,-0.02
-0.92,-0.4,-0.02
-0.92,-0.4,-0.03
-0.92,-0.41,-0.04
-0.93,-0.43,-0.04
-0.94,-0.44,-0.04
-0.96,-0.44,-0.02
-0.96,-0.43,-0.01
-0.95,-0.45,0.02
-0.94,-0.48,0.03
-0.91,-0.57,0.08
-0.88,-0.58,0.1
-0.88,-0.57,0.11
-0.86,-0.55,0.12
-0.82,-0.5,0.1
-0.78,-0.47,0.09
-0.63,-0.39,0.04
-0.53,-0.34,0.01
-0.29,-0.3,-0.0
-0.17,-0.34,0.04
0.11,-0.58,0.23
0.17,-0.68,0.32
0.12,-0.7,0.48
-0.07,-0.6,0.5
-0.31,-0.24,0.39
-1.15,-0.11,0.34
-1.63,0.03,0.28
-2.22,0.29,0.0
-2.45,0.22,-0.23
-2.43,-0.37,-0.49
-2.12,-0.84,-0.43
-1.63,-1.62,-0.07
-1.44,-1.69,0.12
-1.18,-1.4,0.46
-1.08,-1.14,0.56
-0.92,-0.7,0.6
-0.83,-0.59,0.58
-0.59,-0.5,0.59
-0.51,-0.47,0.58
-0.42,-0.4,0.48
-0.41,-0.33,0.39
-0.48,-0.23,0.17
-0.51,-0.22,0.07
-0.62,-0.21,-0.09
-0.69,-0.22,-0.13
-0.78,-0.24,-0.12
