ax,ay,az
0.97,-0.01,-0.01
0.97,-0.02,-0.01
0.98,-0.04,-0.02
0.97,-0.05,-0.02
0.96,-0.05,-0.03
0.96,-0.04,-0.04
0.96,-0.02,-0.04
0.96,-0.01,-0.03
0.96,-0.01,-0.02
0.97,-0.01,-0.02
0.97,-0.03,-0.02
0.96,-0.04,-0.01
0.97,-0.05,-0.01
0.97,-0.05,-0.02
0.97,-0.05,-0.03
0.97,-0.05,-0.04
0.97,-0.04,-0.04
0.97,-0.02,-0.03
0.97,-0.01,-0.02
0.97,-0.01,-0.02
0.97,-0.01,-0.01
0.98,-0.03,-0.02
0.97,-0.04,-0.02
0.97,-0.03,-0.03
0.97,-0.03,-0.03
0.96,-0.03,-0.03
0.97,-0.03,-0.03
0.97,-0.02,-0.03
0.96,-0.02,-0.03
0.96,-0.02,-0.02
0.97,-0.02,-0.02
0.97,-0.02,-0.03
0.97,-0.02,-0.02
0.97,-0.02,-0.02
0.97,-0.02,-0.02
0.97,-0.02,-0.02
0.97,-0.03,-0.02
0.97,-0.04,-0.01
0.98,-0.04,-0.02
0.97,-0.03,-0.02
0.97,-0.03,-0.02
0.98,-0.03,-0.02
0.98,-0.03,-0.02
0.98,-0.03,-0.03
0.97,-0.03,-0.03
0.96,-0.03,-0.04
0.96,-0.02,-0.05
0.97,-0.02,-0.06
0.97,-0.02,-0.06
0.96,-0.01,-0.05
0.96,-0.01,-0.03
0.97,-0.01,-0.02
0.96,-0.02,-0.01
0.97,-0.02,-0.01
0.97,-0.04,-0.01
0.97,-0.04,-0.01
0.97,-0.06,-0.02
0.97,-0.05,-0.03
0.97,-0.05,-0.04
0.98,-0.04,-0.04
0.97,-0.03,-0.03
0.97,-0.02,-0.03
0.97,-0.01,-0.02
0.97,-0.0,-0.02
0.97,0.0,-0.02
0.97,-0.01,-0.03
0.97,-0.02,-0.03
0.97,-0.03,-0.04
0.97,-0.05,-0.04
0.97,-0.06,-0.04
0.97,-0.06,-0.03
0.97,-0.05,-0.02
0.97,-0.03,-0.02
0.97,-0.02,-0.02
0.97,-0.01,-0.03
0.96,-0.01,-0.03
0.96,-0.02,-0.06
0.97,-0.02,-0.04
0.97,-0.02,-0.04
0.97,-0.02,-0.04
0.97,-0.02,-0.03
0.97,-0.01,-0.03
0.96,-0.01,-0.02
0.97,-0.02,-0.02
0.97,-0.02,-0.02
0.97,-0.03,-0.03
0.97,-0.03,-0.04
0.97,-0.03,-0.04
0.97,-0.03,-0.03
0.97,-0.03,-0.03
0.97,-0.02,-0.03
0.97,-0.02,-0.03
0.96,-0.02,-0.03
0.97,-0.02,-0.04
0.97,-0.02,-0.04
0.97,-0.02,-0.04
0.97,-0.03,-0.04
0.97,-0.03,-0.04
0.97,-0.03,-0.03
0.95,-0.03,-0.03
