ax,ay,az
0.04,0.99,-0.02
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,1.0,-0.02
0.04,0.99,-0.02
0.03,0.99,-0.01
0.03,0.99,-0.01
0.03,1.0,-0.02
0.03,0.99,-0.03
0.03,0.99,-0.02
0.04,0.99,-0.02
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,0.99,-0.02
0.03,0.99,-0.01
0.03,0.99,-0.01
0.04,0.99,-0.02
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,0.99,-0.03
0.03,0.99,-0.02
0.02,1.0,-0.03
0.02,1.0,-0.03
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.01
0.03,0.99,-0.02
0.03,0.99,-0.03
0.03,0.99,-0.03
0.03,1.0,-0.03
0.02,1.0,-0.03
0.03,1.0,-0.03
0.02,1.0,-0.02
0.03,1.0,-0.02
0.03,0.99,-0.02
0.04,0.99,-0.01
0.03,0.99,-0.02
0.03,1.0,-0.03
0.02,1.0,-0.03
0.02,1.0,-0.03
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,1.0,-0.02
0.03,1.0,-0.02
0.03,0.99,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.02
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,0.99,-0.02
0.04,0.99,-0.02
0.03,0.99,-0.02
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.03
0.03,0.99,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.01
0.03,0.99,-0.02
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,0.99,-0.03
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.04,0.99,-0.02
0.03,0.99,-0.02
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.02
0.03,0.99,-0.03
0.04,0.99,-0.03
0.03,1.0,-0.03
0.03,1.0,-0.04
0.03,1.0,-0.03
0.03,1.01,-0.01
0.03,0.95,-0.03
