ax,ay,az
0.96,-0.08,-0.05
0.96,-0.08,-0.06
0.97,-0.08,-0.07
0.97,-0.08,-0.07
0.97,-0.08,-0.07
0.97,-0.08,-0.07
0.96,-0.08,-0.06
0.98,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.95,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.05
0.96,-0.09,-0.05
0.98,-0.09,-0.05
0.98,-0.09,-0.06
0.98,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.07,-0.06
0.96,-0.08,-0.07
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.09,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.07,-0.06
0.96,-0.07,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.07
0.97,-0.08,-0.07
0.97,-0.08,-0.07
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.05
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.07,-0.06
0.97,-0.07,-0.07
0.97,-0.07,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.08,-0.06
0.97,-0.08,-0.06
0.97,-0.08,-0.06
0.96,-0.08,-0.06
0.96,-0.09,-0.06
0.96,-0.08,-0.05
0.96,-0.08,-0.06
1.0,-0.08,-0.06
0.97,-0.08,-0.07
0.97,-0.08,-0.07
