ax,ay,az
0.01,-0.04,0.97
0.01,-0.05,0.98
0.01,-0.04,0.97
0.04,-0.04,0.97
0.03,-0.03,0.97
0.03,-0.04,0.97
0.02,-0.03,0.97
0.01,-0.04,0.97
0.01,-0.04,0.97
0.02,-0.04,0.97
0.04,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.01,-0.04,0.97
0.01,-0.04,0.97
0.01,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.04,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.05,0.97
0.01,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.03,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.01,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.03,0.97
0.03,-0.03,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.01,-0.04,0.97
0.01,-0.05,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.03,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.05,0.97
0.02,-0.05,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.04,-0.03,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.05,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.0,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.01,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.03,-0.04,0.97
0.03,-0.03,0.97
0.03,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.04,0.97
0.02,-0.1,0.94
0.01,0.06,0.94
