ax,ay,az
-0.91,0.42,0.2
-0.9,0.42,0.19
-0.9,0.43,0.2
-0.9,0.44,0.19
-0.87,0.43,0.16
-0.9,0.41,0.12
-0.9,0.4,0.1
-0.91,0.39,0.07
-0.91,0.39,0.07
-0.92,0.37,0.09
-0.92,0.33,0.11
-0.93,0.29,0.11
-0.94,0.27,0.12
-0.96,0.23,0.15
-0.97,0.21,0.2
-0.97,0.17,0.25
-0.97,0.17,0.27
-0.96,0.16,0.31
-0.96,0.16,0.33
-0.95,0.17,0.32
-0.95,0.18,0.31
-0.9,0.21,0.31
-0.89,0.21,0.34
-0.85,0.22,0.45
-0.83,0.2,0.51
-0.84,0.18,0.56
-0.84,0.15,0.58
-0.85,0.14,0.53
-0.86,0.14,0.49
-0.85,0.14,0.44
-0.84,0.16,0.45
-0.84,0.15,0.47
-0.82,0.09,0.52
-0.8,0.07,0.56
-0.8,0.04,0.61
-0.8,0.05,0.6
-0.8,0.08,0.59
-0.8,0.1,0.58
-0.78,0.09,0.58
-0.77,0.09,0.6
-0.74,0.07,0.7
-0.74,0.06,0.73
-0.74,0.05,0.81
-0.73,0.06,0.84
-0.72,0.09,0.85
-0.72,0.1,0.83
-0.7,0.14,0.83
-0.69,0.15,0.84
-0.66,0.14,0.9
-0.65,0.15,0.91
-0.61,0.16,0.85
-0.61,0.16,0.79
-0.59,0.18,0.73
-0.59,0.19,0.72
-0.58,0.19,0.72
-0.57,0.17,0.73
-0.54,0.14,0.76
-0.54,0.14,0.77
-0.53,0.15,0.77
-0.53,0.16,0.76
-0.52,0.14,0.79
-0.5,0.14,0.81
-0.5,0.14,0.8
-0.5,0.13,0.8
-0.48,0.12,0.81
-0.45,0.1,0.83
-0.44,0.09,0.85
-0.41,0.09,0.89
-0.4,0.09,0.89
-0.38,0.09,0.93
-0.38,0.1,0.95
-0.34,0.12,1.02
-0.33,0.13,1.04
-0.31,0.15,1.07
-0.3,0.17,1.08
-0.29,0.17,1.06
-0.28,0.17,1.04
-0.27,0.17,1.02
-0.27,0.16,1.0
-0.28,0.17,0.96
-0.26,0.16,0.95
-0.27,0.18,0.92
-0.28,0.15,0.92
-0.25,0.13,0.91
-0.24,0.13,0.92
-0.22,0.13,0.93
-0.21,0.14,0.92
-0.22,0.15,0.91
-0.19,0.14,0.91
-0.17,0.13,0.9
-0.16,0.12,0.9
-0.15,0.11,0.9
-0.14,0.12,0.91
-0.12,0.1,0.91
-0.11,0.13,0.92
-0.1,0.12,0.93
-0.08,0.12,0.95
-0.07,0.12,0.96
-0.08,0.1,0.94
-0.06,0.09,0.93
