ax,ay,az
0.07,0.05,0.88
0.07,0.03,0.86
0.05,0.02,0.86
0.06,-0.0,0.86
0.06,-0.01,0.85
0.06,-0.03,0.83
0.07,-0.05,0.82
0.05,-0.06,0.9
0.05,-0.07,0.94
0.04,-0.08,0.95
0.08,-0.09,0.94
0.1,-0.14,0.88
0.09,-0.15,0.88
0.1,-0.18,0.9
0.08,-0.16,0.93
0.06,-0.16,0.94
0.04,-0.14,0.94
0.05,-0.13,0.95
0.07,-0.07,0.94
0.08,-0.05,0.92
0.13,-0.01,0.89
0.13,0.03,0.9
0.19,0.0,0.94
0.2,-0.0,0.96
0.25,0.02,0.93
0.28,0.02,0.92
0.3,0.06,0.89
0.31,0.11,0.86
0.35,0.12,0.81
0.38,0.11,0.82
0.45,0.14,0.91
0.47,0.14,0.97
0.48,0.14,1.02
0.5,0.14,0.97
0.5,0.14,0.82
0.5,0.15,0.76
0.54,0.18,0.7
0.56,0.17,0.75
0.59,0.16,0.86
0.58,0.19,0.87
0.6,0.23,0.83
0.6,0.23,0.8
0.64,0.21,0.73
0.66,0.21,0.7
0.67,0.19,0.71
0.71,0.19,0.77
0.71,0.21,0.82
0.7,0.27,0.82
0.68,0.28,0.79
0.7,0.29,0.71
0.69,0.3,0.68
0.7,0.26,0.64
0.71,0.27,0.62
0.7,0.42,0.59
0.7,0.51,0.53
0.73,0.59,0.4
0.73,0.6,0.34
0.8,0.53,0.25
0.83,0.48,0.3
0.78,0.44,0.37
0.81,0.39,0.38
0.8,0.37,0.39
0.8,0.39,0.33
0.84,0.36,0.22
0.83,0.37,0.19
0.87,0.31,0.22
0.85,0.29,0.25
0.88,0.27,0.24
0.89,0.28,0.2
0.88,0.34,0.11
0.89,0.35,0.08
0.9,0.36,0.07
0.9,0.35,0.1
0.9,0.36,0.14
0.88,0.37,0.13
0.89,0.38,0.07
0.87,0.46,0.01
0.85,0.5,-0.04
0.89,0.46,-0.09
0.89,0.42,-0.07
0.89,0.36,-0.07
0.88,0.34,-0.04
0.82,0.37,-0.01
0.81,0.37,0.0
0.78,0.36,-0.04
0.8,0.36,-0.07
0.81,0.39,-0.2
0.83,0.37,-0.23
0.86,0.37,-0.17
0.85,0.39,-0.15
0.84,0.42,-0.13
0.86,0.4,-0.1
0.84,0.44,-0.15
0.87,0.44,-0.22
0.91,0.48,-0.27
0.92,0.49,-0.28
0.95,0.47,-0.29
0.94,0.47,-0.31
0.92,0.43,-0.31
0.91,0.47,-0.33
