ax,ay,az
-0.24,0.25,0.91
-0.24,0.25,0.91
-0.24,0.23,0.91
-0.24,0.22,0.92
-0.24,0.21,0.93
-0.24,0.2,0.95
-0.23,0.2,0.97
-0.23,0.2,0.98
-0.23,0.21,0.99
-0.23,0.21,0.99
-0.24,0.21,1.0
-0.24,0.21,0.99
-0.23,0.21,0.99
-0.23,0.22,1.0
-0.22,0.23,1.01
-0.21,0.24,1.02
-0.24,0.22,1.05
-0.26,0.2,1.07
-0.3,0.18,1.11
-0.31,0.16,1.13
-0.32,0.15,1.12
-0.31,0.15,1.11
-0.29,0.15,1.08
-0.27,0.17,1.03
-0.27,0.18,1.0
-0.26,0.2,0.94
-0.27,0.22,0.92
-0.28,0.25,0.92
-0.27,0.27,0.94
-0.26,0.28,0.96
-0.25,0.28,0.96
-0.25,0.27,0.94
-0.25,0.28,0.92
-0.24,0.3,0.89
-0.24,0.31,0.89
-0.25,0.32,0.88
-0.25,0.32,0.88
-0.27,0.34,0.88
-0.26,0.34,0.89
-0.26,0.32,0.89
-0.26,0.31,0.89
-0.27,0.3,0.87
-0.27,0.28,0.86
-0.28,0.27,0.85
-0.29,0.26,0.86
-0.3,0.26,0.88
-0.3,0.26,0.9
-0.31,0.25,0.91
-0.31,0.25,0.91
-0.31,0.26,0.91
-0.32,0.26,0.9
-0.32,0.24,0.9
-0.32,0.23,0.9
-0.32,0.23,0.91
-0.32,0.22,0.91
-0.32,0.22,0.93
-0.31,0.22,0.95
-0.31,0.23,0.96
-0.32,0.24,0.96
-0.33,0.24,0.96
-0.34,0.24,0.94
-0.35,0.24,0.93
-0.37,0.24,0.93
-0.37,0.24,0.93
-0.39,0.24,0.94
-0.39,0.25,0.94
-0.39,0.26,0.94
-0.39,0.25,0.92
-0.4,0.24,0.87
-0.42,0.24,0.86
-0.42,0.26,0.85
-0.42,0.26,0.86
-0.41,0.28,0.87
-0.4,0.29,0.87
-0.39,0.3,0.9
-0.38,0.31,0.91
-0.37,0.31,0.91
-0.38,0.3,0.91
-0.38,0.29,0.91
-0.39,0.28,0.91
-0.39,0.26,0.92
-0.38,0.26,0.92
-0.39,0.25,0.9
-0.4,0.25,0.89
-0.4,0.26,0.88
-0.41,0.25,0.88
-0.41,0.26,0.87
-0.41,0.27,0.86
-0.41,0.27,0.85
-0.41,0.28,0.85
-0.4,0.29,0.86
-0.41,0.29,0.85
-0.41,0.29,0.84
-0.41,0.28,0.82
-0.41,0.28,0.82
-0.42,0.27,0.81
-0.43,0.27,0.81
-0.45,0.27,0.82
-0.46,0.26,0.83
-0.46,0.27,0.85
